2024-07-30 05:47:20.001 -07:00 | Internal            | Logger         | Started logging.
2024-07-30 05:47:20.001 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-07-30 05:47:20.001 -07:00 | Internal            | Logger         | Build type: Release.
2024-07-30 05:47:20.001 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-07-30 05:47:20.001 -07:00 | Internal            | Logger         | Headless: True.
2024-07-30 05:47:24.637 -07:00 | Connection update   | Networking     | 76561199404182734@steam preauthenticated from endpoint 85.172.54.78:54488.
2024-07-30 05:47:25.201 -07:00 | Connection update   | Networking     | 76561199738553167@steam preauthenticated from endpoint 94.233.251.70:6450.
2024-07-30 05:47:25.679 -07:00 | Connection update   | Networking     | 76561199446373720@steam preauthenticated from endpoint 95.81.250.79:51246.
2024-07-30 05:47:26.769 -07:00 | Connection update   | Networking     | 76561199466370636@steam preauthenticated from endpoint 46.16.224.121:49436.
2024-07-30 05:47:31.285 -07:00 | Connection update   | Networking     | 76561199404182734@steam authenticated from endpoint 85.172.54.78:54488. Player ID assigned: 25. Auth token serial number: 7M3PexSR-NT24nxG4.
2024-07-30 05:47:31.285 -07:00 | Connection update   | Networking     | Nickname of 76561199404182734@steam is now ашот ван шот.
2024-07-30 05:47:33.811 -07:00 | Connection update   | Networking     | 76561199738553167@steam authenticated from endpoint 94.233.251.70:6450. Player ID assigned: 28. Auth token serial number: MN6NnWbO-0xki4gjE.
2024-07-30 05:47:33.811 -07:00 | Connection update   | Networking     | Nickname of 76561199738553167@steam is now Skibidist228.
2024-07-30 05:47:36.683 -07:00 | Connection update   | Networking     | 76561199446373720@steam authenticated from endpoint 95.81.250.79:51246. Player ID assigned: 19. Auth token serial number: hWZRvt4H-F44Kckjb.
2024-07-30 05:47:36.683 -07:00 | Connection update   | Networking     | Nickname of 76561199446373720@steam is now foz foz.
2024-07-30 05:47:36.889 -07:00 | Connection update   | Networking     | 76561198337659313@steam preauthenticated from endpoint 145.255.9.126:16661.
2024-07-30 05:47:37.710 -07:00 | Connection update   | Networking     | 76561199029841494@steam preauthenticated from endpoint 178.75.66.181:62915.
2024-07-30 05:47:38.579 -07:00 | Connection update   | Networking     | 76561199466370636@steam authenticated from endpoint 46.16.224.121:49436. Player ID assigned: 7. Auth token serial number: mPS01FxZ-wAKBmGYP.
2024-07-30 05:47:38.579 -07:00 | Connection update   | Networking     | Nickname of 76561199466370636@steam is now Red.
2024-07-30 05:47:38.954 -07:00 | Connection update   | Networking     | 76561199227085017@steam preauthenticated from endpoint 2.61.114.33:53773.
2024-07-30 05:47:49.736 -07:00 | Connection update   | Networking     | 76561199679533843@steam preauthenticated from endpoint 178.172.188.173:55546.
2024-07-30 05:47:54.232 -07:00 | Connection update   | Networking     | 76561199029841494@steam authenticated from endpoint 178.75.66.181:62915. Player ID assigned: 3. Auth token serial number: 0tMGrgOj-6dqr9Wlp.
2024-07-30 05:47:54.232 -07:00 | Connection update   | Networking     | Nickname of 76561199029841494@steam is now  D4RK† BUNN1㊚.
2024-07-30 05:47:59.811 -07:00 | Connection update   | Networking     | 76561198337659313@steam authenticated from endpoint 145.255.9.126:16661. Player ID assigned: 22. Auth token serial number: TZdz7TJQ-nouj6WvG.
2024-07-30 05:47:59.812 -07:00 | Connection update   | Networking     | Nickname of 76561198337659313@steam is now Сбербанк ВС РФ.
2024-07-30 05:48:02.304 -07:00 | Connection update   | Networking     | 76561199679533843@steam authenticated from endpoint 178.172.188.173:55546. Player ID assigned: 20. Auth token serial number: 1HuXVyBX-l5TYVC6l.
2024-07-30 05:48:02.304 -07:00 | Connection update   | Networking     | Nickname of 76561199679533843@steam is now BANANA.
2024-07-30 05:48:05.352 -07:00 | Game Event          | Logger         | Round has been started.
2024-07-30 05:48:14.157 -07:00 | Connection update   | Networking     | 76561199227085017@steam authenticated from endpoint 2.61.114.33:53773. Player ID assigned: 2. Auth token serial number: btEBjqOZ-mEqVZA9P.
2024-07-30 05:48:14.157 -07:00 | Connection update   | Networking     | Nickname of 76561199227085017@steam is now maximgr45.
2024-07-30 05:48:14.158 -07:00 | Connection update   | Permissions    | maximgr45 (76561199227085017@steam) has been assigned to group Стажёр 👤.
2024-07-30 05:49:09.196 -07:00 | Kill                | Class change   | Skibidist228 (76561199738553167@steam), playing as Facility Guard, has been killed by Сбербанк ВС РФ (76561198337659313@steam) playing as: Class-D Personnel. Specific death reason: Shot by Сбербанк ВС РФ with GunCOM15 to the 'Headshot' hitbox.
2024-07-30 05:49:38.133 -07:00 | Remote Admin        | Class change   | maximgr45 (76561199227085017@steam) changed role of player maximgr45 (76561199227085017@steam) to Overwatch.
2024-07-30 05:49:38.134 -07:00 | Remote Admin        | Class change   | maximgr45 (76561199227085017@steam) changed role of player Skibidist228 (76561199738553167@steam) to Overwatch.
