2024-08-07 05:09:38.665 -07:00 | Internal            | Logger         | Started logging.
2024-08-07 05:09:38.665 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-08-07 05:09:38.665 -07:00 | Internal            | Logger         | Build type: Release.
2024-08-07 05:09:38.665 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-08-07 05:09:38.665 -07:00 | Internal            | Logger         | Headless: True.
2024-08-07 05:09:46.144 -07:00 | Connection update   | Networking     | 76561199737258064@steam preauthenticated from endpoint 213.135.80.61:64319.
2024-08-07 05:09:46.150 -07:00 | Connection update   | Networking     | 76561199154677793@steam preauthenticated from endpoint 95.179.121.13:6148.
2024-08-07 05:09:46.156 -07:00 | Connection update   | Networking     | 76561199439224273@steam preauthenticated from endpoint 89.179.98.187:8851.
2024-08-07 05:09:46.178 -07:00 | Connection update   | Networking     | 76561199710256230@steam preauthenticated from endpoint 46.63.232.111:60348.
2024-08-07 05:09:46.184 -07:00 | Connection update   | Networking     | 76561199025407810@steam preauthenticated from endpoint 83.234.146.208:50824.
2024-08-07 05:09:46.189 -07:00 | Connection update   | Networking     | 76561199104993844@steam preauthenticated from endpoint 178.155.124.73:50954.
2024-08-07 05:09:46.194 -07:00 | Connection update   | Networking     | 76561199466370636@steam preauthenticated from endpoint 46.16.224.75:20002.
2024-08-07 05:09:46.199 -07:00 | Connection update   | Networking     | 76561199562585649@steam preauthenticated from endpoint 85.174.203.181:21332.
2024-08-07 05:09:46.220 -07:00 | Connection update   | Networking     | 76561199103754081@steam preauthenticated from endpoint 37.157.145.203:55893.
2024-08-07 05:09:46.225 -07:00 | Connection update   | Networking     | 76561199520684589@steam preauthenticated from endpoint 188.162.180.23:31344.
2024-08-07 05:09:47.564 -07:00 | Connection update   | Networking     | 76561199547420898@steam preauthenticated from endpoint 83.139.170.206:5199.
2024-08-07 05:09:52.906 -07:00 | Connection update   | Networking     | 76561199710256230@steam authenticated from endpoint 46.63.232.111:60348. Player ID assigned: 13. Auth token serial number: Tew16/xE-Omqr/Sn8.
2024-08-07 05:09:52.907 -07:00 | Connection update   | Networking     | Nickname of 76561199710256230@steam is now _dragon_lover_.
2024-08-07 05:09:54.093 -07:00 | Connection update   | Networking     | 76561199104993844@steam authenticated from endpoint 178.155.124.73:50954. Player ID assigned: 28. Auth token serial number: mtUWlcvU-EgJRDvjp.
2024-08-07 05:09:54.093 -07:00 | Connection update   | Networking     | Nickname of 76561199104993844@steam is now Пхеньян.
2024-08-07 05:09:54.173 -07:00 | Connection update   | Networking     | 76561199562585649@steam authenticated from endpoint 85.174.203.181:21332. Player ID assigned: 17. Auth token serial number: 9IreAyx/-CPCS6KHv.
2024-08-07 05:09:54.173 -07:00 | Connection update   | Networking     | Nickname of 76561199562585649@steam is now Karandash.
2024-08-07 05:09:54.918 -07:00 | Connection update   | Networking     | 76561199439224273@steam authenticated from endpoint 89.179.98.187:8851. Player ID assigned: 27. Auth token serial number: Fx2q/292-ZdnvOyNT.
2024-08-07 05:09:54.918 -07:00 | Connection update   | Networking     | Nickname of 76561199439224273@steam is now vkekferil.
2024-08-07 05:09:55.078 -07:00 | Connection update   | Networking     | 76561199466370636@steam authenticated from endpoint 46.16.224.75:20002. Player ID assigned: 10. Auth token serial number: BfN1Xd7I-Yw9PPZkS.
2024-08-07 05:09:55.078 -07:00 | Connection update   | Networking     | Nickname of 76561199466370636@steam is now Red.
2024-08-07 05:09:55.431 -07:00 | Connection update   | Networking     | 76561199103754081@steam authenticated from endpoint 37.157.145.203:55893. Player ID assigned: 5. Auth token serial number: 8qlG0wpN-zt4PAgAA.
2024-08-07 05:09:55.431 -07:00 | Connection update   | Networking     | Nickname of 76561199103754081@steam is now Mr pelmen.
2024-08-07 05:09:55.431 -07:00 | Connection update   | Permissions    | Mr pelmen (76561199103754081@steam) has been assigned to group Заведующий events 🛡.
2024-08-07 05:09:55.584 -07:00 | Connection update   | Networking     | 76561199154677793@steam authenticated from endpoint 95.179.121.13:6148. Player ID assigned: 8. Auth token serial number: GOubGSVz-bkhqd3R4.
2024-08-07 05:09:55.584 -07:00 | Connection update   | Networking     | Nickname of 76561199154677793@steam is now peoplemage.
2024-08-07 05:09:56.501 -07:00 | Connection update   | Networking     | 76561199520684589@steam authenticated from endpoint 188.162.180.23:31344. Player ID assigned: 22. Auth token serial number: xSgIy8ZZ-xHlxoKQ8.
2024-08-07 05:09:56.501 -07:00 | Connection update   | Networking     | Nickname of 76561199520684589@steam is now Faseg fop.
2024-08-07 05:09:56.503 -07:00 | Connection update   | Permissions    | Faseg fop (76561199520684589@steam) has been assigned to group Стажёр 👤.
2024-08-07 05:09:56.540 -07:00 | Connection update   | Networking     | 76561199737258064@steam authenticated from endpoint 213.135.80.61:64319. Player ID assigned: 1. Auth token serial number: wxiGNjeT-D5MwbjoW.
