2024-07-30 23:49:19.535 -07:00 | Internal            | Logger         | Started logging.
2024-07-30 23:49:19.535 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-07-30 23:49:19.535 -07:00 | Internal            | Logger         | Build type: Release.
2024-07-30 23:49:19.535 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-07-30 23:49:19.535 -07:00 | Internal            | Logger         | Headless: True.
2024-07-30 23:49:25.299 -07:00 | Connection update   | Networking     | 76561198360778302@steam preauthenticated from endpoint 95.167.152.159:57068.
2024-07-30 23:49:25.786 -07:00 | Connection update   | Networking     | 76561199520420691@steam preauthenticated from endpoint 185.57.31.131:50991.
2024-07-30 23:49:25.874 -07:00 | Connection update   | Networking     | 76561199624757953@steam preauthenticated from endpoint 31.47.163.180:60522.
2024-07-30 23:49:30.756 -07:00 | Connection update   | Networking     | 76561199227085017@steam preauthenticated from endpoint 2.61.114.33:49997.
2024-07-30 23:49:35.424 -07:00 | Connection update   | Networking     | 76561199624757953@steam authenticated from endpoint 31.47.163.180:60522. Player ID assigned: 1. Auth token serial number: KlfWDeiu-5kKckWyX.
2024-07-30 23:49:35.424 -07:00 | Connection update   | Networking     | Nickname of 76561199624757953@steam is now P1zz4.
2024-07-30 23:49:35.539 -07:00 | Connection update   | Networking     | 76561198360778302@steam authenticated from endpoint 95.167.152.159:57068. Player ID assigned: 9. Auth token serial number: AIKmQ3dx-kNuAX8pC.
2024-07-30 23:49:35.539 -07:00 | Connection update   | Networking     | Nickname of 76561198360778302@steam is now ilikerottinginmybed.
2024-07-30 23:49:38.462 -07:00 | Connection update   | Networking     | 76561199520420691@steam authenticated from endpoint 185.57.31.131:50991. Player ID assigned: 3. Auth token serial number: 06oj4YfS-bQzL9rHY.
2024-07-30 23:49:38.462 -07:00 | Connection update   | Networking     | Nickname of 76561199520420691@steam is now MrRobot.
2024-07-30 23:49:52.106 -07:00 | Connection update   | Networking     | 76561199227085017@steam authenticated from endpoint 2.61.114.33:49997. Player ID assigned: 12. Auth token serial number: B1WJPmiF-4ThX1340.
2024-07-30 23:49:52.106 -07:00 | Connection update   | Networking     | Nickname of 76561199227085017@steam is now maximgr45.
2024-07-30 23:49:52.107 -07:00 | Connection update   | Permissions    | maximgr45 (76561199227085017@steam) has been assigned to group Стажёр 👤.
2024-07-30 23:49:59.838 -07:00 | Game Event          | Logger         | Round has been started.
2024-07-30 23:51:42.368 -07:00 | Kill                | Class change   | maximgr45 (76561199227085017@steam), playing as Facility Guard, has been killed by P1zz4 (76561199624757953@steam) playing as: SCP-049. Specific death reason: Killed directly by SCP-049 (P1zz4).
2024-07-30 23:52:53.211 -07:00 | Connection update   | Networking     | 76561199192116068@steam preauthenticated from endpoint 176.36.205.17:53048.
