2024-08-01 06:09:14.114 -07:00 | Internal            | Logger         | Started logging.
2024-08-01 06:09:14.114 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-08-01 06:09:14.114 -07:00 | Internal            | Logger         | Build type: Release.
2024-08-01 06:09:14.114 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-08-01 06:09:14.114 -07:00 | Internal            | Logger         | Headless: True.
2024-08-01 06:09:25.275 -07:00 | Connection update   | Networking     | 76561199216801848@steam preauthenticated from endpoint 46.172.28.171:62527.
2024-08-01 06:09:25.280 -07:00 | Connection update   | Networking     | 76561199495396199@steam preauthenticated from endpoint 95.215.57.112:51138.
2024-08-01 06:09:25.287 -07:00 | Connection update   | Networking     | 76561198268089417@steam preauthenticated from endpoint 83.139.129.162:2319.
2024-08-01 06:09:25.293 -07:00 | Connection update   | Networking     | 76561198073697252@steam preauthenticated from endpoint 94.242.171.150:21683.
2024-08-01 06:09:25.300 -07:00 | Connection update   | Networking     | 76561198953492475@steam preauthenticated from endpoint 85.91.202.242:54839.
2024-08-01 06:09:25.306 -07:00 | Connection update   | Networking     | 76561199197368100@steam preauthenticated from endpoint 91.185.78.229:65387.
2024-08-01 06:09:25.313 -07:00 | Connection update   | Networking     | 76561199487764376@steam preauthenticated from endpoint 87.117.51.230:18863.
2024-08-01 06:09:25.322 -07:00 | Connection update   | Networking     | 76561199702397511@steam preauthenticated from endpoint 89.113.158.199:55924.
2024-08-01 06:09:25.328 -07:00 | Connection update   | Networking     | 76561199221787676@steam preauthenticated from endpoint 31.131.74.231:1551.
2024-08-01 06:09:25.345 -07:00 | Connection update   | Networking     | 76561199383848831@steam preauthenticated from endpoint 94.255.135.98:9230.
2024-08-01 06:09:25.355 -07:00 | Connection update   | Networking     | 76561199576345737@steam preauthenticated from endpoint 151.0.21.76:63766.
2024-08-01 06:09:25.370 -07:00 | Connection update   | Networking     | 76561199547420898@steam preauthenticated from endpoint 83.139.170.206:3078.
2024-08-01 06:09:25.475 -07:00 | Connection update   | Networking     | 76561199570076571@steam preauthenticated from endpoint 95.25.172.70:1382.
2024-08-01 06:09:25.487 -07:00 | Connection update   | Networking     | 76561199158369651@steam preauthenticated from endpoint 178.155.126.202:52378.
2024-08-01 06:09:28.595 -07:00 | Connection update   | Networking     | 76561198974767478@steam preauthenticated from endpoint 188.0.175.140:2929.
2024-08-01 06:09:29.071 -07:00 | Connection update   | Networking     | 76561199227085017@steam preauthenticated from endpoint 2.61.114.33:54497.
2024-08-01 06:09:31.943 -07:00 | Connection update   | Networking     | 76561199197368100@steam authenticated from endpoint 91.185.78.229:65387. Player ID assigned: 22. Auth token serial number: yo1sYVJT-QH3AKRMg.
2024-08-01 06:09:31.943 -07:00 | Connection update   | Networking     | Nickname of 76561199197368100@steam is now дима2013смерч.
2024-08-01 06:09:31.961 -07:00 | Connection update   | Networking     | 76561199383848831@steam authenticated from endpoint 94.255.135.98:9230. Player ID assigned: 5. Auth token serial number: JxQPYhFU-sZoKzHYj.
2024-08-01 06:09:31.961 -07:00 | Connection update   | Networking     | Nickname of 76561199383848831@steam is now Арбузный Котик.
2024-08-01 06:09:31.961 -07:00 | Connection update   | Permissions    | Арбузный Котик (76561199383848831@steam) has been assigned to group Стажёр 👤.
2024-08-01 06:09:33.224 -07:00 | Connection update   | Networking     | 76561199702397511@steam authenticated from endpoint 89.113.158.199:55924. Player ID assigned: 24. Auth token serial number: HiNS2tGt-5yvYiMyE.
2024-08-01 06:09:33.224 -07:00 | Connection update   | Networking     | Nickname of 76561199702397511@steam is now Egor4ik.
2024-08-01 06:09:34.015 -07:00 | Connection update   | Networking     | 76561199495396199@steam authenticated from endpoint 95.215.57.112:51138. Player ID assigned: 29. Auth token serial number: SjXPKjct-2ZP3Vn9h.
2024-08-01 06:09:34.015 -07:00 | Connection update   | Networking     | Nickname of 76561199495396199@steam is now .'$kv0Zy'/Gun/.
2024-08-01 06:09:34.349 -07:00 | Connection update   | Networking     | 76561198953492475@steam authenticated from endpoint 85.91.202.242:54839. Player ID assigned: 1. Auth token serial number: y6LzG3hm-Fd73a/9L.
2024-08-01 06:09:34.349 -07:00 | Connection update   | Networking     | Nickname of 76561198953492475@steam is now T18.
2024-08-01 06:09:34.697 -07:00 | Connection update   | Networking     | 76561199570076571@steam authenticated from endpoint 95.25.172.70:1382. Player ID assigned: 30. Auth token serial number: VmX6ArV5-CATiW7Js.
2024-08-01 06:09:34.698 -07:00 | Connection update   | Networking     | Nickname of 76561199570076571@steam is now Бульбатрон.
2024-08-01 06:09:34.741 -07:00 | Connection update   | Networking     | 76561199216801848@steam authenticated from endpoint 46.172.28.171:62527. Player ID assigned: 2. Auth token serial number: fpLgtdxa-K74FFyhv.
2024-08-01 06:09:34.741 -07:00 | Connection update   | Networking     | Nickname of 76561199216801848@steam is now StarSword.
2024-08-01 06:09:34.742 -07:00 | Connection update   | Permissions    | StarSword (76561199216801848@steam) has been assigned to group Стажёр 👤.
2024-08-01 06:09:34.903 -07:00 | Connection update   | Networking     | 76561199547420898@steam authenticated from endpoint 83.139.170.206:3078. Player ID assigned: 18. Auth token serial number: VYg7/5/6-bj3thTyJ.
2024-08-01 06:09:34.903 -07:00 | Connection update   | Networking     | Nickname of 76561199547420898@steam is now Su0rT1k.
2024-08-01 06:09:34.903 -07:00 | Connection update   | Permissions    | Su0rT1k (76561199547420898@steam) has been assigned to group Заместитель Создателя 💜.
2024-08-01 06:09:35.889 -07:00 | Connection update   | Networking     | 76561198268089417@steam authenticated from endpoint 83.139.129.162:2319. Player ID assigned: 33. Auth token serial number: TVkKFe7c-jMvwJdzU.
2024-08-01 06:09:35.889 -07:00 | Connection update   | Networking     | Nickname of 76561198268089417@steam is now pokakal kt.
2024-08-01 06:09:35.889 -07:00 | Connection update   | Permissions    | pokakal kt (76561198268089417@steam) has been assigned to group Стажёр 👤.
2024-08-01 06:09:36.197 -07:00 | Connection update   | Networking     | 76561198073697252@steam authenticated from endpoint 94.242.171.150:21683. Player ID assigned: 16. Auth token serial number: 7VlfspEu-T5BgbJ/A.
2024-08-01 06:09:36.197 -07:00 | Connection update   | Networking     | Nickname of 76561198073697252@steam is now Ромцуки.
2024-08-01 06:09:38.070 -07:00 | Connection update   | Networking     | 76561199576345737@steam authenticated from endpoint 151.0.21.76:63766. Player ID assigned: 9. Auth token serial number: UyZfkBK8-/Z4wAB/V.
2024-08-01 06:09:38.071 -07:00 | Connection update   | Networking     | Nickname of 76561199576345737@steam is now Прости если трахн.
2024-08-01 06:09:39.222 -07:00 | Connection update   | Networking     | 76561199158369651@steam authenticated from endpoint 178.155.126.202:52378. Player ID assigned: 7. Auth token serial number: 3FWuRx1C-DL4esSn1.
2024-08-01 06:09:39.222 -07:00 | Connection update   | Networking     | Nickname of 76561199158369651@steam is now старина.
