2024-08-01 11:00:25.789 -07:00 | Internal            | Logger         | Started logging.
2024-08-01 11:00:25.789 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-08-01 11:00:25.789 -07:00 | Internal            | Logger         | Build type: Release.
2024-08-01 11:00:25.789 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-08-01 11:00:25.789 -07:00 | Internal            | Logger         | Headless: True.
2024-08-01 11:00:37.340 -07:00 | Connection update   | Networking     | 76561199205233187@steam preauthenticated from endpoint 31.130.252.60:54988.
2024-08-01 11:00:37.345 -07:00 | Connection update   | Networking     | 76561199197368100@steam preauthenticated from endpoint 91.185.78.229:63723.
2024-08-01 11:00:37.352 -07:00 | Connection update   | Networking     | 76561199140437536@steam preauthenticated from endpoint 185.15.38.75:7025.
2024-08-01 11:00:37.361 -07:00 | Connection update   | Networking     | 76561199738553167@steam preauthenticated from endpoint 94.233.250.229:5189.
2024-08-01 11:00:37.372 -07:00 | Connection update   | Networking     | 76561199530541374@steam preauthenticated from endpoint 80.84.168.165:58299.
2024-08-01 11:00:37.377 -07:00 | Connection update   | Networking     | 76561199188306998@steam preauthenticated from endpoint 157.157.114.103:50582.
2024-08-01 11:00:43.774 -07:00 | Connection update   | Networking     | 76561199197368100@steam authenticated from endpoint 91.185.78.229:63723. Player ID assigned: 31. Auth token serial number: SGJ20Tq8-seeeGdG0.
2024-08-01 11:00:43.775 -07:00 | Connection update   | Networking     | Nickname of 76561199197368100@steam is now дима2013смерч.
2024-08-01 11:00:43.775 -07:00 | Connection update   | Permissions    | дима2013смерч (76561199197368100@steam) has been assigned to group Таумиэль.
2024-08-01 11:00:45.654 -07:00 | Connection update   | Networking     | 76561199738553167@steam authenticated from endpoint 94.233.250.229:5189. Player ID assigned: 7. Auth token serial number: sJ6TBNMG-ywfiEW54.
2024-08-01 11:00:45.654 -07:00 | Connection update   | Networking     | Nickname of 76561199738553167@steam is now Skibidist228.
2024-08-01 11:00:46.842 -07:00 | Connection update   | Networking     | 76561199205233187@steam authenticated from endpoint 31.130.252.60:54988. Player ID assigned: 5. Auth token serial number: zGIAIdxv-HKHzmHCV.
2024-08-01 11:00:46.842 -07:00 | Connection update   | Networking     | Nickname of 76561199205233187@steam is now dunmac15.
2024-08-01 11:00:46.982 -07:00 | Connection update   | Networking     | 76561199444023321@steam preauthenticated from endpoint 213.222.240.250:56291.
2024-08-01 11:00:48.677 -07:00 | Connection update   | Networking     | 76561199530541374@steam authenticated from endpoint 80.84.168.165:58299. Player ID assigned: 25. Auth token serial number: lOjVV7WQ-h6IP5vQK.
2024-08-01 11:00:48.677 -07:00 | Connection update   | Networking     | Nickname of 76561199530541374@steam is now ABOBA.
2024-08-01 11:00:48.678 -07:00 | Connection update   | Permissions    | ABOBA (76561199530541374@steam) has been assigned to group Глава Отдела 👤.
2024-08-01 11:00:48.968 -07:00 | Connection update   | Networking     | 76561199140437536@steam authenticated from endpoint 185.15.38.75:7025. Player ID assigned: 12. Auth token serial number: GJN4ABhJ-HoUr2GDF.
2024-08-01 11:00:48.968 -07:00 | Connection update   | Networking     | Nickname of 76561199140437536@steam is now tailer.
2024-08-01 11:00:50.453 -07:00 | Connection update   | Networking     | 76561199188306998@steam authenticated from endpoint 157.157.114.103:50582. Player ID assigned: 13. Auth token serial number: pCd3JUNC-Qfimd6r3.
2024-08-01 11:00:50.453 -07:00 | Connection update   | Networking     | Nickname of 76561199188306998@steam is now DenchikP_Fun.
2024-08-01 11:00:50.454 -07:00 | Connection update   | Permissions    | DenchikP_Fun (76561199188306998@steam) has been assigned to group Технический Администратор 🖥.
2024-08-01 11:01:05.117 -07:00 | Remote Admin        | Class change   | ABOBA (76561199530541374@steam) changed role of player ABOBA (76561199530541374@steam) to Overwatch.
2024-08-01 11:01:09.481 -07:00 | Remote Admin        | Class change   | DenchikP_Fun (76561199188306998@steam) changed role of player DenchikP_Fun (76561199188306998@steam) to Scp079.
2024-08-01 11:01:12.338 -07:00 | Game Event          | Logger         | Round has been started.
2024-08-01 11:01:16.446 -07:00 | Remote Admin        | Administrative | DenchikP_Fun (76561199188306998@steam) used "setlevel (3)" command on player DenchikP_Fun (76561199188306998@steam).
2024-08-01 11:01:18.422 -07:00 | Connection update   | Networking     | 76561199444023321@steam authenticated from endpoint 213.222.240.250:56291. Player ID assigned: 26. Auth token serial number: E683dJbH-IrW5tCD8.
2024-08-01 11:01:18.422 -07:00 | Connection update   | Networking     | Nickname of 76561199444023321@steam is now citer 5645.
2024-08-01 11:01:40.897 -07:00 | Remote Admin        | Class change   | ABOBA (76561199530541374@steam) changed role of player citer 5645 (76561199444023321@steam) to Scientist.
2024-08-01 11:03:08.795 -07:00 | Connection update   | Networking     | 76561199446373720@steam preauthenticated from endpoint 95.81.250.79:60149.
2024-08-01 11:03:13.544 -07:00 | Kill                | Class change   | dunmac15 (76561199205233187@steam), playing as Facility Guard, has been killed by tailer (76561199140437536@steam) playing as: SCP-106. Specific death reason: Died to SCP (tailer, Scp106).
2024-08-01 11:03:26.691 -07:00 | Remote Admin        | Class change   | ABOBA (76561199530541374@steam) changed role of player dunmac15 (76561199205233187@steam) to FacilityGuard.
2024-08-01 11:03:27.526 -07:00 | Connection update   | Networking     | 76561199446373720@steam authenticated from endpoint 95.81.250.79:60149. Player ID assigned: 33. Auth token serial number: Bz2PMJD0-mJGPJmGh.
2024-08-01 11:03:27.527 -07:00 | Connection update   | Networking     | Nickname of 76561199446373720@steam is now foz foz.
2024-08-01 11:03:34.936 -07:00 | Remote Admin        | Class change   | ABOBA (76561199530541374@steam) changed role of player foz foz (76561199446373720@steam) to Scientist.
2024-08-01 11:03:41.705 -07:00 | Kill                | Class change   | citer 5645 (76561199444023321@steam), playing as Scientist, has been killed by Skibidist228 (76561199738553167@steam) playing as: Class-D Personnel. Specific death reason: Shot by Skibidist228 with GunCrossvec to the 'Body' hitbox.
2024-08-01 11:03:42.665 -07:00 | Remote Admin        | Administrative | ABOBA (76561199530541374@steam) enabled god mode for player citer 5645 (76561199444023321@steam).
2024-08-01 11:03:44.062 -07:00 | Remote Admin        | Administrative | ABOBA (76561199530541374@steam) disabled god mode for player citer 5645 (76561199444023321@steam).
2024-08-01 11:03:50.755 -07:00 | Remote Admin        | Class change   | ABOBA (76561199530541374@steam) changed role of player citer 5645 (76561199444023321@steam) to Scientist.
