2024-07-31 09:01:37.614 -07:00 | Internal            | Logger         | Started logging.
2024-07-31 09:01:37.614 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-07-31 09:01:37.614 -07:00 | Internal            | Logger         | Build type: Release.
2024-07-31 09:01:37.614 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-07-31 09:01:37.614 -07:00 | Internal            | Logger         | Headless: True.
2024-07-31 09:01:44.016 -07:00 | Connection update   | Networking     | 76561199546366028@steam preauthenticated from endpoint 109.106.141.140:16720.
2024-07-31 09:01:44.030 -07:00 | Connection update   | Networking     | 76561199555847516@steam preauthenticated from endpoint 5.187.86.66:61031.
2024-07-31 09:01:44.069 -07:00 | Connection update   | Networking     | 76561198835815322@steam preauthenticated from endpoint 178.34.163.151:4596.
2024-07-31 09:01:44.078 -07:00 | Connection update   | Networking     | 76561199570076571@steam preauthenticated from endpoint 95.25.172.70:1311.
2024-07-31 09:01:47.463 -07:00 | Connection update   | Networking     | 76561198873939339@steam preauthenticated from endpoint 85.174.192.59:5237.
2024-07-31 09:01:50.860 -07:00 | Connection update   | Networking     | 76561199546366028@steam authenticated from endpoint 109.106.141.140:16720. Player ID assigned: 9. Auth token serial number: b6mIQH2z-VsQ7amzD.
2024-07-31 09:01:50.860 -07:00 | Connection update   | Networking     | Nickname of 76561199546366028@steam is now OvnerGR.
2024-07-31 09:01:53.504 -07:00 | Connection update   | Networking     | 76561199570076571@steam authenticated from endpoint 95.25.172.70:1311. Player ID assigned: 8. Auth token serial number: 3vAFZip2-qZPtDvz7.
2024-07-31 09:01:53.504 -07:00 | Connection update   | Networking     | Nickname of 76561199570076571@steam is now Бульбатрон.
2024-07-31 09:01:54.447 -07:00 | Connection update   | Networking     | 76561199555847516@steam authenticated from endpoint 5.187.86.66:61031. Player ID assigned: 34. Auth token serial number: 3CjtKCQX-pkl0HdPJ.
2024-07-31 09:01:54.447 -07:00 | Connection update   | Networking     | Nickname of 76561199555847516@steam is now plariumpla.
2024-07-31 09:01:55.071 -07:00 | Connection update   | Networking     | 76561198835815322@steam authenticated from endpoint 178.34.163.151:4596. Player ID assigned: 24. Auth token serial number: m2N8RDUw-l7/owNKt.
2024-07-31 09:01:55.072 -07:00 | Connection update   | Networking     | Nickname of 76561198835815322@steam is now xxxalekcxxx.
2024-07-31 09:01:55.274 -07:00 | Connection update   | Networking     | 76561198873939339@steam authenticated from endpoint 85.174.192.59:5237. Player ID assigned: 21. Auth token serial number: fezjg9BY-3Bs8c/zG.
2024-07-31 09:01:55.274 -07:00 | Connection update   | Networking     | Nickname of 76561198873939339@steam is now set220.
2024-07-31 09:02:16.649 -07:00 | Game Event          | Logger         | Round has been started.
2024-07-31 09:07:03.278 -07:00 | Kill                | Class change   | set220 (76561198873939339@steam), playing as Class-D Personnel, has been killed by plariumpla (76561199555847516@steam) playing as: SCP-939. Specific death reason: Killed by SCP-939 (plariumpla) with Claw.
2024-07-31 09:07:10.770 -07:00 | Kill                | Class change   | Бульбатрон (76561199570076571@steam), playing as Class-D Personnel, has been killed by plariumpla (76561199555847516@steam) playing as: SCP-939. Specific death reason: Killed by SCP-939 (plariumpla) with Claw.
2024-07-31 09:07:26.547 -07:00 | Connection update   | Networking     | 76561199083789507@steam preauthenticated from endpoint 95.179.5.94:61740.
2024-07-31 09:07:32.329 -07:00 | Game Event          | Class change   | Player Бульбатрон (76561199570076571@steam) respawned as NtfCaptain.
2024-07-31 09:07:32.336 -07:00 | Game Event          | Class change   | Player set220 (76561198873939339@steam) respawned as NtfSergeant.
2024-07-31 09:07:32.336 -07:00 | Game Event          | Class change   | RespawnManager has successfully spawned 2 players as NineTailedFox!
2024-07-31 09:08:05.501 -07:00 | Connection update   | Networking     | 76561199083789507@steam authenticated from endpoint 95.179.5.94:61740. Player ID assigned: 2. Auth token serial number: 5SMt9CFq-vAUVEktY.
