2024-07-31 04:34:40.467 -07:00 | Internal            | Logger         | Started logging.
2024-07-31 04:34:40.467 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-07-31 04:34:40.467 -07:00 | Internal            | Logger         | Build type: Release.
2024-07-31 04:34:40.467 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-07-31 04:34:40.467 -07:00 | Internal            | Logger         | Headless: True.
2024-07-31 04:34:45.847 -07:00 | Connection update   | Networking     | 76561199404625607@steam preauthenticated from endpoint 85.172.54.78:54849.
2024-07-31 04:34:46.083 -07:00 | Connection update   | Networking     | 76561199154056693@steam preauthenticated from endpoint 95.25.208.62:64848.
2024-07-31 04:34:46.612 -07:00 | Connection update   | Networking     | 76561199159870190@steam preauthenticated from endpoint 31.181.3.164:64927.
2024-07-31 04:34:47.088 -07:00 | Connection update   | Networking     | 76561198268089417@steam preauthenticated from endpoint 83.139.129.162:2819.
2024-07-31 04:34:47.295 -07:00 | Connection update   | Networking     | 76561199101281600@steam preauthenticated from endpoint 46.73.28.87:52889.
2024-07-31 04:34:47.363 -07:00 | Connection update   | Networking     | 76561199547420898@steam preauthenticated from endpoint 83.139.170.206:4098.
2024-07-31 04:34:47.893 -07:00 | Connection update   | Networking     | 76561199117062902@steam preauthenticated from endpoint 95.32.158.12:1372.
2024-07-31 04:34:48.820 -07:00 | Connection update   | Networking     | 76561199025407810@steam preauthenticated from endpoint 83.234.146.208:57343.
2024-07-31 04:34:49.210 -07:00 | Connection update   | Networking     | 76561199523435144@steam preauthenticated from endpoint 195.64.157.2:3464.
2024-07-31 04:34:52.777 -07:00 | Connection update   | Networking     | 76561199404625607@steam authenticated from endpoint 85.172.54.78:54849. Player ID assigned: 17. Auth token serial number: 6b1buV7L-2ly/IUms.
2024-07-31 04:34:52.777 -07:00 | Connection update   | Networking     | Nickname of 76561199404625607@steam is now ашот ван шот.
2024-07-31 04:34:52.806 -07:00 | Connection update   | Networking     | 76561199227085017@steam preauthenticated from endpoint 2.61.114.33:56898.
2024-07-31 04:34:53.272 -07:00 | Connection update   | Networking     | 76561199751218339@steam preauthenticated from endpoint 185.140.163.48:6421.
2024-07-31 04:34:53.458 -07:00 | Connection update   | Networking     | 76561199154056693@steam authenticated from endpoint 95.25.208.62:64848. Player ID assigned: 21. Auth token serial number: 4NPBfEHA-v0RfrN0h.
2024-07-31 04:34:53.458 -07:00 | Connection update   | Networking     | Nickname of 76561199154056693@steam is now catmaxim_.
2024-07-31 04:34:54.598 -07:00 | Connection update   | Networking     | 76561199159870190@steam authenticated from endpoint 31.181.3.164:64927. Player ID assigned: 3. Auth token serial number: INzzo7Ey-Lo5VU0Fh.
2024-07-31 04:34:54.598 -07:00 | Connection update   | Networking     | Nickname of 76561199159870190@steam is now Request RU.
2024-07-31 04:34:54.599 -07:00 | Connection update   | Permissions    | Request RU (76561199159870190@steam) has been assigned to group Keter.
2024-07-31 04:34:56.389 -07:00 | Connection update   | Networking     | 76561199325463072@steam preauthenticated from endpoint 178.159.120.126:62021.
2024-07-31 04:34:57.161 -07:00 | Connection update   | Networking     | 76561198268089417@steam authenticated from endpoint 83.139.129.162:2819. Player ID assigned: 24. Auth token serial number: BJcKqzCp-KAbI9v60.
2024-07-31 04:34:57.161 -07:00 | Connection update   | Networking     | Nickname of 76561198268089417@steam is now pokakal kt.
2024-07-31 04:34:57.280 -07:00 | Connection update   | Networking     | 76561199547420898@steam authenticated from endpoint 83.139.170.206:4098. Player ID assigned: 33. Auth token serial number: Rw9hBRGD-5m5DrEBY.
2024-07-31 04:34:57.280 -07:00 | Connection update   | Networking     | Nickname of 76561199547420898@steam is now Su0rT1k.
2024-07-31 04:34:57.281 -07:00 | Connection update   | Permissions    | Su0rT1k (76561199547420898@steam) has been assigned to group Заместитель Создателя 💜.
2024-07-31 04:34:57.991 -07:00 | Connection update   | Networking     | 76561199101281600@steam authenticated from endpoint 46.73.28.87:52889. Player ID assigned: 28. Auth token serial number: eljL2FAJ-vTbY1Tb9.
2024-07-31 04:34:57.992 -07:00 | Connection update   | Networking     | Nickname of 76561199101281600@steam is now polska man.
2024-07-31 04:34:58.624 -07:00 | Connection update   | Networking     | 76561199117062902@steam authenticated from endpoint 95.32.158.12:1372. Player ID assigned: 35. Auth token serial number: MO0ui/07-3cHRg/li.
2024-07-31 04:34:58.624 -07:00 | Connection update   | Networking     | Nickname of 76561199117062902@steam is now DAITO.
2024-07-31 04:35:04.659 -07:00 | Connection update   | Networking     | 76561199025407810@steam authenticated from endpoint 83.234.146.208:57343. Player ID assigned: 7. Auth token serial number: zbN5sO6r-PtZkBT/n.
2024-07-31 04:35:04.659 -07:00 | Connection update   | Networking     | Nickname of 76561199025407810@steam is now Byrka7777.
2024-07-31 04:35:04.661 -07:00 | Connection update   | Permissions    | Byrka7777 (76561199025407810@steam) has been assigned to group Технический Администратор 🖥.
2024-07-31 04:35:04.819 -07:00 | Connection update   | Networking     | 76561199523435144@steam authenticated from endpoint 195.64.157.2:3464. Player ID assigned: 18. Auth token serial number: nxFpFlpw-3U23vDlw.
2024-07-31 04:35:04.819 -07:00 | Connection update   | Networking     | Nickname of 76561199523435144@steam is now bebro4ka.
2024-07-31 04:35:04.820 -07:00 | Connection update   | Permissions    | bebro4ka (76561199523435144@steam) has been assigned to group Старший Администратор 👤.
2024-07-31 04:35:05.136 -07:00 | Connection update   | Networking     | Byrka7777 (76561199025407810@steam) disconnected from IP address 83.234.146.208. Last class: None.
2024-07-31 04:35:08.622 -07:00 | Connection update   | Networking     | Request RU (76561199159870190@steam) disconnected from IP address 31.181.3.164. Last class: None.
2024-07-31 04:35:12.912 -07:00 | Connection update   | Networking     | 76561199227085017@steam authenticated from endpoint 2.61.114.33:56898. Player ID assigned: 8. Auth token serial number: 9Sp6ZRmV-nbAf48HY.
2024-07-31 04:35:12.912 -07:00 | Connection update   | Networking     | Nickname of 76561199227085017@steam is now maximgr45.
2024-07-31 04:35:12.913 -07:00 | Connection update   | Permissions    | maximgr45 (76561199227085017@steam) has been assigned to group Стажёр 👤.
2024-07-31 04:35:18.751 -07:00 | Connection update   | Networking     | 76561199130413743@steam preauthenticated from endpoint 5.44.173.29:60149.
2024-07-31 04:35:20.859 -07:00 | Connection update   | Networking     | 76561199325463072@steam authenticated from endpoint 178.159.120.126:62021. Player ID assigned: 37. Auth token serial number: 74Ejzucf-aBTasME6.
2024-07-31 04:35:20.859 -07:00 | Connection update   | Networking     | Nickname of 76561199325463072@steam is now !ytFASANYA!.
2024-07-31 04:35:22.098 -07:00 | Game Event          | Logger         | Round has been started.
2024-07-31 04:36:28.326 -07:00 | Connection update   | Networking     | 76561199130413743@steam authenticated from endpoint 5.44.173.29:60149. Player ID assigned: 20. Auth token serial number: Fi378Aqf-GOlAhk2O.
2024-07-31 04:36:28.326 -07:00 | Connection update   | Networking     | Nickname of 76561199130413743@steam is now sashasashaYT_top4ik.
2024-07-31 04:36:28.328 -07:00 | Connection update   | Permissions    | sashasashaYT_top4ik (76561199130413743@steam) has been assigned to group Создатель 👑.
2024-07-31 04:36:47.079 -07:00 | Remote Admin        | Class change   | sashasashaYT_top4ik (76561199130413743@steam) changed role of player sashasashaYT_top4ik (76561199130413743@steam) to Overwatch.
2024-07-31 04:36:54.427 -07:00 | Connection update   | Networking     | 76561199576345737@steam preauthenticated from endpoint 151.0.21.76:49248.
2024-07-31 04:37:17.418 -07:00 | Connection update   | Networking     | 76561199576345737@steam authenticated from endpoint 151.0.21.76:49248. Player ID assigned: 13. Auth token serial number: Lq7srDEQ-k/tygRck.
2024-07-31 04:37:17.418 -07:00 | Connection update   | Networking     | Nickname of 76561199576345737@steam is now Прости если трахн.
2024-07-31 04:38:22.040 -07:00 | Kill                | Class change   | Su0rT1k (76561199547420898@steam), playing as Facility Guard, has been killed by DAITO (76561199117062902@steam) playing as: SCP-173. Specific death reason: Died to SCP (DAITO, Scp173).
2024-07-31 04:38:25.100 -07:00 | Connection update   | Networking     | 76561199101782750@steam preauthenticated from endpoint 188.0.175.175:45494.
2024-07-31 04:38:36.596 -07:00 | Connection update   | Networking     | 76561199101782750@steam authenticated from endpoint 188.0.175.175:45494. Player ID assigned: 2. Auth token serial number: N15uNYzy-AS0quxHZ.
2024-07-31 04:38:36.596 -07:00 | Connection update   | Networking     | Nickname of 76561199101782750@steam is now 東方プロジェクト.
2024-07-31 04:39:24.263 -07:00 | Remote Admin        | Administrative | maximgr45 (76561199227085017@steam) muted player Прости если трахн (76561199576345737@steam).
2024-07-31 04:39:28.051 -07:00 | Remote Admin        | Administrative | maximgr45 (76561199227085017@steam) unmuted player Прости если трахн (76561199576345737@steam).
2024-07-31 04:39:57.285 -07:00 | Remote Admin        | Class change   | bebro4ka (76561199523435144@steam) changed role of player bebro4ka (76561199523435144@steam) to Spectator.
2024-07-31 04:39:59.734 -07:00 | Connection update   | Networking     | 76561199627998302@steam preauthenticated from endpoint 178.155.124.201:49744.
2024-07-31 04:40:25.286 -07:00 | Connection update   | Networking     | 76561199627998302@steam authenticated from endpoint 178.155.124.201:49744. Player ID assigned: 22. Auth token serial number: QikxZv3s-4uxY/ySU.
2024-07-31 04:40:25.287 -07:00 | Connection update   | Networking     | Nickname of 76561199627998302@steam is now sanchezzz.kharchenko.
2024-07-31 04:40:34.214 -07:00 | Kill                | Class change   | polska man (76561199101281600@steam), playing as Scientist, has died. Specific death reason: Unknown cause of death.
2024-07-31 04:40:34.244 -07:00 | Connection update   | Networking     | polska man (76561199101281600@steam) disconnected from IP address 46.73.28.87. Last class: Spectator.
2024-07-31 04:40:48.269 -07:00 | Game Event          | Class change   | Player bebro4ka (76561199523435144@steam) respawned as NtfCaptain.
2024-07-31 04:40:48.275 -07:00 | Game Event          | Class change   | Player Su0rT1k (76561199547420898@steam) respawned as NtfSergeant.
2024-07-31 04:40:48.281 -07:00 | Game Event          | Class change   | Player Прости если трахн (76561199576345737@steam) respawned as NtfSergeant.
2024-07-31 04:40:48.287 -07:00 | Game Event          | Class change   | Player 東方プロジェクト (76561199101782750@steam) respawned as NtfSergeant.
