2024-08-01 06:19:34.089 -07:00 | Internal            | Logger         | Started logging.
2024-08-01 06:19:34.089 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-08-01 06:19:34.089 -07:00 | Internal            | Logger         | Build type: Release.
2024-08-01 06:19:34.089 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-08-01 06:19:34.089 -07:00 | Internal            | Logger         | Headless: True.
2024-08-01 06:19:46.234 -07:00 | Connection update   | Networking     | 76561199576345737@steam preauthenticated from endpoint 151.0.21.76:55476.
2024-08-01 06:19:46.246 -07:00 | Connection update   | Networking     | 76561198268089417@steam preauthenticated from endpoint 83.139.129.162:2816.
2024-08-01 06:19:46.256 -07:00 | Connection update   | Networking     | 76561198007863296@steam preauthenticated from endpoint 79.165.89.230:56574.
2024-08-01 06:19:46.266 -07:00 | Connection update   | Networking     | 76561199197368100@steam preauthenticated from endpoint 91.185.78.229:55622.
2024-08-01 06:19:46.284 -07:00 | Connection update   | Networking     | 76561199495396199@steam preauthenticated from endpoint 95.215.57.112:49803.
2024-08-01 06:19:46.298 -07:00 | Connection update   | Networking     | 76561199216801848@steam preauthenticated from endpoint 46.172.28.171:53145.
2024-08-01 06:19:46.311 -07:00 | Connection update   | Networking     | 76561198953492475@steam preauthenticated from endpoint 85.91.202.242:60857.
2024-08-01 06:19:46.318 -07:00 | Connection update   | Networking     | 76561199547420898@steam preauthenticated from endpoint 83.139.170.206:3092.
2024-08-01 06:19:46.326 -07:00 | Connection update   | Networking     | 76561199383848831@steam preauthenticated from endpoint 94.255.135.98:9222.
2024-08-01 06:19:46.965 -07:00 | Connection update   | Networking     | 76561198974767478@steam preauthenticated from endpoint 188.0.175.140:37684.
2024-08-01 06:19:47.598 -07:00 | Connection update   | Networking     | 76561199227085017@steam preauthenticated from endpoint 2.61.114.33:54218.
2024-08-01 06:19:52.785 -07:00 | Connection update   | Networking     | 76561199383848831@steam authenticated from endpoint 94.255.135.98:9222. Player ID assigned: 15. Auth token serial number: JxQPYhFU-pPmOw/bB.
2024-08-01 06:19:52.785 -07:00 | Connection update   | Networking     | Nickname of 76561199383848831@steam is now Арбузный Котик.
2024-08-01 06:19:52.786 -07:00 | Connection update   | Permissions    | Арбузный Котик (76561199383848831@steam) has been assigned to group Стажёр 👤.
2024-08-01 06:19:53.013 -07:00 | Connection update   | Networking     | 76561199750570818@steam preauthenticated from endpoint 94.126.25.82:49373.
2024-08-01 06:19:53.199 -07:00 | Connection update   | Networking     | 76561199197368100@steam authenticated from endpoint 91.185.78.229:55622. Player ID assigned: 20. Auth token serial number: yo1sYVJT-Pw987Mj4.
2024-08-01 06:19:53.199 -07:00 | Connection update   | Networking     | Nickname of 76561199197368100@steam is now дима2013смерч.
2024-08-01 06:19:53.420 -07:00 | Connection update   | Networking     | 76561198007863296@steam authenticated from endpoint 79.165.89.230:56574. Player ID assigned: 8. Auth token serial number: beYiquKf-iyl5RqoH.
2024-08-01 06:19:53.420 -07:00 | Connection update   | Networking     | Nickname of 76561198007863296@steam is now sergeyter.
2024-08-01 06:19:53.421 -07:00 | Connection update   | Permissions    | sergeyter (76561198007863296@steam) has been assigned to group Стажёр 👤.
2024-08-01 06:19:55.354 -07:00 | Connection update   | Networking     | 76561199495396199@steam authenticated from endpoint 95.215.57.112:49803. Player ID assigned: 36. Auth token serial number: SjXPKjct-kizXLvIP.
2024-08-01 06:19:55.354 -07:00 | Connection update   | Networking     | Nickname of 76561199495396199@steam is now .'$kv0Zy'/Gun/.
2024-08-01 06:19:55.434 -07:00 | Connection update   | Networking     | 76561199216801848@steam authenticated from endpoint 46.172.28.171:53145. Player ID assigned: 31. Auth token serial number: fpLgtdxa-JlRJ7pSx.
2024-08-01 06:19:55.434 -07:00 | Connection update   | Networking     | Nickname of 76561199216801848@steam is now StarSword.
2024-08-01 06:19:55.435 -07:00 | Connection update   | Permissions    | StarSword (76561199216801848@steam) has been assigned to group Стажёр 👤.
2024-08-01 06:19:55.710 -07:00 | Connection update   | Networking     | 76561198953492475@steam authenticated from endpoint 85.91.202.242:60857. Player ID assigned: 28. Auth token serial number: y6LzG3hm-a/lDQx0d.
2024-08-01 06:19:55.711 -07:00 | Connection update   | Networking     | Nickname of 76561198953492475@steam is now T18.
2024-08-01 06:19:56.859 -07:00 | Connection update   | Networking     | 76561198268089417@steam authenticated from endpoint 83.139.129.162:2816. Player ID assigned: 4. Auth token serial number: TVkKFe7c-0BZZyu/t.
2024-08-01 06:19:56.859 -07:00 | Connection update   | Networking     | Nickname of 76561198268089417@steam is now pokakal kt.
2024-08-01 06:19:56.860 -07:00 | Connection update   | Permissions    | pokakal kt (76561198268089417@steam) has been assigned to group Стажёр 👤.
2024-08-01 06:19:57.176 -07:00 | Connection update   | Networking     | 76561199576345737@steam authenticated from endpoint 151.0.21.76:55476. Player ID assigned: 3. Auth token serial number: UyZfkBK8-8udNV2eJ.
2024-08-01 06:19:57.176 -07:00 | Connection update   | Networking     | Nickname of 76561199576345737@steam is now Прости если трахн.
2024-08-01 06:19:57.234 -07:00 | Connection update   | Networking     | 76561199547420898@steam authenticated from endpoint 83.139.170.206:3092. Player ID assigned: 10. Auth token serial number: VYg7/5/6-MjvLJZCE.
2024-08-01 06:19:57.234 -07:00 | Connection update   | Networking     | Nickname of 76561199547420898@steam is now Su0rT1k.
2024-08-01 06:19:57.235 -07:00 | Connection update   | Permissions    | Su0rT1k (76561199547420898@steam) has been assigned to group Заместитель Создателя 💜.
2024-08-01 06:20:02.082 -07:00 | Connection update   | Networking     | 76561199130413743@steam preauthenticated from endpoint 5.44.173.29:63786.
2024-08-01 06:20:02.118 -07:00 | Connection update   | Networking     | 76561199750570818@steam authenticated from endpoint 94.126.25.82:49373. Player ID assigned: 35. Auth token serial number: FeiI29sW-jJ7ZBD9p.
2024-08-01 06:20:02.118 -07:00 | Connection update   | Networking     | Nickname of 76561199750570818@steam is now bezdarnosti))).
2024-08-01 06:20:15.204 -07:00 | Connection update   | Networking     | 76561199227085017@steam authenticated from endpoint 2.61.114.33:54218. Player ID assigned: 34. Auth token serial number: N8DiUzBz-du838nUs.
2024-08-01 06:20:15.204 -07:00 | Connection update   | Networking     | Nickname of 76561199227085017@steam is now maximgr45.
2024-08-01 06:20:15.206 -07:00 | Connection update   | Permissions    | maximgr45 (76561199227085017@steam) has been assigned to group Стажёр 👤.
2024-08-01 06:20:21.860 -07:00 | Connection update   | Networking     | 76561198974767478@steam authenticated from endpoint 188.0.175.140:37684. Player ID assigned: 23. Auth token serial number: g6NB0ZfK-qWlr8SaW.
2024-08-01 06:20:21.860 -07:00 | Connection update   | Networking     | Nickname of 76561198974767478@steam is now AXMED.
2024-08-01 06:20:25.342 -07:00 | Game Event          | Logger         | Round has been started.
2024-08-01 06:22:17.710 -07:00 | Kill                | Class change   | Su0rT1k (76561199547420898@steam), playing as Class-D Personnel, has been killed by .'$kv0Zy'/Gun/ (76561199495396199@steam) playing as: SCP-173. Specific death reason: Died to SCP (.'$kv0Zy'/Gun/, Scp173).
2024-08-01 06:22:42.563 -07:00 | Connection update   | Networking     | 76561199702397511@steam preauthenticated from endpoint 89.113.158.199:57631.
2024-08-01 06:22:56.892 -07:00 | Connection update   | Networking     | 76561199702397511@steam authenticated from endpoint 89.113.158.199:57631. Player ID assigned: 32. Auth token serial number: WqVDYgfe-COoi4num.
2024-08-01 06:22:56.893 -07:00 | Connection update   | Networking     | Nickname of 76561199702397511@steam is now Egor4ik.
2024-08-01 06:22:58.828 -07:00 | Kill                | Class change   | дима2013смерч (76561199197368100@steam), playing as Class-D Personnel, has been killed by sergeyter (76561198007863296@steam) playing as: SCP-049. Specific death reason: Killed directly by SCP-049 (sergeyter).
2024-08-01 06:23:21.624 -07:00 | Kill                | Class change   | AXMED (76561198974767478@steam), playing as Scientist, has been killed by дима2013смерч (76561199197368100@steam) playing as: SCP-049-2. Specific death reason: Terminated by an instance of SCP-049-2 (дима2013смерч).
2024-08-01 06:23:47.490 -07:00 | Game Event          | Warhead        | T18 (76561198953492475@steam) cancelled the Alpha Warhead detonation.
2024-08-01 06:23:48.001 -07:00 | Game Event          | Warhead        | T18 (76561198953492475@steam) set the Alpha Warhead status to True.
2024-08-01 06:23:49.577 -07:00 | Kill                | Class change   | bezdarnosti))) (76561199750570818@steam), playing as Class-D Personnel, has been killed by дима2013смерч (76561199197368100@steam) playing as: SCP-049-2. Specific death reason: Terminated by an instance of SCP-049-2 (дима2013смерч).
2024-08-01 06:23:49.798 -07:00 | Game Event          | Warhead        | T18 (76561198953492475@steam) set the Alpha Warhead status to False.
2024-08-01 06:23:57.320 -07:00 | Kill                | Class change   | Прости если трахн (76561199576345737@steam), playing as Class-D Personnel, has been killed by sergeyter (76561198007863296@steam) playing as: SCP-049. Specific death reason: Killed directly by SCP-049 (sergeyter).
2024-08-01 06:24:02.155 -07:00 | Kill                | Class change   | maximgr45 (76561199227085017@steam), playing as Class-D Personnel, has been killed by дима2013смерч (76561199197368100@steam) playing as: SCP-049-2. Specific death reason: Terminated by an instance of SCP-049-2 (дима2013смерч).
2024-08-01 06:24:05.630 -07:00 | Connection update   | Networking     | bezdarnosti))) (76561199750570818@steam) disconnected from IP address 94.126.25.82. Last class: Spectator.
2024-08-01 06:25:05.888 -07:00 | Connection update   | Networking     | 76561199343716538@steam preauthenticated from endpoint 91.205.161.237:60082.
2024-08-01 06:25:19.494 -07:00 | Connection update   | Networking     | 76561199343716538@steam authenticated from endpoint 91.205.161.237:60082. Player ID assigned: 17. Auth token serial number: 7QJEHkBz-ZY1LAQwX.
2024-08-01 06:25:19.495 -07:00 | Connection update   | Networking     | Nickname of 76561199343716538@steam is now zakharkrasnov_2309.
2024-08-01 06:25:28.935 -07:00 | Kill                | Class change   | T18 (76561198953492475@steam), playing as Facility Guard, has been killed by sergeyter (76561198007863296@steam) playing as: SCP-049. Specific death reason: Killed directly by SCP-049 (sergeyter).
2024-08-01 06:25:29.375 -07:00 | Game Event          | Class change   | Player Egor4ik (76561199702397511@steam) respawned as NtfCaptain.
2024-08-01 06:25:29.384 -07:00 | Game Event          | Class change   | Player T18 (76561198953492475@steam) respawned as NtfSergeant.
2024-08-01 06:25:29.391 -07:00 | Game Event          | Class change   | Player maximgr45 (76561199227085017@steam) respawned as NtfSergeant.
2024-08-01 06:25:29.532 -07:00 | Game Event          | Class change   | Player zakharkrasnov_2309 (76561199343716538@steam) respawned as NtfSergeant.
2024-08-01 06:25:29.532 -07:00 | Game Event          | Class change   | RespawnManager has successfully spawned 4 players as NineTailedFox!
2024-08-01 06:25:56.930 -07:00 | Kill                | Class change   | AXMED (76561198974767478@steam), playing as SCP-049-2, has died. Specific death reason: Unknown cause of death.
2024-08-01 06:25:56.960 -07:00 | Connection update   | Networking     | AXMED (76561198974767478@steam) disconnected from IP address 188.0.175.140. Last class: Spectator.
2024-08-01 06:26:39.290 -07:00 | Kill                | Class change   | pokakal kt (76561198268089417@steam), playing as Facility Guard, has died. Specific death reason: Crushed.
2024-08-01 06:26:53.016 -07:00 | Kill                | Class change   | StarSword (76561199216801848@steam), playing as Facility Guard, has been killed by sergeyter (76561198007863296@steam) playing as: SCP-049. Specific death reason: Killed directly by SCP-049 (sergeyter).
2024-08-01 06:27:38.028 -07:00 | Connection update   | Networking     | 76561199130413743@steam preauthenticated from endpoint 5.44.173.29:58255.
2024-08-01 06:29:10.076 -07:00 | Kill                | Class change   | T18 (76561198953492475@steam), playing as Nine-Tailed Fox Sergeant, has been killed by .'$kv0Zy'/Gun/ (76561199495396199@steam) playing as: SCP-173. Specific death reason: Died to SCP (.'$kv0Zy'/Gun/, Scp173).
2024-08-01 06:29:29.935 -07:00 | Remote Admin        | Administrative | maximgr45 (76561199227085017@steam) banned player maximgr45 (76561199227085017@steam). Ban duration: 0. Reason: Узнал что есть зарядка на рации.
2024-08-01 06:29:30.150 -07:00 | Kill                | Class change   | maximgr45 (76561199227085017@steam), playing as Nine-Tailed Fox Sergeant, has died. Specific death reason: Unknown cause of death.
2024-08-01 06:29:30.211 -07:00 | Connection update   | Networking     | maximgr45 (76561199227085017@steam) disconnected from IP address 2.61.114.33. Last class: Spectator.
2024-08-01 06:29:41.284 -07:00 | Kill                | Class change   | Egor4ik (76561199702397511@steam), playing as Nine-Tailed Fox Captain, has been killed by .'$kv0Zy'/Gun/ (76561199495396199@steam) playing as: SCP-173. Specific death reason: Died to SCP (.'$kv0Zy'/Gun/, Scp173).
2024-08-01 06:30:07.681 -07:00 | Connection update   | Networking     | 76561199130413743@steam authenticated from endpoint 5.44.173.29:58255. Player ID assigned: 26. Auth token serial number: 76XtXhhs-YwvPU7AA.
2024-08-01 06:30:07.682 -07:00 | Connection update   | Networking     | Nickname of 76561199130413743@steam is now sashasashaYT_top4ik.
2024-08-01 06:30:07.685 -07:00 | Connection update   | Permissions    | sashasashaYT_top4ik (76561199130413743@steam) has been assigned to group Создатель 👑.
2024-08-01 06:30:09.433 -07:00 | Kill                | Class change   | Арбузный Котик (76561199383848831@steam), playing as Nine-Tailed Fox Specialist, has been killed by Su0rT1k (76561199547420898@steam) playing as: SCP-049-2. Specific death reason: Terminated by an instance of SCP-049-2 (Su0rT1k).
2024-08-01 06:30:27.170 -07:00 | Kill                | Class change   | zakharkrasnov_2309 (76561199343716538@steam), playing as Nine-Tailed Fox Sergeant, has been killed by .'$kv0Zy'/Gun/ (76561199495396199@steam) playing as: SCP-173. Specific death reason: Died to SCP (.'$kv0Zy'/Gun/, Scp173).
2024-08-01 06:30:27.688 -07:00 | Game Event          | Logger         | Round finished! Anomalies: 7 | Chaos: 0 | Facility Forces: 0 | D escaped percentage: 0 | S escaped percentage: 0.
2024-08-01 06:30:40.706 -07:00 | Connection update   | Networking     | .'$kv0Zy'/Gun/ (76561199495396199@steam) disconnected from IP address 95.215.57.112. Last class: Scp173.
2024-08-01 06:30:40.743 -07:00 | Connection update   | Networking     | StarSword (76561199216801848@steam) disconnected from IP address 46.172.28.171. Last class: Scp0492.
2024-08-01 06:30:40.744 -07:00 | Connection update   | Networking     | zakharkrasnov_2309 (76561199343716538@steam) disconnected from IP address 91.205.161.237. Last class: Spectator.
2024-08-01 06:30:40.745 -07:00 | Connection update   | Networking     | Egor4ik (76561199702397511@steam) disconnected from IP address 89.113.158.199. Last class: Spectator.
2024-08-01 06:30:40.746 -07:00 | Connection update   | Networking     | pokakal kt (76561198268089417@steam) disconnected from IP address 83.139.129.162. Last class: Spectator.
2024-08-01 06:30:40.746 -07:00 | Connection update   | Networking     | дима2013смерч (76561199197368100@steam) disconnected from IP address 91.185.78.229. Last class: Scp0492.
2024-08-01 06:30:40.747 -07:00 | Connection update   | Networking     | sergeyter (76561198007863296@steam) disconnected from IP address 79.165.89.230. Last class: Scp049.
2024-08-01 06:30:40.747 -07:00 | Connection update   | Networking     | Арбузный Котик (76561199383848831@steam) disconnected from IP address 94.255.135.98. Last class: Spectator.
2024-08-01 06:30:40.749 -07:00 | Connection update   | Networking     | Прости если трахн (76561199576345737@steam) disconnected from IP address 151.0.21.76. Last class: Scp0492.
2024-08-01 06:30:40.750 -07:00 | Connection update   | Networking     | T18 (76561198953492475@steam) disconnected from IP address 85.91.202.242. Last class: Scp0492.
2024-08-01 06:30:40.813 -07:00 | Connection update   | Networking     | Su0rT1k (76561199547420898@steam) disconnected from IP address 83.139.170.206. Last class: Scp0492.
2024-08-01 06:30:41.682 -07:00 | Connection update   | Networking     | sashasashaYT_top4ik (76561199130413743@steam) disconnected from IP address 5.44.173.29. Last class: Spectator.
