2024-08-04 09:22:50.056 -07:00 | Internal            | Logger         | Started logging.
2024-08-04 09:22:50.056 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-08-04 09:22:50.056 -07:00 | Internal            | Logger         | Build type: Release.
2024-08-04 09:22:50.056 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-08-04 09:22:50.057 -07:00 | Internal            | Logger         | Headless: True.
2024-08-04 09:22:54.500 -07:00 | Connection update   | Networking     | 76561199143985401@steam preauthenticated from endpoint 85.172.100.212:3819.
2024-08-04 09:22:55.088 -07:00 | Connection update   | Networking     | 76561199750604635@steam preauthenticated from endpoint 95.179.120.97:4107.
2024-08-04 09:22:55.210 -07:00 | Connection update   | Networking     | 76561199593359423@steam preauthenticated from endpoint 85.172.18.34:64288.
2024-08-04 09:22:55.282 -07:00 | Rate Limit          | Networking     | Incoming connection from endpoint 85.172.18.34:58540 rejected due to exceeding the rate limit.
2024-08-04 09:22:55.420 -07:00 | Connection update   | Networking     | 76561199367117384@steam preauthenticated from endpoint 178.155.26.91:57711.
2024-08-04 09:22:55.850 -07:00 | Rate Limit          | Networking     | Incoming connection from endpoint 85.172.18.34:56906 rejected due to exceeding the rate limit.
2024-08-04 09:22:56.047 -07:00 | Connection update   | Networking     | 76561199737258064@steam preauthenticated from endpoint 213.135.80.61:58387.
2024-08-04 09:22:56.199 -07:00 | Connection update   | Networking     | 76561199520684589@steam preauthenticated from endpoint 188.170.204.109:51462.
2024-08-04 09:22:56.353 -07:00 | Connection update   | Networking     | 76561199188306998@steam preauthenticated from endpoint 157.157.114.103:49386.
2024-08-04 09:22:57.111 -07:00 | Connection update   | Networking     | 76561199512875296@steam preauthenticated from endpoint 193.233.122.90:56277.
2024-08-04 09:22:57.196 -07:00 | Connection update   | Networking     | 76561199547420898@steam preauthenticated from endpoint 83.139.170.206:3866.
2024-08-04 09:23:01.482 -07:00 | Connection update   | Networking     | 76561199143985401@steam authenticated from endpoint 85.172.100.212:3819. Player ID assigned: 3. Auth token serial number: YV58dDlC-2trYdMgj.
2024-08-04 09:23:01.482 -07:00 | Connection update   | Networking     | Nickname of 76561199143985401@steam is now [FT] ㋡NDubas㋡.
2024-08-04 09:23:02.648 -07:00 | Connection update   | Networking     | 76561199750604635@steam authenticated from endpoint 95.179.120.97:4107. Player ID assigned: 31. Auth token serial number: Bt/6I6d4-4mIKJnxm.
2024-08-04 09:23:02.648 -07:00 | Connection update   | Networking     | Nickname of 76561199750604635@steam is now darkpenis164.
2024-08-04 09:23:03.702 -07:00 | Connection update   | Networking     | 76561199367117384@steam authenticated from endpoint 178.155.26.91:57711. Player ID assigned: 15. Auth token serial number: X8NKLWaU-WbIe0glw.
2024-08-04 09:23:03.702 -07:00 | Connection update   | Networking     | Nickname of 76561199367117384@steam is now シ|T1a_Abs4l8t.
2024-08-04 09:23:03.966 -07:00 | Connection update   | Networking     | 76561199593359423@steam authenticated from endpoint 85.172.18.34:64288. Player ID assigned: 9. Auth token serial number: VmhmOeDg-E5lI04P/.
2024-08-04 09:23:03.966 -07:00 | Connection update   | Networking     | Nickname of 76561199593359423@steam is now Пидалирователь.
2024-08-04 09:23:06.162 -07:00 | Connection update   | Networking     | 76561199520684589@steam authenticated from endpoint 188.170.204.109:51462. Player ID assigned: 30. Auth token serial number: Iq6biEoh-XSZ31gd0.
2024-08-04 09:23:06.163 -07:00 | Connection update   | Networking     | Nickname of 76561199520684589@steam is now Faseg fop.
2024-08-04 09:23:07.041 -07:00 | Connection update   | Networking     | 76561199737258064@steam authenticated from endpoint 213.135.80.61:58387. Player ID assigned: 35. Auth token serial number: ATEJVW3S-LM/sObSp.
2024-08-04 09:23:07.041 -07:00 | Connection update   | Networking     | Nickname of 76561199737258064@steam is now m0d1e.
2024-08-04 09:23:08.117 -07:00 | Connection update   | Networking     | 76561199547420898@steam authenticated from endpoint 83.139.170.206:3866. Player ID assigned: 32. Auth token serial number: wKj0tTJD-RjU1mAKn.
2024-08-04 09:23:08.117 -07:00 | Connection update   | Networking     | Nickname of 76561199547420898@steam is now Su0rT1k.
2024-08-04 09:23:08.118 -07:00 | Connection update   | Permissions    | Su0rT1k (76561199547420898@steam) has been assigned to group Заместитель Владельца 💜.
2024-08-04 09:23:11.558 -07:00 | Connection update   | Networking     | 76561198401270249@steam preauthenticated from endpoint 85.172.18.34:55017.
2024-08-04 09:23:17.039 -07:00 | Connection update   | Networking     | 76561199188306998@steam authenticated from endpoint 157.157.114.103:49386. Player ID assigned: 13. Auth token serial number: 5WvKBsUh-tVXnde7D.
2024-08-04 09:23:17.039 -07:00 | Connection update   | Networking     | Nickname of 76561199188306998@steam is now DenchikP_Fun.
2024-08-04 09:23:17.040 -07:00 | Connection update   | Permissions    | DenchikP_Fun (76561199188306998@steam) has been assigned to group Технический Администратор 💻.
2024-08-04 09:23:18.910 -07:00 | Connection update   | Networking     | 76561199512875296@steam authenticated from endpoint 193.233.122.90:56277. Player ID assigned: 24. Auth token serial number: l1n3HL36-Q/VI6DIR.
2024-08-04 09:23:18.910 -07:00 | Connection update   | Networking     | Nickname of 76561199512875296@steam is now [FT] sigma.
2024-08-04 09:23:20.410 -07:00 | Connection update   | Networking     | 76561198401270249@steam authenticated from endpoint 85.172.18.34:55017. Player ID assigned: 18. Auth token serial number: 01l8Asq8-XQtRWAh7.
2024-08-04 09:23:20.410 -07:00 | Connection update   | Networking     | Nickname of 76561198401270249@steam is now atsa.
2024-08-04 09:23:35.143 -07:00 | Remote Admin        | Class change   | DenchikP_Fun (76561199188306998@steam) changed role of player DenchikP_Fun (76561199188306998@steam) to Overwatch.
2024-08-04 09:23:36.066 -07:00 | Game Event          | Logger         | Round has been started.
2024-08-04 09:23:36.975 -07:00 | Connection update   | Networking     | 76561199160935984@steam preauthenticated from endpoint 88.147.140.45:60078.
2024-08-04 09:23:47.412 -07:00 | Connection update   | Networking     | 76561199530541374@steam preauthenticated from endpoint 80.84.164.139:51637.
2024-08-04 09:23:49.883 -07:00 | Connection update   | Networking     | 76561199160935984@steam authenticated from endpoint 88.147.140.45:60078. Player ID assigned: 1. Auth token serial number: rKI4NQLu-CyDnpdIP.
2024-08-04 09:23:49.883 -07:00 | Connection update   | Networking     | Nickname of 76561199160935984@steam is now HelKin^^.
2024-08-04 09:23:50.693 -07:00 | Connection update   | Networking     | 76561199228603550@steam preauthenticated from endpoint 85.172.18.34:57961.
2024-08-04 09:23:55.426 -07:00 | Remote Admin - Misc | Administrative | DenchikP_Fun (76561199188306998@steam) enabled global intercom transmission for player DenchikP_Fun (76561199188306998@steam).
2024-08-04 09:23:59.203 -07:00 | Connection update   | Networking     | 76561199228603550@steam authenticated from endpoint 85.172.18.34:57961. Player ID assigned: 27. Auth token serial number: 13M1P2FJ-TPXDP69q.
2024-08-04 09:23:59.203 -07:00 | Connection update   | Networking     | Nickname of 76561199228603550@steam is now gamerprogor20.
2024-08-04 09:24:02.327 -07:00 | Remote Admin - Misc | Administrative | DenchikP_Fun (76561199188306998@steam) disabled global intercom transmission for player DenchikP_Fun (76561199188306998@steam).
2024-08-04 09:24:16.686 -07:00 | Remote Admin        | Administrative | DenchikP_Fun (76561199188306998@steam) ran open on the following door(s): 173_GATE
2024-08-04 09:24:20.495 -07:00 | Remote Admin        | Administrative | DenchikP_Fun (76561199188306998@steam) ran close on the following door(s): 173_GATE
2024-08-04 09:24:22.873 -07:00 | Remote Admin        | Administrative | DenchikP_Fun (76561199188306998@steam) ran close on the following door(s): 173_ARMORY
2024-08-04 09:24:30.010 -07:00 | Remote Admin        | Administrative | DenchikP_Fun (76561199188306998@steam) ran open on the following door(s): 173_GATE
2024-08-04 09:24:36.041 -07:00 | Remote Admin        | Administrative | DenchikP_Fun (76561199188306998@steam) ran close on the following door(s): 173_GATE
2024-08-04 09:24:48.427 -07:00 | Remote Admin        | Class change   | DenchikP_Fun (76561199188306998@steam) changed role of player DenchikP_Fun (76561199188306998@steam) to Spectator.
2024-08-04 09:24:54.131 -07:00 | Remote Admin        | Class change   | DenchikP_Fun (76561199188306998@steam) changed role of player DenchikP_Fun (76561199188306998@steam) to Overwatch.
2024-08-04 09:24:57.655 -07:00 | Remote Admin        | Class change   | DenchikP_Fun (76561199188306998@steam) changed role of player DenchikP_Fun (76561199188306998@steam) to Tutorial.
2024-08-04 09:24:59.497 -07:00 | Connection update   | Networking     | 76561199530541374@steam authenticated from endpoint 80.84.164.139:51637. Player ID assigned: 2. Auth token serial number: cmH9ZfeQ-tTajvmC4.
2024-08-04 09:24:59.497 -07:00 | Connection update   | Networking     | Nickname of 76561199530541374@steam is now ABOBA.
2024-08-04 09:24:59.498 -07:00 | Connection update   | Permissions    | ABOBA (76561199530541374@steam) has been assigned to group Глава Отдела 👤.
2024-08-04 09:25:06.785 -07:00 | Remote Admin        | Administrative | DenchikP_Fun (76561199188306998@steam) enabled noclip for player DenchikP_Fun (76561199188306998@steam).
2024-08-04 09:25:07.357 -07:00 | Remote Admin        | Administrative | DenchikP_Fun (76561199188306998@steam) enabled god mode for player DenchikP_Fun (76561199188306998@steam).
2024-08-04 09:25:07.844 -07:00 | Remote Admin        | Administrative | DenchikP_Fun (76561199188306998@steam) enabled bypass mode for player DenchikP_Fun (76561199188306998@steam).
2024-08-04 09:25:13.974 -07:00 | Remote Admin        | Administrative | DenchikP_Fun (76561199188306998@steam) applied a status effect Invisible for player DenchikP_Fun (76561199188306998@steam). Intensity: 1 - Duration: 0.
2024-08-04 09:25:19.269 -07:00 | Remote Admin        | Class change   | ABOBA (76561199530541374@steam) changed role of player ABOBA (76561199530541374@steam) to Tutorial.
2024-08-04 09:25:20.747 -07:00 | Remote Admin        | Administrative | DenchikP_Fun (76561199188306998@steam) teleported themself to player Пидалирователь (76561199593359423@steam).
2024-08-04 09:25:27.083 -07:00 | Remote Admin        | Administrative | ABOBA (76561199530541374@steam) enabled noclip for player ABOBA (76561199530541374@steam).
2024-08-04 09:25:29.458 -07:00 | Remote Admin        | Administrative | ABOBA (76561199530541374@steam) enabled god mode for player ABOBA (76561199530541374@steam).
2024-08-04 09:25:30.084 -07:00 | Remote Admin        | Administrative | DenchikP_Fun (76561199188306998@steam) teleported themself to player Su0rT1k (76561199547420898@steam).
2024-08-04 09:25:41.247 -07:00 | Remote Admin        | Administrative | DenchikP_Fun (76561199188306998@steam) ran close on the following door(s): 914
2024-08-04 09:25:42.104 -07:00 | Remote Admin        | Administrative | DenchikP_Fun (76561199188306998@steam) ran open on the following door(s): 914
2024-08-04 09:25:47.488 -07:00 | Remote Admin        | Administrative | DenchikP_Fun (76561199188306998@steam) ran close on the following door(s): 914
2024-08-04 09:25:50.642 -07:00 | Remote Admin        | Administrative | ABOBA (76561199530541374@steam) applied a status effect Corroding for player ABOBA (76561199530541374@steam). Intensity: 1 - Duration: 0.
2024-08-04 09:25:58.168 -07:00 | Remote Admin        | Administrative | ABOBA (76561199530541374@steam) applied a status effect Corroding for player ABOBA (76561199530541374@steam). Intensity: 1 - Duration: 0.
2024-08-04 09:26:00.478 -07:00 | Remote Admin        | Administrative | ABOBA (76561199530541374@steam) applied a status effect PocketCorroding for player ABOBA (76561199530541374@steam). Intensity: 1 - Duration: 0.
2024-08-04 09:26:11.339 -07:00 | Remote Admin        | Administrative | DenchikP_Fun (76561199188306998@steam) applied a status effect Invisible for player DenchikP_Fun (76561199188306998@steam). Intensity: 0 - Duration: 0.
2024-08-04 09:26:12.031 -07:00 | Remote Admin        | Administrative | DenchikP_Fun (76561199188306998@steam) applied a status effect Invisible for player DenchikP_Fun (76561199188306998@steam). Intensity: 1 - Duration: 0.
2024-08-04 09:26:18.789 -07:00 | Kill                | Class change   | シ|T1a_Abs4l8t (76561199367117384@steam), playing as Class-D Personnel, has been killed by darkpenis164 (76561199750604635@steam) playing as: SCP-939. Specific death reason: Killed by SCP-939 (darkpenis164) with Claw.
2024-08-04 09:26:22.336 -07:00 | Remote Admin        | Administrative | DenchikP_Fun (76561199188306998@steam) ran open on the following door(s): 914
2024-08-04 09:26:24.952 -07:00 | Remote Admin        | Class change   | ABOBA (76561199530541374@steam) changed role of player ABOBA (76561199530541374@steam) to Overwatch.
2024-08-04 09:26:26.000 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) gave GunFRMG0 to Su0rT1k (76561199547420898@steam).
2024-08-04 09:26:28.169 -07:00 | Remote Admin        | Administrative | DenchikP_Fun (76561199188306998@steam) ran close on the following door(s): 914
2024-08-04 09:26:33.799 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) disabled god mode for player DenchikP_Fun (76561199188306998@steam).
2024-08-04 09:26:38.956 -07:00 | Remote Admin        | Administrative | ABOBA (76561199530541374@steam) gave SCP268 to ABOBA (76561199530541374@steam).
2024-08-04 09:26:39.344 -07:00 | Remote Admin        | Administrative | DenchikP_Fun (76561199188306998@steam) ran open on the following door(s): 914
2024-08-04 09:26:41.733 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) clear all effects for player DenchikP_Fun (76561199188306998@steam).
2024-08-04 09:26:46.230 -07:00 | Remote Admin        | Administrative | DenchikP_Fun (76561199188306998@steam) applied a status effect Invisible for player DenchikP_Fun (76561199188306998@steam). Intensity: 1 - Duration: 0.
2024-08-04 09:26:47.570 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) removed item GunFRMG0 from Su0rT1k (76561199547420898@steam).
2024-08-04 09:27:04.668 -07:00 | Remote Admin        | Administrative | DenchikP_Fun (76561199188306998@steam) ran close on the following door(s): 914
2024-08-04 09:27:08.494 -07:00 | Connection update   | Networking     | 76561199753355526@steam preauthenticated from endpoint 146.158.118.48:60416.
2024-08-04 09:27:10.784 -07:00 | Remote Admin        | Administrative | ABOBA (76561199530541374@steam) gave SCP268 to Пидалирователь (76561199593359423@steam).
2024-08-04 09:27:19.839 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) brought player DenchikP_Fun (76561199188306998@steam).
2024-08-04 09:27:20.981 -07:00 | Connection update   | Networking     | 76561199753355526@steam authenticated from endpoint 146.158.118.48:60416. Player ID assigned: 7. Auth token serial number: rBEd6aYT-Xe1nwnzD.
2024-08-04 09:27:20.981 -07:00 | Connection update   | Networking     | Nickname of 76561199753355526@steam is now goraevceren515.
2024-08-04 09:27:23.497 -07:00 | Kill                | Class change   | [FT] ㋡NDubas㋡ (76561199143985401@steam), playing as Class-D Personnel, has been killed by atsa (76561198401270249@steam) playing as: Facility Guard. Specific death reason: Shot by atsa with GunFSP9 to the 'Body' hitbox.
2024-08-04 09:27:24.269 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) clear all effects for player DenchikP_Fun (76561199188306998@steam).
2024-08-04 09:27:25.707 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) brought player DenchikP_Fun (76561199188306998@steam).
