2024-08-05 05:35:51.823 -07:00 | Internal            | Logger         | Started logging.
2024-08-05 05:35:51.823 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-08-05 05:35:51.823 -07:00 | Internal            | Logger         | Build type: Release.
2024-08-05 05:35:51.823 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-08-05 05:35:51.823 -07:00 | Internal            | Logger         | Headless: True.
2024-08-05 05:35:58.898 -07:00 | Connection update   | Networking     | 76561199737258064@steam preauthenticated from endpoint 213.135.80.61:62150.
2024-08-05 05:35:58.909 -07:00 | Connection update   | Networking     | 76561199573877378@steam preauthenticated from endpoint 109.168.237.223:59619.
2024-08-05 05:35:58.919 -07:00 | Connection update   | Networking     | 76561199494732412@steam preauthenticated from endpoint 87.117.52.244:4994.
2024-08-05 05:35:58.952 -07:00 | Connection update   | Networking     | 76561199466370636@steam preauthenticated from endpoint 46.16.229.46:9783.
2024-08-05 05:35:58.966 -07:00 | Connection update   | Networking     | 76561199160935984@steam preauthenticated from endpoint 176.59.119.195:35658.
2024-08-05 05:35:58.971 -07:00 | Connection update   | Networking     | 76561199520684589@steam preauthenticated from endpoint 188.162.180.26:46088.
2024-08-05 05:36:08.469 -07:00 | Connection update   | Networking     | 76561199520684589@steam authenticated from endpoint 188.162.180.26:46088. Player ID assigned: 18. Auth token serial number: VioYhqZD-4Y4JcjLq.
2024-08-05 05:36:08.469 -07:00 | Connection update   | Networking     | Nickname of 76561199520684589@steam is now Faseg fop.
2024-08-05 05:36:08.861 -07:00 | Connection update   | Networking     | 76561199573877378@steam authenticated from endpoint 109.168.237.223:59619. Player ID assigned: 32. Auth token serial number: DHEevWe4-i2uaMWx8.
2024-08-05 05:36:08.862 -07:00 | Connection update   | Networking     | Nickname of 76561199573877378@steam is now Мельник.
2024-08-05 05:36:09.801 -07:00 | Connection update   | Networking     | 76561199737258064@steam authenticated from endpoint 213.135.80.61:62150. Player ID assigned: 10. Auth token serial number: sZYnNkeB-OkVebM7Z.
2024-08-05 05:36:09.801 -07:00 | Connection update   | Networking     | Nickname of 76561199737258064@steam is now m0d1e.
2024-08-05 05:36:10.236 -07:00 | Connection update   | Networking     | 76561199466370636@steam authenticated from endpoint 46.16.229.46:9783. Player ID assigned: 34. Auth token serial number: zHPoORsX-TIxOQNQ7.
2024-08-05 05:36:10.236 -07:00 | Connection update   | Networking     | Nickname of 76561199466370636@steam is now Red.
2024-08-05 05:36:11.425 -07:00 | Connection update   | Networking     | 76561199494732412@steam authenticated from endpoint 87.117.52.244:4994. Player ID assigned: 20. Auth token serial number: IfRd4e77-Ni0XyozO.
2024-08-05 05:36:11.425 -07:00 | Connection update   | Networking     | Nickname of 76561199494732412@steam is now Zimniy[Christmas].
2024-08-05 05:36:11.693 -07:00 | Connection update   | Networking     | 76561199160935984@steam authenticated from endpoint 176.59.119.195:35658. Player ID assigned: 9. Auth token serial number: owzMW1Zs-H5XB/ss3.
2024-08-05 05:36:11.693 -07:00 | Connection update   | Networking     | Nickname of 76561199160935984@steam is now HelKin^^.
2024-08-05 05:36:11.693 -07:00 | Connection update   | Permissions    | HelKin^^ (76561199160935984@steam) has been assigned to group Стажёр 👤.
2024-08-05 05:36:21.153 -07:00 | Connection update   | Networking     | 76561198982927348@steam preauthenticated from endpoint 91.244.172.101:64872.
2024-08-05 05:36:33.670 -07:00 | Game Event          | Logger         | Round has been started.
2024-08-05 05:36:38.042 -07:00 | Connection update   | Networking     | 76561198982927348@steam authenticated from endpoint 91.244.172.101:64872. Player ID assigned: 29. Auth token serial number: Lmw4aTpb-VCb0b5A/.
2024-08-05 05:36:38.042 -07:00 | Connection update   | Networking     | Nickname of 76561198982927348@steam is now mmammama.
2024-08-05 05:38:24.980 -07:00 | Kill                | Class change   | Faseg fop (76561199520684589@steam), playing as Class-D Personnel, has died. Specific death reason: Crushed.
2024-08-05 05:38:42.770 -07:00 | Kill                | Class change   | HelKin^^ (76561199160935984@steam), playing as Scientist, has died. Specific death reason: Decayed in the Pocket Dimension.
2024-08-05 05:39:19.556 -07:00 | Connection update   | Networking     | 76561199527962346@steam preauthenticated from endpoint 95.52.26.210:54956.
