2024-08-06 12:07:33.558 -07:00 | Internal            | Logger         | Started logging.
2024-08-06 12:07:33.558 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-08-06 12:07:33.558 -07:00 | Internal            | Logger         | Build type: Release.
2024-08-06 12:07:33.558 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-08-06 12:07:33.558 -07:00 | Internal            | Logger         | Headless: True.
2024-08-06 12:07:39.519 -07:00 | Connection update   | Networking     | 76561198969981925@steam preauthenticated from endpoint 81.23.165.204:51022.
2024-08-06 12:07:39.538 -07:00 | Connection update   | Networking     | 76561199216801848@steam preauthenticated from endpoint 46.172.35.236:64111.
2024-08-06 12:07:39.562 -07:00 | Connection update   | Networking     | 76561199194933400@steam preauthenticated from endpoint 178.34.150.177:19236.
2024-08-06 12:07:39.568 -07:00 | Connection update   | Networking     | 76561199469052504@steam preauthenticated from endpoint 212.66.44.204:60909.
2024-08-06 12:07:39.629 -07:00 | Connection update   | Networking     | 76561199636742524@steam preauthenticated from endpoint 217.107.199.158:59330.
2024-08-06 12:07:40.627 -07:00 | Connection update   | Networking     | 76561199495031545@steam preauthenticated from endpoint 212.96.81.135:48958.
2024-08-06 12:07:46.707 -07:00 | Connection update   | Networking     | 76561199194933400@steam authenticated from endpoint 178.34.150.177:19236. Player ID assigned: 21. Auth token serial number: ysXl4pwM-bRZujo4o.
2024-08-06 12:07:46.707 -07:00 | Connection update   | Networking     | Nickname of 76561199194933400@steam is now zxc швабра.
2024-08-06 12:07:46.709 -07:00 | Connection update   | Permissions    | zxc швабра (76561199194933400@steam) has been assigned to group Стажёр 👤.
2024-08-06 12:07:47.386 -07:00 | Connection update   | Networking     | 76561199469052504@steam authenticated from endpoint 212.66.44.204:60909. Player ID assigned: 3. Auth token serial number: P3JgMvfB-BdPA4L5n.
2024-08-06 12:07:47.386 -07:00 | Connection update   | Networking     | Nickname of 76561199469052504@steam is now MastyR.Beast.
2024-08-06 12:07:49.314 -07:00 | Connection update   | Networking     | 76561199216801848@steam authenticated from endpoint 46.172.35.236:64111. Player ID assigned: 28. Auth token serial number: WJ2qePNH-cnocJbSf.
2024-08-06 12:07:49.314 -07:00 | Connection update   | Networking     | Nickname of 76561199216801848@steam is now StarSword.
2024-08-06 12:07:49.315 -07:00 | Connection update   | Permissions    | StarSword (76561199216801848@steam) has been assigned to group Стажёр 👤.
2024-08-06 12:07:49.549 -07:00 | Connection update   | Networking     | 76561199636742524@steam authenticated from endpoint 217.107.199.158:59330. Player ID assigned: 1. Auth token serial number: ua2TeFLo-zNHTEWY2.
2024-08-06 12:07:49.549 -07:00 | Connection update   | Networking     | Nickname of 76561199636742524@steam is now lololinno6.
2024-08-06 12:07:50.988 -07:00 | Connection update   | Networking     | 76561198969981925@steam authenticated from endpoint 81.23.165.204:51022. Player ID assigned: 17. Auth token serial number: 6M5uNWD4-H9ejsQXu.
2024-08-06 12:07:50.988 -07:00 | Connection update   | Networking     | Nickname of 76561198969981925@steam is now Furina De Fountaine.
2024-08-06 12:07:50.988 -07:00 | Connection update   | Networking     | Furina De Fountaine (76561198969981925@steam) connected from IP address 81.23.165.204 sent Do Not Track signal.
2024-08-06 12:07:55.724 -07:00 | Connection update   | Networking     | 76561199495031545@steam authenticated from endpoint 212.96.81.135:48958. Player ID assigned: 27. Auth token serial number: axHCvi/0-UMC9mqaV.
2024-08-06 12:07:55.724 -07:00 | Connection update   | Networking     | Nickname of 76561199495031545@steam is now Blue_Fire12.
2024-08-06 12:08:14.302 -07:00 | Game Event          | Logger         | Round has been started.
2024-08-06 12:08:25.100 -07:00 | Remote Admin        | Class change   | StarSword (76561199216801848@steam) changed role of player StarSword (76561199216801848@steam) to Tutorial.
2024-08-06 12:08:34.951 -07:00 | Remote Admin        | Class change   | StarSword (76561199216801848@steam) changed role of player MastyR.Beast (76561199469052504@steam) to Tutorial.
2024-08-06 12:08:37.835 -07:00 | Remote Admin        | Class change   | StarSword (76561199216801848@steam) changed role of player Blue_Fire12 (76561199495031545@steam) to Tutorial.
2024-08-06 12:09:21.017 -07:00 | Remote Admin        | Class change   | StarSword (76561199216801848@steam) changed role of player Blue_Fire12 (76561199495031545@steam) to FacilityGuard.
2024-08-06 12:09:41.947 -07:00 | Remote Admin        | Class change   | StarSword (76561199216801848@steam) changed role of player zxc швабра (76561199194933400@steam) to Tutorial.
2024-08-06 12:10:18.726 -07:00 | Kill                | Class change   | zxc швабра (76561199194933400@steam), playing as Tutorial, has died. Specific death reason: Unknown cause of death.
2024-08-06 12:10:18.758 -07:00 | Connection update   | Networking     | zxc швабра (76561199194933400@steam) disconnected from IP address 178.34.150.177. Last class: Spectator.
2024-08-06 12:11:10.818 -07:00 | Remote Admin        | Class change   | StarSword (76561199216801848@steam) changed role of player MastyR.Beast (76561199469052504@steam) to FacilityGuard.
2024-08-06 12:12:01.499 -07:00 | Connection update   | Networking     | 76561199712004691@steam preauthenticated from endpoint 89.249.229.42:6454.
2024-08-06 12:12:35.386 -07:00 | Connection update   | Networking     | 76561199712004691@steam authenticated from endpoint 89.249.229.42:6454. Player ID assigned: 26. Auth token serial number: NPru6Ke0-FuX/zQau.
2024-08-06 12:12:35.387 -07:00 | Connection update   | Networking     | Nickname of 76561199712004691@steam is now R_NE_TVOI_PAPA.
