2024-08-02 01:47:54.123 -07:00 | Internal            | Logger         | Started logging.
2024-08-02 01:47:54.123 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-08-02 01:47:54.123 -07:00 | Internal            | Logger         | Build type: Release.
2024-08-02 01:47:54.123 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-08-02 01:47:54.123 -07:00 | Internal            | Logger         | Headless: True.
2024-08-02 01:47:59.984 -07:00 | Connection update   | Networking     | 76561199101281600@steam preauthenticated from endpoint 46.73.28.87:56390.
2024-08-02 01:48:00.728 -07:00 | Connection update   | Networking     | 76561199140437536@steam preauthenticated from endpoint 185.15.38.75:3752.
2024-08-02 01:48:01.241 -07:00 | Connection update   | Networking     | 76561199543443015@steam preauthenticated from endpoint 46.63.239.118:52739.
2024-08-02 01:48:10.116 -07:00 | Connection update   | Networking     | 76561199101281600@steam authenticated from endpoint 46.73.28.87:56390. Player ID assigned: 10. Auth token serial number: Z5JYfw6C-Rtv/fxsa.
2024-08-02 01:48:10.116 -07:00 | Connection update   | Networking     | Nickname of 76561199101281600@steam is now polska man.
2024-08-02 01:48:11.539 -07:00 | Connection update   | Networking     | 76561199140437536@steam authenticated from endpoint 185.15.38.75:3752. Player ID assigned: 1. Auth token serial number: xN4U9OSA-W78bzttm.
2024-08-02 01:48:11.539 -07:00 | Connection update   | Networking     | Nickname of 76561199140437536@steam is now tailer.
2024-08-02 01:48:17.140 -07:00 | Connection update   | Networking     | 76561199543443015@steam authenticated from endpoint 46.63.239.118:52739. Player ID assigned: 13. Auth token serial number: 54Y/V8cl-ROdg/Ih6.
2024-08-02 01:48:17.140 -07:00 | Connection update   | Networking     | Nickname of 76561199543443015@steam is now remi x slab.
2024-08-02 01:48:35.179 -07:00 | Game Event          | Logger         | Round has been started.
2024-08-02 01:49:07.026 -07:00 | Connection update   | Networking     | 76561198360778302@steam preauthenticated from endpoint 95.167.152.159:54550.
2024-08-02 01:49:25.712 -07:00 | Connection update   | Networking     | 76561199227085017@steam preauthenticated from endpoint 2.61.114.33:53524.
2024-08-02 01:49:29.594 -07:00 | Connection update   | Networking     | 76561198360778302@steam authenticated from endpoint 95.167.152.159:54550. Player ID assigned: 20. Auth token serial number: SO4iOwf1-OmA4AKAc.
2024-08-02 01:49:29.594 -07:00 | Connection update   | Networking     | Nickname of 76561198360778302@steam is now ilikerottinginmybed.
2024-08-02 01:50:34.537 -07:00 | Game Event          | Warhead        | polska man (76561199101281600@steam) set the Alpha Warhead status to True.
2024-08-02 01:50:35.639 -07:00 | Connection update   | Networking     | 76561199227085017@steam authenticated from endpoint 2.61.114.33:53524. Player ID assigned: 21. Auth token serial number: d8J4j/YS-VkF1aOck.
2024-08-02 01:50:35.639 -07:00 | Connection update   | Networking     | Nickname of 76561199227085017@steam is now maximgr45.
2024-08-02 01:50:35.640 -07:00 | Connection update   | Permissions    | maximgr45 (76561199227085017@steam) has been assigned to group Стажёр 👤.
2024-08-02 01:52:02.840 -07:00 | Connection update   | Networking     | 76561199636742524@steam preauthenticated from endpoint 217.107.199.158:51026.
2024-08-02 01:52:12.939 -07:00 | Connection update   | Networking     | 76561199636742524@steam authenticated from endpoint 217.107.199.158:51026. Player ID assigned: 22. Auth token serial number: 5r/NjauJ-87wUmRL8.
2024-08-02 01:52:12.939 -07:00 | Connection update   | Networking     | Nickname of 76561199636742524@steam is now lololinno6.
2024-08-02 01:53:57.427 -07:00 | Game Event          | Class change   | Player maximgr45 (76561199227085017@steam) respawned as NtfCaptain.
2024-08-02 01:53:57.438 -07:00 | Game Event          | Class change   | Player lololinno6 (76561199636742524@steam) respawned as NtfSergeant.
2024-08-02 01:53:57.448 -07:00 | Game Event          | Class change   | Player ilikerottinginmybed (76561198360778302@steam) respawned as NtfSergeant.
2024-08-02 01:53:57.448 -07:00 | Game Event          | Class change   | RespawnManager has successfully spawned 3 players as NineTailedFox!
2024-08-02 01:54:13.892 -07:00 | Connection update   | Networking     | 76561199738553167@steam preauthenticated from endpoint 94.233.250.229:6320.
2024-08-02 01:54:29.294 -07:00 | Connection update   | Networking     | 76561199738553167@steam authenticated from endpoint 94.233.250.229:6320. Player ID assigned: 23. Auth token serial number: 3jDFC0nd-5PPuAJSJ.
2024-08-02 01:54:29.294 -07:00 | Connection update   | Networking     | Nickname of 76561199738553167@steam is now Skibidist228.
2024-08-02 01:55:14.918 -07:00 | Kill                | Class change   | lololinno6 (76561199636742524@steam), playing as Nine-Tailed Fox Sergeant, has been killed by tailer (76561199140437536@steam) playing as: Class-D Personnel. Specific death reason: Shot by tailer with GunE11SR to the 'Body' hitbox.
