2024-08-01 03:08:07.205 -07:00 | Internal            | Logger         | Started logging.
2024-08-01 03:08:07.205 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-08-01 03:08:07.205 -07:00 | Internal            | Logger         | Build type: Release.
2024-08-01 03:08:07.205 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-08-01 03:08:07.205 -07:00 | Internal            | Logger         | Headless: True.
2024-08-01 03:08:16.876 -07:00 | Connection update   | Networking     | 76561198268089417@steam preauthenticated from endpoint 83.139.129.162:2379.
2024-08-01 03:08:16.882 -07:00 | Connection update   | Networking     | 76561199576345737@steam preauthenticated from endpoint 151.0.21.76:59898.
2024-08-01 03:08:16.889 -07:00 | Connection update   | Networking     | 76561199216801848@steam preauthenticated from endpoint 46.172.28.171:50368.
2024-08-01 03:08:16.894 -07:00 | Connection update   | Networking     | 76561199547420898@steam preauthenticated from endpoint 83.139.170.206:3088.
2024-08-01 03:08:16.900 -07:00 | Connection update   | Networking     | 76561199383848831@steam preauthenticated from endpoint 94.255.135.98:9238.
2024-08-01 03:08:16.910 -07:00 | Connection update   | Networking     | 76561199025407810@steam preauthenticated from endpoint 83.234.146.208:60533.
2024-08-01 03:08:16.921 -07:00 | Connection update   | Networking     | 76561199140437536@steam preauthenticated from endpoint 185.15.38.75:6981.
2024-08-01 03:08:16.942 -07:00 | Connection update   | Networking     | 76561198360778302@steam preauthenticated from endpoint 95.167.152.159:52767.
2024-08-01 03:08:22.709 -07:00 | Connection update   | Networking     | 76561199227085017@steam preauthenticated from endpoint 2.61.114.33:57685.
2024-08-01 03:08:23.779 -07:00 | Connection update   | Networking     | 76561199383848831@steam authenticated from endpoint 94.255.135.98:9238. Player ID assigned: 21. Auth token serial number: VBNB449D-3faD8wYS.
2024-08-01 03:08:23.779 -07:00 | Connection update   | Networking     | Nickname of 76561199383848831@steam is now Арбузный Котик.
2024-08-01 03:08:25.897 -07:00 | Connection update   | Networking     | 76561199216801848@steam authenticated from endpoint 46.172.28.171:50368. Player ID assigned: 27. Auth token serial number: pmRjNtx5-UH6mz9G2.
2024-08-01 03:08:25.897 -07:00 | Connection update   | Networking     | Nickname of 76561199216801848@steam is now StarSword.
2024-08-01 03:08:25.897 -07:00 | Connection update   | Permissions    | StarSword (76561199216801848@steam) has been assigned to group Стажёр 👤.
2024-08-01 03:08:27.520 -07:00 | Connection update   | Networking     | 76561198268089417@steam authenticated from endpoint 83.139.129.162:2379. Player ID assigned: 25. Auth token serial number: ZqmPcEX/-IsNpyWAG.
2024-08-01 03:08:27.520 -07:00 | Connection update   | Networking     | Nickname of 76561198268089417@steam is now pokakal kt.
