2024-07-30 03:13:06.597 -07:00 | Internal            | Logger         | Started logging.
2024-07-30 03:13:06.597 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-07-30 03:13:06.597 -07:00 | Internal            | Logger         | Build type: Release.
2024-07-30 03:13:06.598 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-07-30 03:13:06.598 -07:00 | Internal            | Logger         | Headless: True.
2024-07-30 03:13:11.003 -07:00 | Connection update   | Networking     | 76561199383848831@steam preauthenticated from endpoint 94.255.133.39:13320.
2024-07-30 03:13:11.836 -07:00 | Connection update   | Networking     | 76561199547420898@steam preauthenticated from endpoint 83.139.170.206:2052.
2024-07-30 03:13:16.092 -07:00 | Connection update   | Networking     | 76561199523435144@steam preauthenticated from endpoint 195.64.157.2:3477.
2024-07-30 03:13:17.415 -07:00 | Connection update   | Networking     | 76561199383848831@steam authenticated from endpoint 94.255.133.39:13320. Player ID assigned: 24. Auth token serial number: AnKCKFDv-OUx2MA7Z.
2024-07-30 03:13:17.415 -07:00 | Connection update   | Networking     | Nickname of 76561199383848831@steam is now Какой-то НН.
2024-07-30 03:13:20.858 -07:00 | Connection update   | Networking     | 76561199547420898@steam authenticated from endpoint 83.139.170.206:2052. Player ID assigned: 25. Auth token serial number: JQKH5zx5-DrNjBFzV.
2024-07-30 03:13:20.858 -07:00 | Connection update   | Networking     | Nickname of 76561199547420898@steam is now Su0rT1k.
2024-07-30 03:13:20.860 -07:00 | Connection update   | Permissions    | Su0rT1k (76561199547420898@steam) has been assigned to group Заместитель Создателя 💜.
2024-07-30 03:13:22.980 -07:00 | Connection update   | Networking     | 76561198337659313@steam preauthenticated from endpoint 145.255.9.126:16662.
2024-07-30 03:13:23.407 -07:00 | Connection update   | Networking     | 76561199227085017@steam preauthenticated from endpoint 2.61.114.33:58227.
2024-07-30 03:13:23.577 -07:00 | Connection update   | Networking     | 76561199029841494@steam preauthenticated from endpoint 178.75.66.181:61688.
2024-07-30 03:13:32.828 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) enabled lobby lock.
2024-07-30 03:13:34.781 -07:00 | Connection update   | Networking     | 76561199700199374@steam preauthenticated from endpoint 146.158.98.217:64010.
2024-07-30 03:13:35.888 -07:00 | Connection update   | Networking     | 76561199523435144@steam authenticated from endpoint 195.64.157.2:3477. Player ID assigned: 27. Auth token serial number: nNMTgx9v-DNoexciQ.
2024-07-30 03:13:35.888 -07:00 | Connection update   | Networking     | Nickname of 76561199523435144@steam is now bebro4ka.
2024-07-30 03:13:35.889 -07:00 | Connection update   | Permissions    | bebro4ka (76561199523435144@steam) has been assigned to group Старший Администратор 👤.
2024-07-30 03:13:41.593 -07:00 | Connection update   | Networking     | 76561199130413743@steam preauthenticated from endpoint 5.44.173.29:50607.
2024-07-30 03:13:45.753 -07:00 | Connection update   | Networking     | 76561198337659313@steam authenticated from endpoint 145.255.9.126:16662. Player ID assigned: 26. Auth token serial number: X7eVeLLH-/zu7PRAY.
2024-07-30 03:13:45.753 -07:00 | Connection update   | Networking     | Nickname of 76561198337659313@steam is now Сбербанк ВС РФ.
2024-07-30 03:13:47.724 -07:00 | Connection update   | Networking     | 76561199029841494@steam authenticated from endpoint 178.75.66.181:61688. Player ID assigned: 16. Auth token serial number: 0tMGrgOj-QUBVqG6t.
2024-07-30 03:13:47.724 -07:00 | Connection update   | Networking     | Nickname of 76561199029841494@steam is now  D4RK† BUNN1㊚.
2024-07-30 03:13:50.761 -07:00 | Connection update   | Networking     | 76561199700199374@steam authenticated from endpoint 146.158.98.217:64010. Player ID assigned: 14. Auth token serial number: yXUmilxo-dZQ1osTS.
2024-07-30 03:13:50.761 -07:00 | Connection update   | Networking     | Nickname of 76561199700199374@steam is now svet.7778.
2024-07-30 03:13:52.893 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) disabled lobby lock.
2024-07-30 03:13:56.618 -07:00 | Connection update   | Networking     | 76561199227085017@steam authenticated from endpoint 2.61.114.33:58227. Player ID assigned: 3. Auth token serial number: UIXPqPWm-R/NS79Lv.
2024-07-30 03:13:56.619 -07:00 | Connection update   | Networking     | Nickname of 76561199227085017@steam is now maximgr45.
2024-07-30 03:13:56.619 -07:00 | Connection update   | Permissions    | maximgr45 (76561199227085017@steam) has been assigned to group Стажёр 👤.
2024-07-30 03:14:15.294 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) enabled lobby lock.
2024-07-30 03:14:24.928 -07:00 | Connection update   | Networking     | 76561199130413743@steam authenticated from endpoint 5.44.173.29:50607. Player ID assigned: 6. Auth token serial number: bdCQvVlT-Z/uhAE4p.
2024-07-30 03:14:24.929 -07:00 | Connection update   | Networking     | Nickname of 76561199130413743@steam is now sashasashaYT_top4ik.
2024-07-30 03:14:24.930 -07:00 | Connection update   | Permissions    | sashasashaYT_top4ik (76561199130413743@steam) has been assigned to group Создатель 👑.
2024-07-30 03:14:30.007 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) disabled lobby lock.
2024-07-30 03:14:34.878 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) enabled lobby lock.
2024-07-30 03:14:44.941 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) disabled lobby lock.
2024-07-30 03:15:06.069 -07:00 | Game Event          | Logger         | Round has been started.
2024-07-30 03:15:09.777 -07:00 | Connection update   | Networking     | 76561199102213638@steam preauthenticated from endpoint 185.146.112.58:6636.
2024-07-30 03:15:24.943 -07:00 | Connection update   | Networking     | 76561199102213638@steam authenticated from endpoint 185.146.112.58:6636. Player ID assigned: 11. Auth token serial number: qR72pNn5-k4yK3Lm/.
2024-07-30 03:15:24.943 -07:00 | Connection update   | Networking     | Nickname of 76561199102213638@steam is now KETER.
2024-07-30 03:15:57.996 -07:00 | Remote Admin        | Class change   | maximgr45 (76561199227085017@steam) changed role of player maximgr45 (76561199227085017@steam) to Tutorial.
2024-07-30 03:16:03.524 -07:00 | Remote Admin        | Class change   | maximgr45 (76561199227085017@steam) changed role of player maximgr45 (76561199227085017@steam) to Overwatch.
2024-07-30 03:16:25.496 -07:00 | Remote Admin - Misc | Administrative | Su0rT1k (76561199547420898@steam) enabled global intercom transmission for player Su0rT1k (76561199547420898@steam).
2024-07-30 03:16:32.284 -07:00 | Remote Admin - Misc | Administrative | Su0rT1k (76561199547420898@steam) disabled global intercom transmission for player Su0rT1k (76561199547420898@steam).
2024-07-30 03:16:55.999 -07:00 | Connection update   | Networking     | 76561199560234795@steam preauthenticated from endpoint 46.159.172.83:60576.
2024-07-30 03:17:01.631 -07:00 | Connection update   | Networking     | 76561199389564602@steam preauthenticated from endpoint 46.159.98.18:62156.
2024-07-30 03:17:12.360 -07:00 | Connection update   | Networking     | 76561199560234795@steam authenticated from endpoint 46.159.172.83:60576. Player ID assigned: 9. Auth token serial number: 2oFNSpe6-R1bAb5kC.
2024-07-30 03:17:12.360 -07:00 | Connection update   | Networking     | Nickname of 76561199560234795@steam is now зевс ультуй.
2024-07-30 03:17:21.281 -07:00 | Connection update   | Networking     | 76561199389564602@steam authenticated from endpoint 46.159.98.18:62156. Player ID assigned: 1. Auth token serial number: HOxlxop8-wjyZuLSG.
2024-07-30 03:17:21.281 -07:00 | Connection update   | Networking     | Nickname of 76561199389564602@steam is now katars1s.
