2024-07-30 01:29:03.984 -07:00 | Internal            | Logger         | Started logging.
2024-07-30 01:29:03.984 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-07-30 01:29:03.984 -07:00 | Internal            | Logger         | Build type: Release.
2024-07-30 01:29:03.984 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-07-30 01:29:03.984 -07:00 | Internal            | Logger         | Headless: True.
2024-07-30 01:29:09.647 -07:00 | Connection update   | Networking     | 76561199192116068@steam preauthenticated from endpoint 176.36.205.17:56805.
2024-07-30 01:29:11.697 -07:00 | Connection update   | Networking     | 76561199523435144@steam preauthenticated from endpoint 195.64.157.2:3471.
2024-07-30 01:29:20.373 -07:00 | Connection update   | Networking     | 76561199029841494@steam preauthenticated from endpoint 178.75.66.181:64043.
2024-07-30 01:29:23.335 -07:00 | Connection update   | Networking     | 76561199192116068@steam authenticated from endpoint 176.36.205.17:56805. Player ID assigned: 23. Auth token serial number: cYohfLnG-eotom4LT.
2024-07-30 01:29:23.336 -07:00 | Connection update   | Networking     | Nickname of 76561199192116068@steam is now :).
2024-07-30 01:29:28.208 -07:00 | Connection update   | Networking     | 76561199523435144@steam authenticated from endpoint 195.64.157.2:3471. Player ID assigned: 15. Auth token serial number: nNMTgx9v-4bC6dFIi.
2024-07-30 01:29:28.208 -07:00 | Connection update   | Networking     | Nickname of 76561199523435144@steam is now bebro4ka.
2024-07-30 01:29:28.209 -07:00 | Connection update   | Permissions    | bebro4ka (76561199523435144@steam) has been assigned to group Старший Администратор 👤.
2024-07-30 01:29:30.553 -07:00 | Connection update   | Networking     | 76561199227085017@steam preauthenticated from endpoint 2.61.114.33:60016.
2024-07-30 01:29:41.194 -07:00 | Connection update   | Networking     | 76561199029841494@steam authenticated from endpoint 178.75.66.181:64043. Player ID assigned: 17. Auth token serial number: 0tMGrgOj-Gh3nUPBL.
2024-07-30 01:29:41.194 -07:00 | Connection update   | Networking     | Nickname of 76561199029841494@steam is now  D4RK† BUNN1㊚.
2024-07-30 01:29:46.490 -07:00 | Connection update   | Networking     | 76561199130413743@steam preauthenticated from endpoint 5.44.173.29:50208.
