2024-08-05 06:04:11.695 -07:00 | Internal            | Logger         | Started logging.
2024-08-05 06:04:11.695 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-08-05 06:04:11.695 -07:00 | Internal            | Logger         | Build type: Release.
2024-08-05 06:04:11.695 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-08-05 06:04:11.695 -07:00 | Internal            | Logger         | Headless: True.
2024-08-05 06:04:19.065 -07:00 | Connection update   | Networking     | 76561199636742524@steam preauthenticated from endpoint 217.107.199.158:50098.
2024-08-05 06:04:19.078 -07:00 | Connection update   | Networking     | 76561199103754081@steam preauthenticated from endpoint 37.157.145.203:62464.
2024-08-05 06:04:19.088 -07:00 | Connection update   | Networking     | 76561199520684589@steam preauthenticated from endpoint 188.162.180.26:19108.
2024-08-05 06:04:19.107 -07:00 | Connection update   | Networking     | 76561198066444534@steam preauthenticated from endpoint 5.29.103.95:54660.
2024-08-05 06:04:19.196 -07:00 | Rate Limit          | Networking     | Incoming connection from endpoint 46.16.229.46:9776 rejected due to exceeding the rate limit.
2024-08-05 06:04:19.201 -07:00 | Connection update   | Networking     | 76561199737258064@steam preauthenticated from endpoint 213.135.80.61:59966.
2024-08-05 06:04:19.257 -07:00 | Connection update   | Networking     | 76561198268089417@steam preauthenticated from endpoint 83.139.129.162:2830.
2024-08-05 06:04:19.262 -07:00 | Connection update   | Networking     | 76561199567545029@steam preauthenticated from endpoint 87.117.52.188:1437.
2024-08-05 06:04:19.267 -07:00 | Connection update   | Networking     | 76561199494732412@steam preauthenticated from endpoint 87.117.52.244:4732.
2024-08-05 06:04:19.291 -07:00 | Connection update   | Networking     | 76561198023236967@steam preauthenticated from endpoint 109.61.170.255:60415.
2024-08-05 06:04:19.296 -07:00 | Connection update   | Networking     | 76561199466370636@steam preauthenticated from endpoint 46.16.229.46:9745.
2024-08-05 06:04:19.301 -07:00 | Connection update   | Networking     | 76561199160935984@steam preauthenticated from endpoint 176.59.119.195:11138.
2024-08-05 06:04:28.001 -07:00 | Connection update   | Networking     | 76561199520684589@steam authenticated from endpoint 188.162.180.26:19108. Player ID assigned: 37. Auth token serial number: VioYhqZD-/6k664Ty.
2024-08-05 06:04:28.001 -07:00 | Connection update   | Networking     | Nickname of 76561199520684589@steam is now Faseg fop.
2024-08-05 06:04:28.546 -07:00 | Connection update   | Networking     | 76561199103754081@steam authenticated from endpoint 37.157.145.203:62464. Player ID assigned: 3. Auth token serial number: jtdwRRW9-bTlB8rbB.
2024-08-05 06:04:28.546 -07:00 | Connection update   | Networking     | Nickname of 76561199103754081@steam is now Mr pelmen.
2024-08-05 06:04:28.547 -07:00 | Connection update   | Permissions    | Mr pelmen (76561199103754081@steam) has been assigned to group Заведующий events 🛡.
2024-08-05 06:04:28.736 -07:00 | Connection update   | Networking     | 76561198066444534@steam authenticated from endpoint 5.29.103.95:54660. Player ID assigned: 41. Auth token serial number: T1j9voRE-ztUdMt7j.
2024-08-05 06:04:28.736 -07:00 | Connection update   | Networking     | Nickname of 76561198066444534@steam is now efi1996vx.
2024-08-05 06:04:29.193 -07:00 | Connection update   | Networking     | 76561199636742524@steam authenticated from endpoint 217.107.199.158:50098. Player ID assigned: 8. Auth token serial number: ePUMrwN/-FeEX4lDM.
2024-08-05 06:04:29.193 -07:00 | Connection update   | Networking     | Nickname of 76561199636742524@steam is now lololinno6.
2024-08-05 06:04:29.849 -07:00 | Connection update   | Networking     | 76561199737258064@steam authenticated from endpoint 213.135.80.61:59966. Player ID assigned: 7. Auth token serial number: sZYnNkeB-OJ0W8GjT.
2024-08-05 06:04:29.849 -07:00 | Connection update   | Networking     | Nickname of 76561199737258064@steam is now m0d1e.
