2024-08-06 01:26:31.355 -07:00 | Internal            | Logger         | Started logging.
2024-08-06 01:26:31.355 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-08-06 01:26:31.355 -07:00 | Internal            | Logger         | Build type: Release.
2024-08-06 01:26:31.355 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-08-06 01:26:31.355 -07:00 | Internal            | Logger         | Headless: True.
2024-08-06 01:26:35.899 -07:00 | Connection update   | Networking     | 76561198261581275@steam preauthenticated from endpoint 31.148.238.58:57120.
2024-08-06 01:26:36.143 -07:00 | Connection update   | Networking     | 76561199023516281@steam preauthenticated from endpoint 37.186.111.115:58465.
2024-08-06 01:26:36.304 -07:00 | Connection update   | Networking     | 76561198268089417@steam preauthenticated from endpoint 83.139.129.162:1832.
2024-08-06 01:26:36.489 -07:00 | Connection update   | Networking     | 76561199738068787@steam preauthenticated from endpoint 194.32.230.42:56220.
2024-08-06 01:26:37.463 -07:00 | Connection update   | Networking     | 76561198305007398@steam preauthenticated from endpoint 95.32.14.192:1198.
2024-08-06 01:26:38.340 -07:00 | Connection update   | Networking     | 76561199645814845@steam preauthenticated from endpoint 31.181.58.2:58200.
2024-08-06 01:26:40.711 -07:00 | Connection update   | Networking     | 76561199735903324@steam preauthenticated from endpoint 188.170.200.252:58215.
2024-08-06 01:26:43.979 -07:00 | Connection update   | Networking     | 76561198261581275@steam authenticated from endpoint 31.148.238.58:57120. Player ID assigned: 23. Auth token serial number: tAjyArRO-MN50oiQO.
2024-08-06 01:26:43.979 -07:00 | Connection update   | Networking     | Nickname of 76561198261581275@steam is now Baron Samedi.
2024-08-06 01:26:45.171 -07:00 | Connection update   | Networking     | 76561199023516281@steam authenticated from endpoint 37.186.111.115:58465. Player ID assigned: 21. Auth token serial number: ZOaER6q8-GoTzkLgl.
2024-08-06 01:26:45.171 -07:00 | Connection update   | Networking     | Nickname of 76561199023516281@steam is now naninanika.
2024-08-06 01:26:46.114 -07:00 | Connection update   | Networking     | 76561198268089417@steam authenticated from endpoint 83.139.129.162:1832. Player ID assigned: 17. Auth token serial number: 9bwLPFkg-pmPUWu6A.
2024-08-06 01:26:46.114 -07:00 | Connection update   | Networking     | Nickname of 76561198268089417@steam is now pokakal kt.
2024-08-06 01:26:46.115 -07:00 | Connection update   | Permissions    | pokakal kt (76561198268089417@steam) has been assigned to group Стажёр 👤.
