2024-08-01 05:16:16.822 -07:00 | Internal            | Logger         | Started logging.
2024-08-01 05:16:16.822 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-08-01 05:16:16.822 -07:00 | Internal            | Logger         | Build type: Release.
2024-08-01 05:16:16.822 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-08-01 05:16:16.822 -07:00 | Internal            | Logger         | Headless: True.
2024-08-01 05:16:27.383 -07:00 | Connection update   | Networking     | 76561199124122383@steam preauthenticated from endpoint 188.242.23.80:55885.
2024-08-01 05:16:27.393 -07:00 | Connection update   | Networking     | 76561199731597176@steam preauthenticated from endpoint 213.135.159.132:3841.
2024-08-01 05:16:27.404 -07:00 | Connection update   | Networking     | 76561199197368100@steam preauthenticated from endpoint 91.185.78.229:51284.
2024-08-01 05:16:27.414 -07:00 | Connection update   | Networking     | 76561199547420898@steam preauthenticated from endpoint 83.139.170.206:4109.
2024-08-01 05:16:27.428 -07:00 | Connection update   | Networking     | 76561199140437536@steam preauthenticated from endpoint 185.15.38.75:10761.
2024-08-01 05:16:27.434 -07:00 | Connection update   | Networking     | 76561199665647331@steam preauthenticated from endpoint 37.76.170.38:62919.
2024-08-01 05:16:27.440 -07:00 | Connection update   | Networking     | 76561199298136917@steam preauthenticated from endpoint 93.157.23.162:2488.
2024-08-01 05:16:27.446 -07:00 | Connection update   | Networking     | 76561199583641688@steam preauthenticated from endpoint 185.215.55.202:17443.
2024-08-01 05:16:27.450 -07:00 | Connection update   | Networking     | 76561199558499078@steam preauthenticated from endpoint 37.252.90.80:53841.
2024-08-01 05:16:27.455 -07:00 | Connection update   | Networking     | 76561199093218346@steam preauthenticated from endpoint 188.162.193.78:58106.
2024-08-01 05:16:27.690 -07:00 | Connection update   | Networking     | 76561199227085017@steam preauthenticated from endpoint 2.61.114.33:58063.
2024-08-01 05:16:34.204 -07:00 | Connection update   | Networking     | 76561199197368100@steam authenticated from endpoint 91.185.78.229:51284. Player ID assigned: 24. Auth token serial number: yo1sYVJT-bQWQ/BQz.
2024-08-01 05:16:34.204 -07:00 | Connection update   | Networking     | Nickname of 76561199197368100@steam is now дима2013смерч.
2024-08-01 05:16:35.205 -07:00 | Connection update   | Networking     | 76561199665647331@steam authenticated from endpoint 37.76.170.38:62919. Player ID assigned: 11. Auth token serial number: gD/FuMED-BecPJnvt.
2024-08-01 05:16:35.205 -07:00 | Connection update   | Networking     | Nickname of 76561199665647331@steam is now MamBastik.
2024-08-01 05:16:36.528 -07:00 | Connection update   | Networking     | 76561199124122383@steam authenticated from endpoint 188.242.23.80:55885. Player ID assigned: 22. Auth token serial number: 0Ea4twxt-XB0gLuv1.
2024-08-01 05:16:36.529 -07:00 | Connection update   | Networking     | Nickname of 76561199124122383@steam is now купаюсь в пиве.
