2024-08-02 03:08:39.583 -07:00 | Internal            | Logger         | Started logging.
2024-08-02 03:08:39.583 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-08-02 03:08:39.583 -07:00 | Internal            | Logger         | Build type: Release.
2024-08-02 03:08:39.583 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-08-02 03:08:39.583 -07:00 | Internal            | Logger         | Headless: True.
2024-08-02 03:08:45.099 -07:00 | Connection update   | Networking     | 76561199140437536@steam preauthenticated from endpoint 185.15.38.75:7906.
2024-08-02 03:08:45.276 -07:00 | Connection update   | Networking     | 76561199547420898@steam preauthenticated from endpoint 83.139.170.206:3871.
2024-08-02 03:08:45.384 -07:00 | Connection update   | Networking     | 76561199443384178@steam preauthenticated from endpoint 37.77.108.188:12265.
2024-08-02 03:08:45.712 -07:00 | Connection update   | Networking     | 76561198363659080@steam preauthenticated from endpoint 77.45.199.65:55333.
2024-08-02 03:08:45.777 -07:00 | Connection update   | Networking     | 76561199636742524@steam preauthenticated from endpoint 217.107.199.158:59080.
2024-08-02 03:08:45.915 -07:00 | Connection update   | Networking     | 76561199130413743@steam preauthenticated from endpoint 5.44.173.29:56922.
2024-08-02 03:08:54.364 -07:00 | Connection update   | Networking     | 76561199443384178@steam authenticated from endpoint 37.77.108.188:12265. Player ID assigned: 28. Auth token serial number: 6sHqZnaD-YAI8Y3bd.
2024-08-02 03:08:54.364 -07:00 | Connection update   | Networking     | Nickname of 76561199443384178@steam is now Metrocop.
2024-08-02 03:08:54.890 -07:00 | Connection update   | Networking     | 76561199547420898@steam authenticated from endpoint 83.139.170.206:3871. Player ID assigned: 1. Auth token serial number: 8rMdQSY0-Deheh12h.
2024-08-02 03:08:54.890 -07:00 | Connection update   | Networking     | Nickname of 76561199547420898@steam is now Su0rT1k.
2024-08-02 03:08:54.892 -07:00 | Connection update   | Permissions    | Su0rT1k (76561199547420898@steam) has been assigned to group Заместитель Создателя 💜.
2024-08-02 03:08:56.248 -07:00 | Connection update   | Networking     | 76561199140437536@steam authenticated from endpoint 185.15.38.75:7906. Player ID assigned: 4. Auth token serial number: xN4U9OSA-6cgyxc7K.
2024-08-02 03:08:56.249 -07:00 | Connection update   | Networking     | Nickname of 76561199140437536@steam is now tailer.
2024-08-02 03:08:56.378 -07:00 | Connection update   | Networking     | 76561199636742524@steam authenticated from endpoint 217.107.199.158:59080. Player ID assigned: 7. Auth token serial number: 5r/NjauJ-6X8zeWLt.
