2024-07-31 03:21:18.970 -07:00 | Internal            | Logger         | Started logging.
2024-07-31 03:21:18.970 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-07-31 03:21:18.970 -07:00 | Internal            | Logger         | Build type: Release.
2024-07-31 03:21:18.970 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-07-31 03:21:18.970 -07:00 | Internal            | Logger         | Headless: True.
2024-07-31 03:21:23.263 -07:00 | Connection update   | Networking     | 76561199746937571@steam preauthenticated from endpoint 91.185.76.68:58428.
2024-07-31 03:21:23.274 -07:00 | Connection update   | Networking     | 76561199504994542@steam preauthenticated from endpoint 5.187.85.36:63921.
2024-07-31 03:21:23.287 -07:00 | Connection update   | Networking     | 76561199154056693@steam preauthenticated from endpoint 95.25.208.62:64020.
2024-07-31 03:21:23.316 -07:00 | Connection update   | Networking     | 76561199383848831@steam preauthenticated from endpoint 94.255.135.42:1557.
2024-07-31 03:21:23.328 -07:00 | Connection update   | Networking     | 76561199571882285@steam preauthenticated from endpoint 95.153.90.174:12843.
2024-07-31 03:21:23.619 -07:00 | Connection update   | Networking     | 76561199738553167@steam preauthenticated from endpoint 94.233.248.56:9108.
2024-07-31 03:21:23.642 -07:00 | Connection update   | Networking     | 76561199446373720@steam preauthenticated from endpoint 95.81.250.79:49688.
2024-07-31 03:21:23.700 -07:00 | Connection update   | Networking     | 76561199159870190@steam preauthenticated from endpoint 31.181.3.164:55042.
2024-07-31 03:21:23.723 -07:00 | Connection update   | Networking     | 76561199570076571@steam preauthenticated from endpoint 95.25.172.70:2684.
2024-07-31 03:21:23.857 -07:00 | Connection update   | Networking     | 76561199576345737@steam preauthenticated from endpoint 151.0.21.76:55662.
2024-07-31 03:21:24.099 -07:00 | Connection update   | Networking     | 76561199547420898@steam preauthenticated from endpoint 83.139.170.206:4103.
2024-07-31 03:21:24.546 -07:00 | Connection update   | Networking     | 76561199117062902@steam preauthenticated from endpoint 95.32.158.12:1429.
2024-07-31 03:21:24.841 -07:00 | Connection update   | Networking     | 76561199557138993@steam preauthenticated from endpoint 178.178.225.158:26023.
2024-07-31 03:21:25.479 -07:00 | Connection update   | Networking     | 76561199466370636@steam preauthenticated from endpoint 46.16.224.121:17435.
2024-07-31 03:21:26.962 -07:00 | Connection update   | Networking     | 76561199679533843@steam preauthenticated from endpoint 178.172.188.173:50617.
