2024-08-06 10:27:35.214 -07:00 | Internal            | Logger         | Started logging.
2024-08-06 10:27:35.214 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-08-06 10:27:35.214 -07:00 | Internal            | Logger         | Build type: Release.
2024-08-06 10:27:35.214 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-08-06 10:27:35.214 -07:00 | Internal            | Logger         | Headless: True.
2024-08-06 10:27:40.465 -07:00 | Connection update   | Networking     | 76561199520684589@steam preauthenticated from endpoint 188.170.204.248:61890.
2024-08-06 10:27:40.478 -07:00 | Connection update   | Networking     | 76561199636742524@steam preauthenticated from endpoint 217.107.199.158:64486.
2024-08-06 10:27:41.296 -07:00 | Connection update   | Networking     | 76561199645814845@steam preauthenticated from endpoint 46.159.70.94:57050.
2024-08-06 10:27:41.699 -07:00 | Connection update   | Networking     | 76561199497656883@steam preauthenticated from endpoint 93.116.187.179:64976.
2024-08-06 10:27:41.951 -07:00 | Connection update   | Networking     | 76561199547420898@steam preauthenticated from endpoint 83.139.170.206:6164.
2024-08-06 10:27:42.136 -07:00 | Connection update   | Networking     | 76561199495031545@steam preauthenticated from endpoint 212.96.81.135:48466.
2024-08-06 10:27:49.268 -07:00 | Connection update   | Networking     | 76561199636742524@steam authenticated from endpoint 217.107.199.158:64486. Player ID assigned: 16. Auth token serial number: ua2TeFLo-1W8NqWn5.
2024-08-06 10:27:49.268 -07:00 | Connection update   | Networking     | Nickname of 76561199636742524@steam is now lololinno6.
2024-08-06 10:27:50.181 -07:00 | Connection update   | Networking     | 76561199520684589@steam authenticated from endpoint 188.170.204.248:61890. Player ID assigned: 19. Auth token serial number: ojrQkaJK-lLpkkx9p.
2024-08-06 10:27:50.181 -07:00 | Connection update   | Networking     | Nickname of 76561199520684589@steam is now Faseg fop.
2024-08-06 10:27:50.182 -07:00 | Connection update   | Permissions    | Faseg fop (76561199520684589@steam) has been assigned to group Стажёр 👤.
2024-08-06 10:27:51.663 -07:00 | Connection update   | Networking     | 76561199547420898@steam authenticated from endpoint 83.139.170.206:6164. Player ID assigned: 22. Auth token serial number: pXJl0d38-1dwZjKSA.
