2024-08-06 00:42:43.431 -07:00 | Internal            | Logger         | Started logging.
2024-08-06 00:42:43.431 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-08-06 00:42:43.431 -07:00 | Internal            | Logger         | Build type: Release.
2024-08-06 00:42:43.431 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-08-06 00:42:43.431 -07:00 | Internal            | Logger         | Headless: True.
2024-08-06 00:42:48.780 -07:00 | Connection update   | Networking     | 76561198261581275@steam preauthenticated from endpoint 31.148.238.58:50241.
2024-08-06 00:42:48.849 -07:00 | Connection update   | Networking     | 76561199524920649@steam preauthenticated from endpoint 89.109.47.142:9270.
2024-08-06 00:42:49.149 -07:00 | Connection update   | Networking     | 76561199620582963@steam preauthenticated from endpoint 46.147.226.194:50679.
2024-08-06 00:42:50.087 -07:00 | Connection update   | Networking     | 76561199562702386@steam preauthenticated from endpoint 176.109.187.243:45952.
2024-08-06 00:42:50.957 -07:00 | Connection update   | Networking     | 76561199735903324@steam preauthenticated from endpoint 188.170.200.252:48548.
2024-08-06 00:42:57.316 -07:00 | Connection update   | Networking     | 76561199524920649@steam authenticated from endpoint 89.109.47.142:9270. Player ID assigned: 1. Auth token serial number: tbQPAbwk-OErUxUop.
2024-08-06 00:42:57.316 -07:00 | Connection update   | Networking     | Nickname of 76561199524920649@steam is now Тёмка Картонка.
2024-08-06 00:42:57.471 -07:00 | Connection update   | Networking     | 76561198261581275@steam authenticated from endpoint 31.148.238.58:50241. Player ID assigned: 4. Auth token serial number: tAjyArRO-/MA5LoJe.
2024-08-06 00:42:57.471 -07:00 | Connection update   | Networking     | Nickname of 76561198261581275@steam is now Baron Samedi.
2024-08-06 00:42:58.106 -07:00 | Connection update   | Networking     | 76561199562702386@steam authenticated from endpoint 176.109.187.243:45952. Player ID assigned: 6. Auth token serial number: lvPk0iFa-D5udbfyP.
2024-08-06 00:42:58.106 -07:00 | Connection update   | Networking     | Nickname of 76561199562702386@steam is now Glanch2.
2024-08-06 00:42:58.649 -07:00 | Connection update   | Networking     | 76561199645814845@steam preauthenticated from endpoint 31.181.58.2:54287.
2024-08-06 00:42:59.246 -07:00 | Connection update   | Networking     | 76561199620582963@steam authenticated from endpoint 46.147.226.194:50679. Player ID assigned: 7. Auth token serial number: XahvvtP0-4Eyp9rYp.
2024-08-06 00:42:59.247 -07:00 | Connection update   | Networking     | Nickname of 76561199620582963@steam is now Mashinist [YT].
2024-08-06 00:42:59.247 -07:00 | Connection update   | Permissions    | Mashinist [YT] (76561199620582963@steam) has been assigned to group Технический Администратор 💻.
2024-08-06 00:43:07.047 -07:00 | Connection update   | Networking     | 76561199735903324@steam authenticated from endpoint 188.170.200.252:48548. Player ID assigned: 5. Auth token serial number: POxliqAj-t0575VnO.
2024-08-06 00:43:07.047 -07:00 | Connection update   | Networking     | Nickname of 76561199735903324@steam is now gondi31.
2024-08-06 00:43:24.321 -07:00 | Game Event          | Logger         | Round has been started.
2024-08-06 00:43:28.426 -07:00 | Connection update   | Networking     | 76561199645814845@steam authenticated from endpoint 31.181.58.2:54287. Player ID assigned: 9. Auth token serial number: DTHSgrcU-rELAQ8p1.
