2024-08-01 03:20:54.407 -07:00 | Internal            | Logger         | Started logging.
2024-08-01 03:20:54.407 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-08-01 03:20:54.407 -07:00 | Internal            | Logger         | Build type: Release.
2024-08-01 03:20:54.407 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-08-01 03:20:54.407 -07:00 | Internal            | Logger         | Headless: True.
2024-08-01 03:21:00.497 -07:00 | Rate Limit          | Networking     | Incoming connection from endpoint 87.117.51.230:5651 rejected due to exceeding the rate limit.
2024-08-01 03:21:04.739 -07:00 | Connection update   | Networking     | 76561199576345737@steam preauthenticated from endpoint 151.0.21.76:49960.
2024-08-01 03:21:04.751 -07:00 | Connection update   | Networking     | 76561199749627378@steam preauthenticated from endpoint 87.117.51.230:5653.
2024-08-01 03:21:04.762 -07:00 | Connection update   | Networking     | 76561199216801848@steam preauthenticated from endpoint 46.172.28.171:65427.
2024-08-01 03:21:04.778 -07:00 | Connection update   | Networking     | 76561199383848831@steam preauthenticated from endpoint 94.255.135.98:9232.
2024-08-01 03:21:04.793 -07:00 | Connection update   | Networking     | 76561199516351799@steam preauthenticated from endpoint 178.234.113.77:1533.
2024-08-01 03:21:04.804 -07:00 | Connection update   | Networking     | 76561198268089417@steam preauthenticated from endpoint 83.139.129.162:2375.
2024-08-01 03:21:04.948 -07:00 | Connection update   | Networking     | 76561199547420898@steam preauthenticated from endpoint 83.139.170.206:4107.
2024-08-01 03:21:05.049 -07:00 | Connection update   | Networking     | 76561199025407810@steam preauthenticated from endpoint 83.234.146.208:58451.
2024-08-01 03:21:11.357 -07:00 | Connection update   | Networking     | 76561199383848831@steam authenticated from endpoint 94.255.135.98:9232. Player ID assigned: 3. Auth token serial number: VBNB449D-eBwuPmeK.
2024-08-01 03:21:11.357 -07:00 | Connection update   | Networking     | Nickname of 76561199383848831@steam is now Арбузный Котик.
2024-08-01 03:21:14.140 -07:00 | Connection update   | Networking     | 76561199216801848@steam authenticated from endpoint 46.172.28.171:65427. Player ID assigned: 13. Auth token serial number: pmRjNtx5-9v/Rzze5.
2024-08-01 03:21:14.140 -07:00 | Connection update   | Networking     | Nickname of 76561199216801848@steam is now StarSword.
2024-08-01 03:21:14.141 -07:00 | Connection update   | Permissions    | StarSword (76561199216801848@steam) has been assigned to group Стажёр 👤.
2024-08-01 03:21:14.188 -07:00 | Connection update   | Networking     | 76561199749627378@steam authenticated from endpoint 87.117.51.230:5653. Player ID assigned: 35. Auth token serial number: neEI6Z5r-zkaLOdT0.
2024-08-01 03:21:14.188 -07:00 | Connection update   | Networking     | Nickname of 76561199749627378@steam is now zzinvizz.
2024-08-01 03:21:15.255 -07:00 | Connection update   | Networking     | 76561199547420898@steam authenticated from endpoint 83.139.170.206:4107. Player ID assigned: 37. Auth token serial number: X7zx2VIS-gIl1hGAv.
2024-08-01 03:21:15.256 -07:00 | Connection update   | Networking     | Nickname of 76561199547420898@steam is now Su0rT1k.
2024-08-01 03:21:15.256 -07:00 | Connection update   | Permissions    | Su0rT1k (76561199547420898@steam) has been assigned to group Заместитель Создателя 💜.
2024-08-01 03:21:15.461 -07:00 | Connection update   | Networking     | 76561198268089417@steam authenticated from endpoint 83.139.129.162:2375. Player ID assigned: 12. Auth token serial number: ZqmPcEX/-ou9DUcCv.
2024-08-01 03:21:15.461 -07:00 | Connection update   | Networking     | Nickname of 76561198268089417@steam is now pokakal kt.
2024-08-01 03:21:15.707 -07:00 | Connection update   | Networking     | 76561199681580539@steam preauthenticated from endpoint 87.117.51.230:5899.
2024-08-01 03:21:16.084 -07:00 | Connection update   | Networking     | 76561199576345737@steam authenticated from endpoint 151.0.21.76:49960. Player ID assigned: 29. Auth token serial number: 9ZtXh0J6-OOowuAWr.
2024-08-01 03:21:16.085 -07:00 | Connection update   | Networking     | Nickname of 76561199576345737@steam is now Прости если трахн.
2024-08-01 03:21:16.454 -07:00 | Connection update   | Networking     | 76561199516351799@steam authenticated from endpoint 178.234.113.77:1533. Player ID assigned: 18. Auth token serial number: enX/qwl1-Yl/a9PU3.
2024-08-01 03:21:16.455 -07:00 | Connection update   | Networking     | Nickname of 76561199516351799@steam is now бобернатор.
2024-08-01 03:21:19.398 -07:00 | Remote Admin        | Class change   | Su0rT1k (76561199547420898@steam) changed role of player Su0rT1k (76561199547420898@steam) to Tutorial.
2024-08-01 03:21:20.643 -07:00 | Connection update   | Networking     | 76561199025407810@steam authenticated from endpoint 83.234.146.208:58451. Player ID assigned: 17. Auth token serial number: CQZb6zYv-S7ylhnZw.
2024-08-01 03:21:20.643 -07:00 | Connection update   | Networking     | Nickname of 76561199025407810@steam is now Byrka7777.
2024-08-01 03:21:20.644 -07:00 | Connection update   | Permissions    | Byrka7777 (76561199025407810@steam) has been assigned to group Создатель 👑.
2024-08-01 03:21:22.443 -07:00 | Connection update   | Networking     | 76561199140437536@steam preauthenticated from endpoint 185.15.38.75:6990.
2024-08-01 03:21:24.264 -07:00 | Connection update   | Networking     | 76561199681580539@steam authenticated from endpoint 87.117.51.230:5899. Player ID assigned: 31. Auth token serial number: NSPK2slF-qLAFukXZ.
2024-08-01 03:21:24.265 -07:00 | Connection update   | Networking     | Nickname of 76561199681580539@steam is now pok400400.
2024-08-01 03:21:33.454 -07:00 | Connection update   | Networking     | 76561199140437536@steam authenticated from endpoint 185.15.38.75:6990. Player ID assigned: 23. Auth token serial number: VKS/7pYE-I3YRugmD.
2024-08-01 03:21:33.454 -07:00 | Connection update   | Networking     | Nickname of 76561199140437536@steam is now tailer.
2024-08-01 03:21:39.222 -07:00 | Connection update   | Networking     | 76561199130413743@steam preauthenticated from endpoint 5.44.173.29:53798.
2024-08-01 03:21:43.868 -07:00 | Game Event          | Logger         | Round has been started.
2024-08-01 03:21:54.984 -07:00 | Connection update   | Networking     | 76561198267163077@steam preauthenticated from endpoint 185.33.24.2:43190.
2024-08-01 03:22:00.601 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) started a silent cassie announcement: Cassie_sl Pitch_1 <b> Центральная Автономная Система Обслуживания Внутренних Чрезвычайных Ситуаций <split><split><split> <b> <color=green>ОНЛАЙН </b> <color=white> <split> Добрый вечер всему персоналу <split><split> Температура составляет минус-<b>3 </b>градуса на поверхности и плюс-<b>23 </b>градуса внутри комплекса <split><split><split> <b> Протокол “Анализ” <split><split> <color=green> <b> АКТИВИРОВАН </b> <color=white> <split> Все контрольные точки будут заблокированы до завершения протокола <split><split> Время окончания протокола-7 минут <split><split> Напоминание всему персоналу. Чтобы ваши идентификационные карты были с вами все время <split><split><split> Спасибо за ваше внимание и хорошего рабочего дня <split><split> <b> S-Обезопасить C-Удержать P-Сохранить <split><split><color=#4DFFB8>Модуль ожидания C.A.S.S.I.E, <color=green><b>АКТИВИРОВАН
