2024-07-31 11:00:38.944 -07:00 | Internal            | Logger         | Started logging.
2024-07-31 11:00:38.944 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-07-31 11:00:38.944 -07:00 | Internal            | Logger         | Build type: Release.
2024-07-31 11:00:38.944 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-07-31 11:00:38.944 -07:00 | Internal            | Logger         | Headless: True.
2024-07-31 11:00:44.840 -07:00 | Connection update   | Networking     | 76561198007863296@steam preauthenticated from endpoint 79.165.89.230:57365.
2024-07-31 11:00:44.852 -07:00 | Connection update   | Networking     | 76561199555847516@steam preauthenticated from endpoint 5.187.86.66:25237.
2024-07-31 11:00:44.861 -07:00 | Connection update   | Networking     | 76561199546366028@steam preauthenticated from endpoint 109.106.141.140:11127.
2024-07-31 11:00:44.889 -07:00 | Connection update   | Networking     | 76561199534289409@steam preauthenticated from endpoint 188.162.140.91:47559.
2024-07-31 11:00:44.919 -07:00 | Connection update   | Networking     | 76561198873939339@steam preauthenticated from endpoint 85.174.192.59:19598.
2024-07-31 11:00:45.309 -07:00 | Connection update   | Networking     | 76561199653853720@steam preauthenticated from endpoint 85.174.192.87:6813.
2024-07-31 11:00:45.920 -07:00 | Connection update   | Networking     | 76561199547420898@steam preauthenticated from endpoint 83.139.170.206:4115.
2024-07-31 11:00:46.159 -07:00 | Connection update   | Networking     | 76561199495031545@steam preauthenticated from endpoint 212.96.81.135:42979.
2024-07-31 11:00:52.143 -07:00 | Connection update   | Networking     | 76561198007863296@steam authenticated from endpoint 79.165.89.230:57365. Player ID assigned: 21. Auth token serial number: 66HONOAw-anOQZ5j9.
2024-07-31 11:00:52.143 -07:00 | Connection update   | Networking     | Nickname of 76561198007863296@steam is now sergeyter.
2024-07-31 11:00:52.328 -07:00 | Connection update   | Networking     | 76561199546366028@steam authenticated from endpoint 109.106.141.140:11127. Player ID assigned: 12. Auth token serial number: L8fPYjoY-LGlevgsx.
2024-07-31 11:00:52.328 -07:00 | Connection update   | Networking     | Nickname of 76561199546366028@steam is now OvnerGR.
2024-07-31 11:00:53.214 -07:00 | Connection update   | Networking     | 76561198873939339@steam authenticated from endpoint 85.174.192.59:19598. Player ID assigned: 3. Auth token serial number: fezjg9BY-HFlmZi5/.
2024-07-31 11:00:53.214 -07:00 | Connection update   | Networking     | Nickname of 76561198873939339@steam is now set220.
2024-07-31 11:00:53.236 -07:00 | Connection update   | Networking     | 76561199441231689@steam preauthenticated from endpoint 146.158.116.21:60226.
2024-07-31 11:00:54.226 -07:00 | Connection update   | Networking     | 76561199534289409@steam authenticated from endpoint 188.162.140.91:47559. Player ID assigned: 15. Auth token serial number: d4Cjkt0/-hJUUEuRn.
2024-07-31 11:00:54.226 -07:00 | Connection update   | Networking     | Nickname of 76561199534289409@steam is now Slavik Game.
2024-07-31 11:00:56.101 -07:00 | Connection update   | Networking     | 76561199547420898@steam authenticated from endpoint 83.139.170.206:4115. Player ID assigned: 9. Auth token serial number: F4fcI7Vo-72qXXDrO.
2024-07-31 11:00:56.101 -07:00 | Connection update   | Networking     | Nickname of 76561199547420898@steam is now Su0rT1k.
2024-07-31 11:00:56.102 -07:00 | Connection update   | Permissions    | Su0rT1k (76561199547420898@steam) has been assigned to group Заместитель Создателя 💜.
2024-07-31 11:00:57.328 -07:00 | Connection update   | Networking     | 76561199555847516@steam authenticated from endpoint 5.187.86.66:25237. Player ID assigned: 20. Auth token serial number: AeHpgfbJ-C9dQRid/.
2024-07-31 11:00:57.328 -07:00 | Connection update   | Networking     | Nickname of 76561199555847516@steam is now plariumpla.
2024-07-31 11:00:58.703 -07:00 | Connection update   | Networking     | 76561199653853720@steam authenticated from endpoint 85.174.192.87:6813. Player ID assigned: 18. Auth token serial number: Cew0VMQi-bHpKSYvP.
2024-07-31 11:00:58.703 -07:00 | Connection update   | Networking     | Nickname of 76561199653853720@steam is now шкебеде унитаз.
2024-07-31 11:01:01.210 -07:00 | Connection update   | Networking     | 76561199495031545@steam authenticated from endpoint 212.96.81.135:42979. Player ID assigned: 33. Auth token serial number: aR77wpSX-EPiCvU7U.
2024-07-31 11:01:01.211 -07:00 | Connection update   | Networking     | Nickname of 76561199495031545@steam is now Blue_Fire12.
2024-07-31 11:01:03.029 -07:00 | Connection update   | Networking     | 76561199130413743@steam preauthenticated from endpoint 5.44.173.29:54850.
2024-07-31 11:01:16.502 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) enabled lobby lock.
2024-07-31 11:01:17.377 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) disabled lobby lock.
2024-07-31 11:01:18.262 -07:00 | Connection update   | Networking     | 76561199441231689@steam authenticated from endpoint 146.158.116.21:60226. Player ID assigned: 7. Auth token serial number: /8SRZDb9-uwVFjVdC.
2024-07-31 11:01:18.262 -07:00 | Connection update   | Networking     | Nickname of 76561199441231689@steam is now ПРИгоЖИн.
2024-07-31 11:01:18.263 -07:00 | Connection update   | Permissions    | ПРИгоЖИн (76561199441231689@steam) has been assigned to group Стажёр 👤.
2024-07-31 11:01:39.809 -07:00 | Game Event          | Logger         | Round has been started.
