2024-08-03 22:30:18.880 -07:00 | Internal            | Logger         | Started logging.
2024-08-03 22:30:18.880 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-08-03 22:30:18.880 -07:00 | Internal            | Logger         | Build type: Release.
2024-08-03 22:30:18.880 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-08-03 22:30:18.880 -07:00 | Internal            | Logger         | Headless: True.
2024-08-03 22:30:32.620 -07:00 | Connection update   | Networking     | 76561199227085017@steam preauthenticated from endpoint 2.61.114.33:56710.
2024-08-03 22:30:33.400 -07:00 | Connection update   | Networking     | 76561199441231689@steam preauthenticated from endpoint 146.158.116.21:54527.
2024-08-03 22:30:41.408 -07:00 | Connection update   | Networking     | 76561199130413743@steam preauthenticated from endpoint 5.44.173.29:51978.
2024-08-03 22:30:50.980 -07:00 | Connection update   | Networking     | 76561199441231689@steam preauthenticated from endpoint 146.158.116.21:59447.
2024-08-03 22:30:55.555 -07:00 | Connection update   | Networking     | 76561199227085017@steam authenticated from endpoint 2.61.114.33:56710. Player ID assigned: 4. Auth token serial number: xGE23vO9-ALb0xROu.
2024-08-03 22:30:55.555 -07:00 | Connection update   | Networking     | Nickname of 76561199227085017@steam is now maximgr45.
2024-08-03 22:30:55.558 -07:00 | Connection update   | Permissions    | maximgr45 (76561199227085017@steam) has been assigned to group Стажёр 👤.
2024-08-03 22:31:13.048 -07:00 | Connection update   | Networking     | 76561199441231689@steam authenticated from endpoint 146.158.116.21:59447. Player ID assigned: 15. Auth token serial number: kpX5dUwp-KQRTGnhn.
2024-08-03 22:31:13.049 -07:00 | Connection update   | Networking     | Nickname of 76561199441231689@steam is now ПРИгоЖИн.
2024-08-03 22:31:13.050 -07:00 | Connection update   | Permissions    | ПРИгоЖИн (76561199441231689@steam) has been assigned to group Стажёр 👤.
2024-08-03 22:31:22.080 -07:00 | Remote Admin        | Class change   | maximgr45 (76561199227085017@steam) changed role of player maximgr45 (76561199227085017@steam) to Spectator.
2024-08-03 22:31:27.768 -07:00 | Connection update   | Networking     | 76561199130413743@steam authenticated from endpoint 5.44.173.29:51978. Player ID assigned: 10. Auth token serial number: 4B89x1MB-azBCgGi6.
2024-08-03 22:31:27.768 -07:00 | Connection update   | Networking     | Nickname of 76561199130413743@steam is now sashasashaYT_top4ik.
2024-08-03 22:31:27.769 -07:00 | Connection update   | Permissions    | sashasashaYT_top4ik (76561199130413743@steam) has been assigned to group Создатель 👑.
2024-08-03 22:31:35.614 -07:00 | Game Event          | Logger         | Round has been started.
2024-08-03 22:33:05.382 -07:00 | Connection update   | Networking     | 76561199645814845@steam preauthenticated from endpoint 46.158.224.123:63203.
2024-08-03 22:33:05.764 -07:00 | Connection update   | Networking     | 76561199686989907@steam preauthenticated from endpoint 46.164.221.69:5406.
2024-08-03 22:33:30.810 -07:00 | Connection update   | Networking     | 76561199686989907@steam authenticated from endpoint 46.164.221.69:5406. Player ID assigned: 5. Auth token serial number: GgKr3YAA-S9wnEtce.
2024-08-03 22:33:30.810 -07:00 | Connection update   | Networking     | Nickname of 76561199686989907@steam is now KILLBRICK97.
2024-08-03 22:33:43.579 -07:00 | Connection update   | Networking     | 76561199645814845@steam authenticated from endpoint 46.158.224.123:63203. Player ID assigned: 22. Auth token serial number: cPVM6dpr-P11stoC1.
2024-08-03 22:33:43.579 -07:00 | Connection update   | Networking     | Nickname of 76561199645814845@steam is now ٴٴٴٴٴ.
2024-08-03 22:36:51.304 -07:00 | Game Event          | Class change   | Player KILLBRICK97 (76561199686989907@steam) respawned as NtfCaptain.
2024-08-03 22:36:51.314 -07:00 | Game Event          | Class change   | Player ٴٴٴٴٴ (76561199645814845@steam) respawned as NtfSergeant.
2024-08-03 22:36:51.314 -07:00 | Game Event          | Class change   | RespawnManager has successfully spawned 2 players as NineTailedFox!
2024-08-03 22:38:18.340 -07:00 | Remote Admin        | Class change   | maximgr45 (76561199227085017@steam) changed role of player maximgr45 (76561199227085017@steam) to Spectator.
2024-08-03 22:38:42.702 -07:00 | Kill                | Class change   | KILLBRICK97 (76561199686989907@steam), playing as Nine-Tailed Fox Captain, has died. Specific death reason: Tesla.
2024-08-03 22:42:04.553 -07:00 | Game Event          | Class change   | Player maximgr45 (76561199227085017@steam) respawned as NtfCaptain.
2024-08-03 22:42:04.559 -07:00 | Game Event          | Class change   | Player KILLBRICK97 (76561199686989907@steam) respawned as NtfSergeant.
2024-08-03 22:42:04.560 -07:00 | Game Event          | Class change   | RespawnManager has successfully spawned 2 players as NineTailedFox!
2024-08-03 22:42:57.746 -07:00 | Game Event          | Warhead        | sashasashaYT_top4ik (76561199130413743@steam) set the Alpha Warhead status to True.
2024-08-03 22:43:04.350 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-03 22:43:04.351 -07:00 | Game Event          | Warhead        | ПРИгоЖИн (76561199441231689@steam) started the Alpha Warhead detonation.
