2024-07-31 06:10:32.592 -07:00 | Internal            | Logger         | Started logging.
2024-07-31 06:10:32.592 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-07-31 06:10:32.592 -07:00 | Internal            | Logger         | Build type: Release.
2024-07-31 06:10:32.592 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-07-31 06:10:32.592 -07:00 | Internal            | Logger         | Headless: True.
2024-07-31 06:10:37.707 -07:00 | Connection update   | Networking     | 76561199216801848@steam preauthenticated from endpoint 46.172.34.86:50214.
2024-07-31 06:10:37.722 -07:00 | Connection update   | Networking     | 76561198970201093@steam preauthenticated from endpoint 46.172.44.37:52282.
2024-07-31 06:10:37.760 -07:00 | Connection update   | Networking     | 76561199746937571@steam preauthenticated from endpoint 178.155.28.44:55116.
2024-07-31 06:10:37.791 -07:00 | Connection update   | Networking     | 76561199159870190@steam preauthenticated from endpoint 31.181.3.164:49859.
2024-07-31 06:10:37.802 -07:00 | Connection update   | Networking     | 76561199570076571@steam preauthenticated from endpoint 95.25.172.70:2462.
2024-07-31 06:10:37.811 -07:00 | Connection update   | Networking     | 76561199516351799@steam preauthenticated from endpoint 95.179.120.26:1571.
2024-07-31 06:10:37.933 -07:00 | Connection update   | Networking     | 76561199576345737@steam preauthenticated from endpoint 151.0.21.76:52278.
2024-07-31 06:10:38.282 -07:00 | Connection update   | Networking     | 76561199195746392@steam preauthenticated from endpoint 93.178.92.213:49419.
2024-07-31 06:10:38.909 -07:00 | Connection update   | Networking     | 76561199083789507@steam preauthenticated from endpoint 95.179.122.107:6426.
2024-07-31 06:10:40.749 -07:00 | Connection update   | Networking     | 76561199523435144@steam preauthenticated from endpoint 195.64.157.2:3504.
2024-07-31 06:10:42.235 -07:00 | Connection update   | Networking     | 76561199227085017@steam preauthenticated from endpoint 2.61.114.33:56899.
2024-07-31 06:10:44.688 -07:00 | Connection update   | Networking     | 76561199746937571@steam authenticated from endpoint 178.155.28.44:55116. Player ID assigned: 4. Auth token serial number: 998XwiIT-705u9lV4.
2024-07-31 06:10:44.688 -07:00 | Connection update   | Networking     | Nickname of 76561199746937571@steam is now eshkeree148i.
2024-07-31 06:10:45.371 -07:00 | Connection update   | Networking     | 76561198970201093@steam authenticated from endpoint 46.172.44.37:52282. Player ID assigned: 37. Auth token serial number: 2XO1f/NK-i4QzXVST.
2024-07-31 06:10:45.371 -07:00 | Connection update   | Networking     | Nickname of 76561198970201093@steam is now COUP DE GRACE.
2024-07-31 06:10:45.563 -07:00 | Connection update   | Networking     | 76561199159870190@steam authenticated from endpoint 31.181.3.164:49859. Player ID assigned: 10. Auth token serial number: 6kbDTdjO-934pvmPC.
2024-07-31 06:10:45.563 -07:00 | Connection update   | Networking     | Nickname of 76561199159870190@steam is now Request RU.
2024-07-31 06:10:45.564 -07:00 | Connection update   | Permissions    | Request RU (76561199159870190@steam) has been assigned to group Keter.
2024-07-31 06:10:46.151 -07:00 | Connection update   | Networking     | 76561199434284492@steam preauthenticated from endpoint 212.58.103.209:18089.
2024-07-31 06:10:47.167 -07:00 | Connection update   | Networking     | 76561199216801848@steam authenticated from endpoint 46.172.34.86:50214. Player ID assigned: 7. Auth token serial number: TfaqGfwo-mF9wAQSb.
