2024-08-04 03:58:35.424 -07:00 | Internal            | Logger         | Started logging.
2024-08-04 03:58:35.424 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-08-04 03:58:35.424 -07:00 | Internal            | Logger         | Build type: Release.
2024-08-04 03:58:35.424 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-08-04 03:58:35.424 -07:00 | Internal            | Logger         | Headless: True.
2024-08-04 03:58:40.752 -07:00 | Connection update   | Networking     | 76561199143985401@steam preauthenticated from endpoint 85.172.100.212:3710.
2024-08-04 03:58:41.958 -07:00 | Connection update   | Networking     | 76561199101281600@steam preauthenticated from endpoint 46.73.28.87:62413.
2024-08-04 03:58:43.241 -07:00 | Connection update   | Networking     | 76561199533519617@steam preauthenticated from endpoint 31.181.239.140:60087.
2024-08-04 03:58:43.356 -07:00 | Connection update   | Networking     | 76561199076442165@steam preauthenticated from endpoint 5.139.227.184:17681.
2024-08-04 03:58:48.022 -07:00 | Connection update   | Networking     | 76561199143985401@steam authenticated from endpoint 85.172.100.212:3710. Player ID assigned: 9. Auth token serial number: ZfeLs1b6-u1R8JLBH.
2024-08-04 03:58:48.022 -07:00 | Connection update   | Networking     | Nickname of 76561199143985401@steam is now [FT] ㋡NDubas㋡.
2024-08-04 03:58:49.729 -07:00 | Connection update   | Networking     | 76561199512875296@steam preauthenticated from endpoint 193.233.122.90:52886.
2024-08-04 03:58:52.172 -07:00 | Connection update   | Networking     | 76561199101281600@steam authenticated from endpoint 46.73.28.87:62413. Player ID assigned: 7. Auth token serial number: BEKFw4yz-jfrN2W9e.
2024-08-04 03:58:52.172 -07:00 | Connection update   | Networking     | Nickname of 76561199101281600@steam is now polska man.
2024-08-04 03:59:00.424 -07:00 | Connection update   | Networking     | 76561199076442165@steam authenticated from endpoint 5.139.227.184:17681. Player ID assigned: 4. Auth token serial number: 8jWR4GRi-cu666TNc.
2024-08-04 03:59:00.425 -07:00 | Connection update   | Networking     | Nickname of 76561199076442165@steam is now Ains Oyl Goynd.
2024-08-04 03:59:00.823 -07:00 | Connection update   | Networking     | 76561199533519617@steam authenticated from endpoint 31.181.239.140:60087. Player ID assigned: 10. Auth token serial number: agWQyNdo-iUA1IzQZ.
2024-08-04 03:59:00.823 -07:00 | Connection update   | Networking     | Nickname of 76561199533519617@steam is now Соня Мармеладова.
2024-08-04 03:59:14.338 -07:00 | Game Event          | Logger         | Round has been started.
2024-08-04 03:59:18.514 -07:00 | Connection update   | Networking     | 76561199512875296@steam authenticated from endpoint 193.233.122.90:52886. Player ID assigned: 21. Auth token serial number: l1n3HL36-fKyJmIyW.
2024-08-04 03:59:18.514 -07:00 | Connection update   | Networking     | Nickname of 76561199512875296@steam is now [FT] sigma.
2024-08-04 04:00:52.917 -07:00 | Connection update   | Networking     | 76561199555676246@steam preauthenticated from endpoint 46.39.53.27:14047.
2024-08-04 04:00:58.039 -07:00 | Connection update   | Networking     | 76561199567545029@steam preauthenticated from endpoint 87.117.52.188:4056.
2024-08-04 04:01:01.500 -07:00 | Connection update   | Networking     | 76561199555676246@steam authenticated from endpoint 46.39.53.27:14047. Player ID assigned: 22. Auth token serial number: ryneWBib-Bx906URx.
2024-08-04 04:01:01.500 -07:00 | Connection update   | Networking     | Nickname of 76561199555676246@steam is now Haif.
2024-08-04 04:01:08.775 -07:00 | Connection update   | Networking     | 76561199567545029@steam authenticated from endpoint 87.117.52.188:4056. Player ID assigned: 23. Auth token serial number: KBtKxwLK-8hrtBxyC.
2024-08-04 04:01:08.775 -07:00 | Connection update   | Networking     | Nickname of 76561199567545029@steam is now zaron9zaron9.
2024-08-04 04:01:20.037 -07:00 | Connection update   | Networking     | zaron9zaron9 (76561199567545029@steam) disconnected from IP address 87.117.52.188. Last class: Spectator.
2024-08-04 04:03:36.539 -07:00 | Connection update   | Networking     | 76561198268089417@steam preauthenticated from endpoint 83.139.129.162:3155.
2024-08-04 04:03:46.355 -07:00 | Connection update   | Networking     | 76561198268089417@steam authenticated from endpoint 83.139.129.162:3155. Player ID assigned: 8. Auth token serial number: 6felmmBb-9gajxzrr.
2024-08-04 04:03:46.355 -07:00 | Connection update   | Networking     | Nickname of 76561198268089417@steam is now pokakal kt.
2024-08-04 04:03:49.156 -07:00 | Kill                | Class change   | [FT] ㋡NDubas㋡ (76561199143985401@steam), playing as Facility Guard, has been killed by Соня Мармеладова (76561199533519617@steam) playing as: SCP-939. Specific death reason: Killed by SCP-939 (Соня Мармеладова) with Claw.
2024-08-04 04:03:49.343 -07:00 | Connection update   | Networking     | 76561199497656883@steam preauthenticated from endpoint 93.116.187.179:50900.
2024-08-04 04:04:59.189 -07:00 | Game Event          | Class change   | Player pokakal kt (76561198268089417@steam) respawned as NtfCaptain.
2024-08-04 04:04:59.199 -07:00 | Game Event          | Class change   | Player [FT] ㋡NDubas㋡ (76561199143985401@steam) respawned as NtfSergeant.
2024-08-04 04:04:59.207 -07:00 | Game Event          | Class change   | Player [FT] sigma (76561199512875296@steam) respawned as NtfSergeant.
2024-08-04 04:04:59.214 -07:00 | Game Event          | Class change   | Player Haif (76561199555676246@steam) respawned as NtfSergeant.
2024-08-04 04:04:59.215 -07:00 | Game Event          | Class change   | RespawnManager has successfully spawned 4 players as NineTailedFox!
2024-08-04 04:05:21.991 -07:00 | Connection update   | Networking     | 76561199497656883@steam authenticated from endpoint 93.116.187.179:50900. Player ID assigned: 24. Auth token serial number: nlUxtzPd-z4rexxD5.
2024-08-04 04:05:21.993 -07:00 | Connection update   | Networking     | Nickname of 76561199497656883@steam is now 摩爾貓.
