2024-08-04 12:20:01.997 -07:00 | Internal            | Logger         | Started logging.
2024-08-04 12:20:01.997 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-08-04 12:20:01.997 -07:00 | Internal            | Logger         | Build type: Release.
2024-08-04 12:20:01.997 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-08-04 12:20:01.997 -07:00 | Internal            | Logger         | Headless: True.
2024-08-04 12:20:07.143 -07:00 | Connection update   | Networking     | 76561198451966069@steam preauthenticated from endpoint 91.244.168.35:55664.
2024-08-04 12:20:07.166 -07:00 | Connection update   | Networking     | 76561199636742524@steam preauthenticated from endpoint 217.107.199.158:64307.
2024-08-04 12:20:07.172 -07:00 | Connection update   | Networking     | 76561199567868362@steam preauthenticated from endpoint 176.194.218.75:61097.
2024-08-04 12:20:07.177 -07:00 | Connection update   | Networking     | 76561198400359720@steam preauthenticated from endpoint 93.171.36.117:63091.
2024-08-04 12:20:07.198 -07:00 | Connection update   | Networking     | 76561199103754081@steam preauthenticated from endpoint 37.157.145.203:56360.
2024-08-04 12:20:07.238 -07:00 | Connection update   | Networking     | 76561199401498818@steam preauthenticated from endpoint 185.117.121.155:31895.
2024-08-04 12:20:07.325 -07:00 | Connection update   | Networking     | 76561199208900957@steam preauthenticated from endpoint 195.211.253.71:2494.
2024-08-04 12:20:07.546 -07:00 | Connection update   | Networking     | 76561198066444534@steam preauthenticated from endpoint 5.29.103.95:63045.
2024-08-04 12:20:07.571 -07:00 | Connection update   | Networking     | 76561199216801848@steam preauthenticated from endpoint 46.172.30.34:61831.
2024-08-04 12:20:07.611 -07:00 | Connection update   | Networking     | 76561199576345737@steam preauthenticated from endpoint 151.0.21.76:50955.
2024-08-04 12:20:07.692 -07:00 | Connection update   | Networking     | 76561199534289409@steam preauthenticated from endpoint 188.162.167.17:64029.
2024-08-04 12:20:07.744 -07:00 | Connection update   | Networking     | 76561198065554660@steam preauthenticated from endpoint 95.152.22.79:55893.
2024-08-04 12:20:08.027 -07:00 | Connection update   | Networking     | 76561198970982395@steam preauthenticated from endpoint 31.173.80.193:31339.
2024-08-04 12:20:08.332 -07:00 | Connection update   | Networking     | 76561199020801139@steam preauthenticated from endpoint 185.140.161.136:5634.
2024-08-04 12:20:08.489 -07:00 | Connection update   | Networking     | 76561199547420898@steam preauthenticated from endpoint 83.139.170.206:3854.
2024-08-04 12:20:09.411 -07:00 | Connection update   | Networking     | 76561199122934416@steam preauthenticated from endpoint 91.244.168.51:52966.
2024-08-04 12:20:14.814 -07:00 | Connection update   | Networking     | 76561198964645977@steam preauthenticated from endpoint 31.133.76.97:60943.
2024-08-04 12:20:14.880 -07:00 | Connection update   | Networking     | 76561199208900957@steam authenticated from endpoint 195.211.253.71:2494. Player ID assigned: 27. Auth token serial number: /ZFCVx/l-UMbVSlLx.
2024-08-04 12:20:14.880 -07:00 | Connection update   | Networking     | Nickname of 76561199208900957@steam is now xanter.
2024-08-04 12:20:15.021 -07:00 | Connection update   | Networking     | 76561199745163017@steam preauthenticated from endpoint 95.32.25.122:2063.
2024-08-04 12:20:15.070 -07:00 | Connection update   | Networking     | 76561198400359720@steam authenticated from endpoint 93.171.36.117:63091. Player ID assigned: 14. Auth token serial number: NdhFCAGa-SDFVNu85.
2024-08-04 12:20:15.070 -07:00 | Connection update   | Networking     | Nickname of 76561198400359720@steam is now jkjfhoilrthjtihjtrjst;kojr.
2024-08-04 12:20:15.349 -07:00 | Connection update   | Networking     | 76561199567868362@steam authenticated from endpoint 176.194.218.75:61097. Player ID assigned: 33. Auth token serial number: iuotXk73-yOJawTqa.
2024-08-04 12:20:15.350 -07:00 | Connection update   | Networking     | Nickname of 76561199567868362@steam is now Tens1.
2024-08-04 12:20:15.421 -07:00 | Connection update   | Networking     | 76561199401498818@steam authenticated from endpoint 185.117.121.155:31895. Player ID assigned: 5. Auth token serial number: sVDCfjdk-ZDP3nxMA.
2024-08-04 12:20:15.421 -07:00 | Connection update   | Networking     | Nickname of 76561199401498818@steam is now ink bottom.
2024-08-04 12:20:16.103 -07:00 | Connection update   | Networking     | 76561199636742524@steam authenticated from endpoint 217.107.199.158:64307. Player ID assigned: 9. Auth token serial number: rC0O8Kut-/8m0fHdX.
2024-08-04 12:20:16.103 -07:00 | Connection update   | Networking     | Nickname of 76561199636742524@steam is now lololinno6.
2024-08-04 12:20:16.445 -07:00 | Connection update   | Networking     | 76561199103754081@steam authenticated from endpoint 37.157.145.203:56360. Player ID assigned: 41. Auth token serial number: a6UbOnr7-q9CTWe0c.
2024-08-04 12:20:16.445 -07:00 | Connection update   | Networking     | Nickname of 76561199103754081@steam is now Mr pelmen.
2024-08-04 12:20:17.318 -07:00 | Connection update   | Networking     | 76561198451966069@steam authenticated from endpoint 91.244.168.35:55664. Player ID assigned: 16. Auth token serial number: 1zGetiry-E2PkluVk.
2024-08-04 12:20:17.318 -07:00 | Connection update   | Networking     | Nickname of 76561198451966069@steam is now Dragon Slayer.
2024-08-04 12:20:17.388 -07:00 | Connection update   | Networking     | 76561199216801848@steam authenticated from endpoint 46.172.30.34:61831. Player ID assigned: 23. Auth token serial number: B/4QfHlZ-g3xf1QMO.
2024-08-04 12:20:17.388 -07:00 | Connection update   | Networking     | Nickname of 76561199216801848@steam is now StarSword.
