2024-08-01 04:02:41.468 -07:00 | Internal            | Logger         | Started logging.
2024-08-01 04:02:41.469 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-08-01 04:02:41.469 -07:00 | Internal            | Logger         | Build type: Release.
2024-08-01 04:02:41.469 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-08-01 04:02:41.469 -07:00 | Internal            | Logger         | Headless: True.
2024-08-01 04:02:51.680 -07:00 | Connection update   | Networking     | 76561199576345737@steam preauthenticated from endpoint 151.0.21.76:50203.
2024-08-01 04:02:51.696 -07:00 | Connection update   | Networking     | 76561199343716538@steam preauthenticated from endpoint 91.205.161.237:60015.
2024-08-01 04:02:51.718 -07:00 | Connection update   | Networking     | 76561199197368100@steam preauthenticated from endpoint 91.185.78.229:56831.
2024-08-01 04:02:51.739 -07:00 | Connection update   | Networking     | 76561199383848831@steam preauthenticated from endpoint 94.255.135.98:9229.
2024-08-01 04:02:51.759 -07:00 | Connection update   | Networking     | 76561199140437536@steam preauthenticated from endpoint 185.15.38.75:17179.
2024-08-01 04:02:51.901 -07:00 | Connection update   | Networking     | 76561199547420898@steam preauthenticated from endpoint 83.139.170.206:4115.
2024-08-01 04:02:52.021 -07:00 | Connection update   | Networking     | 76561198267163077@steam preauthenticated from endpoint 185.33.24.2:51413.
2024-08-01 04:02:54.382 -07:00 | Connection update   | Networking     | 76561199227085017@steam preauthenticated from endpoint 2.61.114.33:53760.
2024-08-01 04:02:58.136 -07:00 | Connection update   | Networking     | 76561199197368100@steam authenticated from endpoint 91.185.78.229:56831. Player ID assigned: 28. Auth token serial number: yo1sYVJT-eiY3reKC.
2024-08-01 04:02:58.137 -07:00 | Connection update   | Networking     | Nickname of 76561199197368100@steam is now дима2013смерч.
2024-08-01 04:02:58.244 -07:00 | Connection update   | Networking     | 76561199383848831@steam authenticated from endpoint 94.255.135.98:9229. Player ID assigned: 7. Auth token serial number: VBNB449D-chkIoWkB.
2024-08-01 04:02:58.244 -07:00 | Connection update   | Networking     | Nickname of 76561199383848831@steam is now Арбузный Котик.
2024-08-01 04:02:59.744 -07:00 | Connection update   | Networking     | 76561199343716538@steam authenticated from endpoint 91.205.161.237:60015. Player ID assigned: 21. Auth token serial number: kPF3fmEH-CG9ISgim.
2024-08-01 04:02:59.744 -07:00 | Connection update   | Networking     | Nickname of 76561199343716538@steam is now zakharkrasnov_2309.
2024-08-01 04:03:01.502 -07:00 | Connection update   | Networking     | 76561199547420898@steam authenticated from endpoint 83.139.170.206:4115. Player ID assigned: 16. Auth token serial number: X7zx2VIS-BGr/dQDM.
2024-08-01 04:03:01.502 -07:00 | Connection update   | Networking     | Nickname of 76561199547420898@steam is now Su0rT1k.
2024-08-01 04:03:01.503 -07:00 | Connection update   | Permissions    | Su0rT1k (76561199547420898@steam) has been assigned to group Заместитель Создателя 💜.
2024-08-01 04:03:02.423 -07:00 | Connection update   | Networking     | 76561199140437536@steam authenticated from endpoint 185.15.38.75:17179. Player ID assigned: 19. Auth token serial number: VKS/7pYE-RsZE3WhL.
