2024-08-06 10:16:40.727 -07:00 | Internal            | Logger         | Started logging.
2024-08-06 10:16:40.727 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-08-06 10:16:40.727 -07:00 | Internal            | Logger         | Build type: Release.
2024-08-06 10:16:40.727 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-08-06 10:16:40.727 -07:00 | Internal            | Logger         | Headless: True.
2024-08-06 10:16:45.835 -07:00 | Connection update   | Networking     | 76561199636742524@steam preauthenticated from endpoint 217.107.199.158:62972.
2024-08-06 10:16:46.380 -07:00 | Connection update   | Networking     | 76561199520684589@steam preauthenticated from endpoint 188.170.204.248:13236.
2024-08-06 10:16:46.810 -07:00 | Connection update   | Networking     | 76561199547420898@steam preauthenticated from endpoint 83.139.170.206:5131.
2024-08-06 10:16:47.282 -07:00 | Connection update   | Networking     | 76561199645814845@steam preauthenticated from endpoint 46.159.70.94:50214.
2024-08-06 10:16:47.866 -07:00 | Connection update   | Networking     | 76561199495031545@steam preauthenticated from endpoint 212.96.81.135:48463.
2024-08-06 10:16:48.840 -07:00 | Connection update   | Networking     | 76561199160935984@steam preauthenticated from endpoint 176.59.112.113:13460.
2024-08-06 10:16:50.203 -07:00 | Connection update   | Networking     | 76561199737258064@steam preauthenticated from endpoint 213.135.80.61:52690.
2024-08-06 10:16:54.862 -07:00 | Connection update   | Networking     | 76561199636742524@steam authenticated from endpoint 217.107.199.158:62972. Player ID assigned: 1. Auth token serial number: ua2TeFLo-vFKdMn6S.
2024-08-06 10:16:54.862 -07:00 | Connection update   | Networking     | Nickname of 76561199636742524@steam is now lololinno6.
2024-08-06 10:16:55.842 -07:00 | Connection update   | Networking     | 76561199520684589@steam authenticated from endpoint 188.170.204.248:13236. Player ID assigned: 31. Auth token serial number: ojrQkaJK-gJZhI/G3.
2024-08-06 10:16:55.842 -07:00 | Connection update   | Networking     | Nickname of 76561199520684589@steam is now Faseg fop.
2024-08-06 10:16:55.843 -07:00 | Connection update   | Permissions    | Faseg fop (76561199520684589@steam) has been assigned to group Стажёр 👤.
