2024-08-06 09:43:47.917 -07:00 | Internal            | Logger         | Started logging.
2024-08-06 09:43:47.918 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-08-06 09:43:47.918 -07:00 | Internal            | Logger         | Build type: Release.
2024-08-06 09:43:47.918 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-08-06 09:43:47.918 -07:00 | Internal            | Logger         | Headless: True.
2024-08-06 09:43:53.094 -07:00 | Connection update   | Networking     | 76561199636742524@steam preauthenticated from endpoint 217.107.199.158:64302.
2024-08-06 09:43:53.126 -07:00 | Connection update   | Networking     | 76561199216801848@steam preauthenticated from endpoint 46.172.35.236:52320.
2024-08-06 09:43:53.384 -07:00 | Connection update   | Networking     | 76561199520684589@steam preauthenticated from endpoint 188.170.204.248:38774.
2024-08-06 09:43:53.457 -07:00 | Connection update   | Networking     | 76561199676329152@steam preauthenticated from endpoint 95.25.105.202:3972.
2024-08-06 09:43:54.086 -07:00 | Connection update   | Networking     | 76561199547420898@steam preauthenticated from endpoint 83.139.170.206:6186.
2024-08-06 09:43:54.758 -07:00 | Connection update   | Networking     | 76561199645814845@steam preauthenticated from endpoint 46.159.70.94:52784.
2024-08-06 09:44:00.519 -07:00 | Connection update   | Networking     | 76561199676329152@steam authenticated from endpoint 95.25.105.202:3972. Player ID assigned: 23. Auth token serial number: VWIMyshP-kGwq/BxK.
2024-08-06 09:44:00.520 -07:00 | Connection update   | Networking     | Nickname of 76561199676329152@steam is now weytoon794.
2024-08-06 09:44:01.933 -07:00 | Connection update   | Networking     | 76561199216801848@steam authenticated from endpoint 46.172.35.236:52320. Player ID assigned: 9. Auth token serial number: p7dSGN3q-U4R/nKGU.
2024-08-06 09:44:01.934 -07:00 | Connection update   | Networking     | Nickname of 76561199216801848@steam is now StarSword.
2024-08-06 09:44:01.935 -07:00 | Connection update   | Permissions    | StarSword (76561199216801848@steam) has been assigned to group Стажёр 👤.
2024-08-06 09:44:01.969 -07:00 | Connection update   | Networking     | 76561199636742524@steam authenticated from endpoint 217.107.199.158:64302. Player ID assigned: 3. Auth token serial number: ua2TeFLo-RtzA3XZj.
2024-08-06 09:44:01.970 -07:00 | Connection update   | Networking     | Nickname of 76561199636742524@steam is now lololinno6.
2024-08-06 09:44:02.322 -07:00 | Connection update   | Networking     | 76561199520684589@steam authenticated from endpoint 188.170.204.248:38774. Player ID assigned: 19. Auth token serial number: ojrQkaJK-Rp3l3Wvt.
2024-08-06 09:44:02.322 -07:00 | Connection update   | Networking     | Nickname of 76561199520684589@steam is now Faseg fop.
2024-08-06 09:44:02.323 -07:00 | Connection update   | Permissions    | Faseg fop (76561199520684589@steam) has been assigned to group Стажёр 👤.
2024-08-06 09:44:04.713 -07:00 | Connection update   | Networking     | 76561199547420898@steam authenticated from endpoint 83.139.170.206:6186. Player ID assigned: 17. Auth token serial number: pXJl0d38-RLnuu9uc.
2024-08-06 09:44:04.713 -07:00 | Connection update   | Networking     | Nickname of 76561199547420898@steam is now Su0rT1k.
2024-08-06 09:44:04.714 -07:00 | Connection update   | Permissions    | Su0rT1k (76561199547420898@steam) has been assigned to group Заместитель Владельца 💜.
2024-08-06 09:44:08.986 -07:00 | Connection update   | Networking     | 76561199645814845@steam authenticated from endpoint 46.159.70.94:52784. Player ID assigned: 5. Auth token serial number: D0O8AMt2-ffv/vKSS.
2024-08-06 09:44:08.986 -07:00 | Connection update   | Networking     | Nickname of 76561199645814845@steam is now ٴٴٴٴٴ.
2024-08-06 09:44:08.986 -07:00 | Connection update   | Networking     | ٴٴٴٴٴ (76561199645814845@steam) connected from IP address 46.159.70.94 sent Do Not Track signal.
2024-08-06 09:44:21.992 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) enabled lobby lock.
2024-08-06 09:44:22.958 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) disabled lobby lock.
2024-08-06 09:44:44.043 -07:00 | Game Event          | Logger         | Round has been started.
2024-08-06 09:46:12.635 -07:00 | Connection update   | Networking     | 76561199745163017@steam preauthenticated from endpoint 95.32.25.122:2129.
2024-08-06 09:46:44.356 -07:00 | Connection update   | Networking     | 76561199745163017@steam authenticated from endpoint 95.32.25.122:2129. Player ID assigned: 27. Auth token serial number: /qgbNqfI-dXsUXK6w.
2024-08-06 09:46:44.356 -07:00 | Connection update   | Networking     | Nickname of 76561199745163017@steam is now worongrozny.
2024-08-06 09:47:31.152 -07:00 | Connection update   | Networking     | 76561199495031545@steam preauthenticated from endpoint 212.96.81.135:5786.
2024-08-06 09:47:55.630 -07:00 | Connection update   | Networking     | 76561199495031545@steam authenticated from endpoint 212.96.81.135:5786. Player ID assigned: 30. Auth token serial number: axHCvi/0-haGSU5IP.
2024-08-06 09:47:55.630 -07:00 | Connection update   | Networking     | Nickname of 76561199495031545@steam is now Blue_Fire12.
2024-08-06 09:48:04.179 -07:00 | Kill                | Class change   | ٴٴٴٴٴ (76561199645814845@steam), playing as Facility Guard, has been killed by StarSword (76561199216801848@steam) playing as: SCP-939. Specific death reason: Killed by SCP-939 (StarSword) with Claw.
2024-08-06 09:48:45.366 -07:00 | Kill                | Class change   | lololinno6 (76561199636742524@steam), playing as Class-D Personnel, has died. Specific death reason: Fall damage.
2024-08-06 09:48:48.018 -07:00 | Kill                | Class change   | Su0rT1k (76561199547420898@steam), playing as Class-D Personnel, has died. Specific death reason: Fall damage.
2024-08-06 09:49:33.215 -07:00 | Suicide             | Class change   | weytoon794 (76561199676329152@steam), playing as Scientist, has commited suicide. Specific death reason: Explosion. caused by weytoon794.
2024-08-06 09:49:41.256 -07:00 | Connection update   | Networking     | weytoon794 (76561199676329152@steam) disconnected from IP address 95.25.105.202. Last class: Spectator.
2024-08-06 09:50:12.146 -07:00 | Game Event          | Class change   | Player Blue_Fire12 (76561199495031545@steam) respawned as NtfCaptain.
2024-08-06 09:50:12.152 -07:00 | Game Event          | Class change   | Player worongrozny (76561199745163017@steam) respawned as NtfSergeant.
2024-08-06 09:50:12.158 -07:00 | Game Event          | Class change   | Player Su0rT1k (76561199547420898@steam) respawned as NtfSergeant.
2024-08-06 09:50:12.163 -07:00 | Game Event          | Class change   | Player ٴٴٴٴٴ (76561199645814845@steam) respawned as NtfSergeant.
2024-08-06 09:50:12.170 -07:00 | Game Event          | Class change   | Player lololinno6 (76561199636742524@steam) respawned as NtfPrivate.
2024-08-06 09:50:12.170 -07:00 | Game Event          | Class change   | RespawnManager has successfully spawned 5 players as NineTailedFox!
2024-08-06 09:51:26.438 -07:00 | Kill                | Class change   | Blue_Fire12 (76561199495031545@steam), playing as Nine-Tailed Fox Captain, has been killed by StarSword (76561199216801848@steam) playing as: SCP-939. Specific death reason: Killed by SCP-939 (StarSword) with Claw.
2024-08-06 09:51:58.247 -07:00 | Kill                | Class change   | worongrozny (76561199745163017@steam), playing as Nine-Tailed Fox Sergeant, has been killed by StarSword (76561199216801848@steam) playing as: SCP-939. Specific death reason: Killed by SCP-939 (StarSword) with Claw.
2024-08-06 09:53:12.106 -07:00 | Connection update   | Networking     | worongrozny (76561199745163017@steam) disconnected from IP address 95.32.25.122. Last class: Spectator.
2024-08-06 09:53:35.820 -07:00 | Kill                | Class change   | StarSword (76561199216801848@steam), playing as SCP-939, has been killed by Faseg fop (76561199520684589@steam) playing as: Facility Guard. Specific death reason: Deep fried by Faseg fop using Micro H.I.D.
2024-08-06 09:53:37.720 -07:00 | Game Event          | Logger         | Round finished! Anomalies: 0 | Chaos: 0 | Facility Forces: 4 | D escaped percentage: 0 | S escaped percentage: 0.
2024-08-06 09:53:41.125 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-06 09:53:41.125 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) instantly detonated the warhead.
2024-08-06 09:53:41.144 -07:00 | Game Event          | Warhead        | Warhead detonated.
2024-08-06 09:53:41.144 -07:00 | Remote Admin        | Administrative | LCZ decontamination has been disabled by detonation of the Alpha Warhead.
2024-08-06 09:53:41.145 -07:00 | Kill                | Class change   | Faseg fop (76561199520684589@steam), playing as Facility Guard, has died. Specific death reason: Died to alpha warhead.
2024-08-06 09:53:41.164 -07:00 | Kill                | Class change   | lololinno6 (76561199636742524@steam), playing as Nine-Tailed Fox Private, has died. Specific death reason: Died to alpha warhead.
2024-08-06 09:53:41.182 -07:00 | Kill                | Class change   | Su0rT1k (76561199547420898@steam), playing as Nine-Tailed Fox Sergeant, has died. Specific death reason: Died to alpha warhead.
2024-08-06 09:53:41.200 -07:00 | Kill                | Class change   | ٴٴٴٴٴ (76561199645814845@steam), playing as Nine-Tailed Fox Sergeant, has died. Specific death reason: Died to alpha warhead.
2024-08-06 09:53:41.414 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-06 09:53:41.414 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) instantly detonated the warhead.
2024-08-06 09:53:41.431 -07:00 | Game Event          | Warhead        | Warhead detonated.
2024-08-06 09:53:41.619 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-06 09:53:41.619 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) instantly detonated the warhead.
2024-08-06 09:53:41.634 -07:00 | Game Event          | Warhead        | Warhead detonated.
2024-08-06 09:53:41.710 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-06 09:53:41.710 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) instantly detonated the warhead.
2024-08-06 09:53:41.726 -07:00 | Game Event          | Warhead        | Warhead detonated.
2024-08-06 09:53:41.777 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-06 09:53:41.777 -07:00 | Remote Admin        | Administrative | StarSword (76561199216801848@steam) instantly detonated the warhead.
2024-08-06 09:53:41.791 -07:00 | Game Event          | Warhead        | Warhead detonated.
2024-08-06 09:53:41.899 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-06 09:53:41.899 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) instantly detonated the warhead.
2024-08-06 09:53:41.916 -07:00 | Game Event          | Warhead        | Warhead detonated.
2024-08-06 09:53:42.098 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-06 09:53:42.098 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) instantly detonated the warhead.
2024-08-06 09:53:42.112 -07:00 | Game Event          | Warhead        | Warhead detonated.
2024-08-06 09:53:42.222 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-06 09:53:42.222 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) instantly detonated the warhead.
2024-08-06 09:53:42.238 -07:00 | Game Event          | Warhead        | Warhead detonated.
2024-08-06 09:53:42.257 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-06 09:53:42.257 -07:00 | Remote Admin        | Administrative | StarSword (76561199216801848@steam) instantly detonated the warhead.
2024-08-06 09:53:42.277 -07:00 | Game Event          | Warhead        | Warhead detonated.
2024-08-06 09:53:42.417 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-06 09:53:42.417 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) instantly detonated the warhead.
2024-08-06 09:53:42.433 -07:00 | Game Event          | Warhead        | Warhead detonated.
2024-08-06 09:53:42.449 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-06 09:53:42.449 -07:00 | Remote Admin        | Administrative | StarSword (76561199216801848@steam) instantly detonated the warhead.
2024-08-06 09:53:42.468 -07:00 | Game Event          | Warhead        | Warhead detonated.
2024-08-06 09:53:42.607 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-06 09:53:42.607 -07:00 | Remote Admin        | Administrative | StarSword (76561199216801848@steam) instantly detonated the warhead.
2024-08-06 09:53:42.608 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-06 09:53:42.610 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) instantly detonated the warhead.
2024-08-06 09:53:42.625 -07:00 | Game Event          | Warhead        | Warhead detonated.
2024-08-06 09:53:42.767 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-06 09:53:42.767 -07:00 | Remote Admin        | Administrative | StarSword (76561199216801848@steam) instantly detonated the warhead.
2024-08-06 09:53:42.782 -07:00 | Game Event          | Warhead        | Warhead detonated.
2024-08-06 09:53:42.828 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-06 09:53:42.828 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) instantly detonated the warhead.
2024-08-06 09:53:42.845 -07:00 | Game Event          | Warhead        | Warhead detonated.
2024-08-06 09:53:42.926 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-06 09:53:42.926 -07:00 | Remote Admin        | Administrative | StarSword (76561199216801848@steam) instantly detonated the warhead.
2024-08-06 09:53:42.943 -07:00 | Game Event          | Warhead        | Warhead detonated.
2024-08-06 09:53:43.045 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-06 09:53:43.045 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) instantly detonated the warhead.
2024-08-06 09:53:43.060 -07:00 | Game Event          | Warhead        | Warhead detonated.
2024-08-06 09:53:43.273 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-06 09:53:43.273 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) instantly detonated the warhead.
2024-08-06 09:53:43.288 -07:00 | Game Event          | Warhead        | Warhead detonated.
2024-08-06 09:53:43.446 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-06 09:53:43.446 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) instantly detonated the warhead.
2024-08-06 09:53:43.465 -07:00 | Game Event          | Warhead        | Warhead detonated.
2024-08-06 09:53:43.544 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-06 09:53:43.544 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) instantly detonated the warhead.
2024-08-06 09:53:43.561 -07:00 | Game Event          | Warhead        | Warhead detonated.
2024-08-06 09:53:43.784 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-06 09:53:43.784 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) instantly detonated the warhead.
2024-08-06 09:53:43.804 -07:00 | Game Event          | Warhead        | Warhead detonated.
2024-08-06 09:53:44.792 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-06 09:53:44.792 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) instantly detonated the warhead.
2024-08-06 09:53:44.807 -07:00 | Game Event          | Warhead        | Warhead detonated.
2024-08-06 09:53:45.019 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-06 09:53:45.019 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) instantly detonated the warhead.
2024-08-06 09:53:45.034 -07:00 | Game Event          | Warhead        | Warhead detonated.
2024-08-06 09:53:45.161 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-06 09:53:45.161 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) instantly detonated the warhead.
2024-08-06 09:53:45.178 -07:00 | Game Event          | Warhead        | Warhead detonated.
2024-08-06 09:53:45.388 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-06 09:53:45.389 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) instantly detonated the warhead.
2024-08-06 09:53:45.401 -07:00 | Game Event          | Warhead        | Warhead detonated.
2024-08-06 09:53:45.543 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-06 09:53:45.543 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) instantly detonated the warhead.
2024-08-06 09:53:45.556 -07:00 | Game Event          | Warhead        | Warhead detonated.
2024-08-06 09:53:45.750 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-06 09:53:45.750 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) instantly detonated the warhead.
2024-08-06 09:53:45.765 -07:00 | Game Event          | Warhead        | Warhead detonated.
2024-08-06 09:53:45.978 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-06 09:53:45.978 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) instantly detonated the warhead.
2024-08-06 09:53:45.993 -07:00 | Game Event          | Warhead        | Warhead detonated.
2024-08-06 09:53:46.190 -07:00 | Game Event          | Warhead        | Countdown started.
2024-08-06 09:53:46.190 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) instantly detonated the warhead.
2024-08-06 09:53:46.203 -07:00 | Game Event          | Warhead        | Warhead detonated.
2024-08-06 09:53:49.794 -07:00 | Connection update   | Networking     | lololinno6 (76561199636742524@steam) disconnected from IP address 217.107.199.158. Last class: Spectator.
2024-08-06 09:53:49.859 -07:00 | Connection update   | Networking     | StarSword (76561199216801848@steam) disconnected from IP address 46.172.35.236. Last class: Spectator.
2024-08-06 09:53:49.860 -07:00 | Connection update   | Networking     | ٴٴٴٴٴ (76561199645814845@steam) disconnected from IP address 46.159.70.94. Last class: Spectator.
2024-08-06 09:53:49.882 -07:00 | Connection update   | Networking     | Su0rT1k (76561199547420898@steam) disconnected from IP address 83.139.170.206. Last class: Spectator.
2024-08-06 09:53:49.882 -07:00 | Connection update   | Networking     | Blue_Fire12 (76561199495031545@steam) disconnected from IP address 212.96.81.135. Last class: Spectator.
2024-08-06 09:53:49.907 -07:00 | Connection update   | Networking     | Faseg fop (76561199520684589@steam) disconnected from IP address 188.170.204.248. Last class: Spectator.
