2024-08-04 09:48:01.030 -07:00 | Internal            | Logger         | Started logging.
2024-08-04 09:48:01.030 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-08-04 09:48:01.030 -07:00 | Internal            | Logger         | Build type: Release.
2024-08-04 09:48:01.030 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-08-04 09:48:01.030 -07:00 | Internal            | Logger         | Headless: True.
2024-08-04 09:48:06.658 -07:00 | Connection update   | Networking     | 76561199143985401@steam preauthenticated from endpoint 85.172.100.212:3800.
2024-08-04 09:48:06.814 -07:00 | Connection update   | Networking     | 76561199547420898@steam preauthenticated from endpoint 83.139.170.206:3595.
2024-08-04 09:48:06.881 -07:00 | Connection update   | Networking     | 76561199367117384@steam preauthenticated from endpoint 178.155.26.91:58358.
2024-08-04 09:48:06.909 -07:00 | Connection update   | Networking     | 76561199737258064@steam preauthenticated from endpoint 213.135.80.61:61209.
2024-08-04 09:48:06.978 -07:00 | Connection update   | Networking     | 76561199160935984@steam preauthenticated from endpoint 88.147.140.45:61501.
2024-08-04 09:48:06.993 -07:00 | Connection update   | Networking     | 76561199520684589@steam preauthenticated from endpoint 188.170.204.109:24585.
2024-08-04 09:48:07.165 -07:00 | Connection update   | Networking     | 76561199188306998@steam preauthenticated from endpoint 157.157.114.103:60279.
2024-08-04 09:48:07.491 -07:00 | Connection update   | Networking     | 76561199512875296@steam preauthenticated from endpoint 193.233.122.90:56341.
2024-08-04 09:48:13.908 -07:00 | Connection update   | Networking     | 76561199143985401@steam authenticated from endpoint 85.172.100.212:3800. Player ID assigned: 16. Auth token serial number: YV58dDlC-6wqxrfwy.
2024-08-04 09:48:13.908 -07:00 | Connection update   | Networking     | Nickname of 76561199143985401@steam is now [FT] ㋡NDubas㋡.
2024-08-04 09:48:14.779 -07:00 | Connection update   | Networking     | 76561199367117384@steam authenticated from endpoint 178.155.26.91:58358. Player ID assigned: 6. Auth token serial number: X8NKLWaU-3Sm3bp3L.
2024-08-04 09:48:14.779 -07:00 | Connection update   | Networking     | Nickname of 76561199367117384@steam is now シ|T1a_Abs4l8t.
2024-08-04 09:48:15.410 -07:00 | Connection update   | Networking     | 76561199520684589@steam authenticated from endpoint 188.170.204.109:24585. Player ID assigned: 21. Auth token serial number: Iq6biEoh-S8Y531H2.
2024-08-04 09:48:15.410 -07:00 | Connection update   | Networking     | Nickname of 76561199520684589@steam is now Faseg fop.
2024-08-04 09:48:17.597 -07:00 | Connection update   | Networking     | 76561199737258064@steam authenticated from endpoint 213.135.80.61:61209. Player ID assigned: 25. Auth token serial number: ATEJVW3S-wD0rOvDX.
2024-08-04 09:48:17.597 -07:00 | Connection update   | Networking     | Nickname of 76561199737258064@steam is now m0d1e.
2024-08-04 09:48:17.743 -07:00 | Connection update   | Networking     | 76561199547420898@steam authenticated from endpoint 83.139.170.206:3595. Player ID assigned: 20. Auth token serial number: wKj0tTJD-PsjOikXC.
2024-08-04 09:48:17.743 -07:00 | Connection update   | Networking     | Nickname of 76561199547420898@steam is now Su0rT1k.
2024-08-04 09:48:17.745 -07:00 | Connection update   | Permissions    | Su0rT1k (76561199547420898@steam) has been assigned to group Заместитель Владельца 💜.
