2024-08-01 10:23:01.567 -07:00 | Internal            | Logger         | Started logging.
2024-08-01 10:23:01.567 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-08-01 10:23:01.567 -07:00 | Internal            | Logger         | Build type: Release.
2024-08-01 10:23:01.567 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-08-01 10:23:01.567 -07:00 | Internal            | Logger         | Headless: True.
2024-08-01 10:23:13.655 -07:00 | Connection update   | Networking     | 76561199197368100@steam preauthenticated from endpoint 91.185.78.229:61153.
2024-08-01 10:23:13.675 -07:00 | Connection update   | Networking     | 76561199205233187@steam preauthenticated from endpoint 31.130.252.60:54659.
2024-08-01 10:23:13.693 -07:00 | Connection update   | Networking     | 76561199140437536@steam preauthenticated from endpoint 185.15.38.75:3070.
2024-08-01 10:23:13.711 -07:00 | Connection update   | Networking     | 76561199530541374@steam preauthenticated from endpoint 80.84.168.165:64194.
2024-08-01 10:23:13.728 -07:00 | Connection update   | Networking     | 76561199188306998@steam preauthenticated from endpoint 157.157.114.103:64043.
2024-08-01 10:23:17.425 -07:00 | Connection update   | Networking     | 76561199645814845@steam preauthenticated from endpoint 46.159.154.98:58198.
2024-08-01 10:23:19.662 -07:00 | Connection update   | Networking     | 76561199197368100@steam authenticated from endpoint 91.185.78.229:61153. Player ID assigned: 13. Auth token serial number: SGJ20Tq8-2I1MidSw.
2024-08-01 10:23:19.662 -07:00 | Connection update   | Networking     | Nickname of 76561199197368100@steam is now дима2013смерч.
2024-08-01 10:23:19.663 -07:00 | Connection update   | Permissions    | дима2013смерч (76561199197368100@steam) has been assigned to group Таумиэль.
2024-08-01 10:23:21.422 -07:00 | Connection update   | Networking     | 76561199130413743@steam preauthenticated from endpoint 5.44.173.29:58300.
2024-08-01 10:23:22.503 -07:00 | Connection update   | Networking     | 76561199444023321@steam preauthenticated from endpoint 213.222.240.250:59201.
2024-08-01 10:23:22.742 -07:00 | Connection update   | Networking     | 76561199205233187@steam authenticated from endpoint 31.130.252.60:54659. Player ID assigned: 31. Auth token serial number: zGIAIdxv-L1TWYlRT.
2024-08-01 10:23:22.742 -07:00 | Connection update   | Networking     | Nickname of 76561199205233187@steam is now dunmac15.
2024-08-01 10:23:24.708 -07:00 | Connection update   | Networking     | 76561199530541374@steam authenticated from endpoint 80.84.168.165:64194. Player ID assigned: 24. Auth token serial number: lOjVV7WQ-ZWVD6AzK.
2024-08-01 10:23:24.708 -07:00 | Connection update   | Networking     | Nickname of 76561199530541374@steam is now ABOBA.
