2024-08-04 13:21:57.630 -07:00 | Internal            | Logger         | Started logging.
2024-08-04 13:21:57.630 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-08-04 13:21:57.630 -07:00 | Internal            | Logger         | Build type: Release.
2024-08-04 13:21:57.630 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-08-04 13:21:57.630 -07:00 | Internal            | Logger         | Headless: True.
2024-08-04 13:22:03.223 -07:00 | Connection update   | Networking     | 76561199636742524@steam preauthenticated from endpoint 217.107.199.158:54447.
2024-08-04 13:22:03.245 -07:00 | Connection update   | Networking     | 76561198451966069@steam preauthenticated from endpoint 91.244.168.35:64268.
2024-08-04 13:22:03.267 -07:00 | Connection update   | Networking     | 76561198984139990@steam preauthenticated from endpoint 91.244.172.75:55406.
2024-08-04 13:22:03.274 -07:00 | Connection update   | Networking     | 76561199383848831@steam preauthenticated from endpoint 94.255.132.135:27617.
2024-08-04 13:22:03.341 -07:00 | Connection update   | Networking     | 76561199216801848@steam preauthenticated from endpoint 46.172.30.34:61027.
2024-08-04 13:22:03.362 -07:00 | Connection update   | Networking     | 76561199335833025@steam preauthenticated from endpoint 31.23.119.63:59278.
2024-08-04 13:22:03.424 -07:00 | Connection update   | Networking     | 76561198066444534@steam preauthenticated from endpoint 5.29.103.95:59232.
2024-08-04 13:22:03.496 -07:00 | Connection update   | Networking     | 76561199552272321@steam preauthenticated from endpoint 91.135.82.161:60421.
2024-08-04 13:22:03.556 -07:00 | Connection update   | Networking     | 76561199441795174@steam preauthenticated from endpoint 188.190.222.242:51655.
2024-08-04 13:22:03.630 -07:00 | Connection update   | Networking     | 76561199466434881@steam preauthenticated from endpoint 185.253.180.80:4648.
2024-08-04 13:22:03.835 -07:00 | Connection update   | Networking     | 76561199442003456@steam preauthenticated from endpoint 95.32.31.25:1349.
2024-08-04 13:22:04.091 -07:00 | Connection update   | Networking     | 76561199547420898@steam preauthenticated from endpoint 83.139.170.206:3862.
2024-08-04 13:22:04.445 -07:00 | Connection update   | Networking     | 76561199020801139@steam preauthenticated from endpoint 185.140.161.136:6409.
2024-08-04 13:22:04.590 -07:00 | Connection update   | Networking     | 76561198981478023@steam preauthenticated from endpoint 5.183.131.22:53925.
2024-08-04 13:22:07.470 -07:00 | Connection update   | Networking     | 76561199567804135@steam preauthenticated from endpoint 178.178.211.41:26223.
2024-08-04 13:22:08.747 -07:00 | Connection update   | Networking     | 76561199745163017@steam preauthenticated from endpoint 95.32.25.122:2133.
2024-08-04 13:22:09.365 -07:00 | Connection update   | Networking     | 76561199383848831@steam authenticated from endpoint 94.255.132.135:27617. Player ID assigned: 32. Auth token serial number: WxzS2wKw-o0SJXe4A.
2024-08-04 13:22:09.366 -07:00 | Connection update   | Networking     | Nickname of 76561199383848831@steam is now Арбузный Котик.
2024-08-04 13:22:09.366 -07:00 | Connection update   | Permissions    | Арбузный Котик (76561199383848831@steam) has been assigned to group Стажёр 👤.
2024-08-04 13:22:12.471 -07:00 | Connection update   | Networking     | 76561198984139990@steam authenticated from endpoint 91.244.172.75:55406. Player ID assigned: 39. Auth token serial number: MfcUYUvn-o5GiB2DA.
2024-08-04 13:22:12.471 -07:00 | Connection update   | Networking     | Nickname of 76561198984139990@steam is now afafaf.
2024-08-04 13:22:12.692 -07:00 | Connection update   | Networking     | 76561199441795174@steam authenticated from endpoint 188.190.222.242:51655. Player ID assigned: 15. Auth token serial number: VSY7eCtu-PTIe/lVt.
2024-08-04 13:22:12.693 -07:00 | Connection update   | Networking     | Nickname of 76561199441795174@steam is now StaLkeR.
2024-08-04 13:22:12.805 -07:00 | Connection update   | Networking     | 76561199636742524@steam authenticated from endpoint 217.107.199.158:54447. Player ID assigned: 20. Auth token serial number: rC0O8Kut-1xlY2aCo.
2024-08-04 13:22:12.805 -07:00 | Connection update   | Networking     | Nickname of 76561199636742524@steam is now lololinno6.
2024-08-04 13:22:12.896 -07:00 | Connection update   | Networking     | 76561199216801848@steam authenticated from endpoint 46.172.30.34:61027. Player ID assigned: 19. Auth token serial number: B/4QfHlZ-6oWPYyQh.
2024-08-04 13:22:12.896 -07:00 | Connection update   | Networking     | Nickname of 76561199216801848@steam is now StarSword.
2024-08-04 13:22:12.897 -07:00 | Connection update   | Permissions    | StarSword (76561199216801848@steam) has been assigned to group Стажёр 👤.
2024-08-04 13:22:13.611 -07:00 | Connection update   | Networking     | 76561198451966069@steam authenticated from endpoint 91.244.168.35:64268. Player ID assigned: 23. Auth token serial number: 1zGetiry-VCoNHl56.
2024-08-04 13:22:13.611 -07:00 | Connection update   | Networking     | Nickname of 76561198451966069@steam is now Dragon Slayer.
2024-08-04 13:22:13.881 -07:00 | Connection update   | Networking     | 76561198066444534@steam authenticated from endpoint 5.29.103.95:59232. Player ID assigned: 8. Auth token serial number: K2J3p5kr-qlEf5c4A.
2024-08-04 13:22:13.881 -07:00 | Connection update   | Networking     | Nickname of 76561198066444534@steam is now efi1996vx.
2024-08-04 13:22:14.036 -07:00 | Connection update   | Networking     | 76561199335833025@steam authenticated from endpoint 31.23.119.63:59278. Player ID assigned: 7. Auth token serial number: jLZey9xK-Y2/YQj9v.
2024-08-04 13:22:14.036 -07:00 | Connection update   | Networking     | Nickname of 76561199335833025@steam is now Ванёкус.
2024-08-04 13:22:14.282 -07:00 | Connection update   | Networking     | 76561199130413743@steam preauthenticated from endpoint 5.44.173.29:60103.
2024-08-04 13:22:14.607 -07:00 | Connection update   | Networking     | 76561199442003456@steam authenticated from endpoint 95.32.31.25:1349. Player ID assigned: 36. Auth token serial number: e9qSZBlP-42cjEHOA.
2024-08-04 13:22:14.607 -07:00 | Connection update   | Networking     | Nickname of 76561199442003456@steam is now rolnex1122.
2024-08-04 13:22:14.778 -07:00 | Connection update   | Networking     | 76561199547420898@steam authenticated from endpoint 83.139.170.206:3862. Player ID assigned: 22. Auth token serial number: Gt2txRTZ-2cUmUcva.
2024-08-04 13:22:14.779 -07:00 | Connection update   | Networking     | Nickname of 76561199547420898@steam is now Su0rT1k.
2024-08-04 13:22:14.781 -07:00 | Connection update   | Permissions    | Su0rT1k (76561199547420898@steam) has been assigned to group Заместитель Владельца 💜.
2024-08-04 13:22:15.165 -07:00 | Connection update   | Networking     | 76561198981478023@steam authenticated from endpoint 5.183.131.22:53925. Player ID assigned: 25. Auth token serial number: /CIbpGqe-EoUT5oLm.
2024-08-04 13:22:15.165 -07:00 | Connection update   | Networking     | Nickname of 76561198981478023@steam is now Легоси.
2024-08-04 13:22:16.009 -07:00 | Connection update   | Networking     | 76561199552272321@steam authenticated from endpoint 91.135.82.161:60421. Player ID assigned: 4. Auth token serial number: WLvFkuY3-oiwXDhAr.
2024-08-04 13:22:16.009 -07:00 | Connection update   | Networking     | Nickname of 76561199552272321@steam is now Wolfich.
2024-08-04 13:22:16.046 -07:00 | Connection update   | Networking     | 76561199466434881@steam authenticated from endpoint 185.253.180.80:4648. Player ID assigned: 2. Auth token serial number: OUrTbvHq-Mt2mlvG0.
