2024-07-30 00:16:37.392 -07:00 | Internal            | Logger         | Started logging.
2024-07-30 00:16:37.392 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-07-30 00:16:37.392 -07:00 | Internal            | Logger         | Build type: Release.
2024-07-30 00:16:37.392 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-07-30 00:16:37.392 -07:00 | Internal            | Logger         | Headless: True.
2024-07-30 00:16:42.389 -07:00 | Connection update   | Networking     | 76561199520420691@steam preauthenticated from endpoint 185.57.31.131:58134.
2024-07-30 00:16:42.665 -07:00 | Connection update   | Networking     | 76561199510248017@steam preauthenticated from endpoint 37.23.1.25:61511.
2024-07-30 00:16:44.375 -07:00 | Connection update   | Networking     | 76561199192116068@steam preauthenticated from endpoint 176.36.205.17:54130.
2024-07-30 00:16:45.164 -07:00 | Connection update   | Networking     | 76561199523435144@steam preauthenticated from endpoint 195.64.157.2:3462.
2024-07-30 00:16:52.569 -07:00 | Connection update   | Networking     | 76561199510248017@steam authenticated from endpoint 37.23.1.25:61511. Player ID assigned: 22. Auth token serial number: GWfxY9Ev-40DVqu7I.
2024-07-30 00:16:52.569 -07:00 | Connection update   | Networking     | Nickname of 76561199510248017@steam is now ......
2024-07-30 00:16:53.282 -07:00 | Connection update   | Networking     | 76561199520420691@steam authenticated from endpoint 185.57.31.131:58134. Player ID assigned: 17. Auth token serial number: KPqLa6Kj-RTM5FtY4.
2024-07-30 00:16:53.282 -07:00 | Connection update   | Networking     | Nickname of 76561199520420691@steam is now MrRobot.
2024-07-30 00:16:57.880 -07:00 | Connection update   | Networking     | 76561199192116068@steam authenticated from endpoint 176.36.205.17:54130. Player ID assigned: 21. Auth token serial number: cYohfLnG-HMsdjJuF.
2024-07-30 00:16:57.881 -07:00 | Connection update   | Networking     | Nickname of 76561199192116068@steam is now :).
2024-07-30 00:16:58.408 -07:00 | Connection update   | Networking     | 76561199227085017@steam preauthenticated from endpoint 2.61.114.33:49996.
2024-07-30 00:17:02.377 -07:00 | Connection update   | Networking     | 76561199523435144@steam authenticated from endpoint 195.64.157.2:3462. Player ID assigned: 19. Auth token serial number: nNMTgx9v-8wJbnytr.
2024-07-30 00:17:02.377 -07:00 | Connection update   | Networking     | Nickname of 76561199523435144@steam is now bebro4ka.
