2024-08-06 03:17:15.055 -07:00 | Internal            | Logger         | Started logging.
2024-08-06 03:17:15.055 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-08-06 03:17:15.055 -07:00 | Internal            | Logger         | Build type: Release.
2024-08-06 03:17:15.055 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-08-06 03:17:15.055 -07:00 | Internal            | Logger         | Headless: True.
2024-08-06 03:17:19.840 -07:00 | Connection update   | Networking     | 76561199702397511@steam preauthenticated from endpoint 79.164.49.174:11004.
2024-08-06 03:17:19.900 -07:00 | Connection update   | Networking     | 76561199103754081@steam preauthenticated from endpoint 37.157.145.203:56156.
2024-08-06 03:17:20.087 -07:00 | Connection update   | Networking     | 76561198451966069@steam preauthenticated from endpoint 91.244.168.35:52705.
2024-08-06 03:17:20.349 -07:00 | Connection update   | Networking     | 76561199520684589@steam preauthenticated from endpoint 188.162.180.108:40095.
2024-08-06 03:17:20.371 -07:00 | Connection update   | Networking     | 76561198824786265@steam preauthenticated from endpoint 86.108.18.225:54856.
2024-08-06 03:17:20.606 -07:00 | Connection update   | Networking     | 76561199547420898@steam preauthenticated from endpoint 83.139.170.206:5135.
2024-08-06 03:17:20.642 -07:00 | Connection update   | Networking     | 76561199567545029@steam preauthenticated from endpoint 87.117.60.19:31134.
2024-08-06 03:17:21.253 -07:00 | Connection update   | Networking     | 76561199261129915@steam preauthenticated from endpoint 95.25.104.247:3628.
2024-08-06 03:17:22.522 -07:00 | Connection update   | Networking     | 76561199560067996@steam preauthenticated from endpoint 178.158.1.209:53290.
2024-08-06 03:17:25.768 -07:00 | Connection update   | Networking     | 76561199645814845@steam preauthenticated from endpoint 46.159.70.94:55393.
2024-08-06 03:17:28.137 -07:00 | Connection update   | Networking     | 76561199702397511@steam authenticated from endpoint 79.164.49.174:11004. Player ID assigned: 23. Auth token serial number: 4h/r3u1l-UN1BuuvR.
2024-08-06 03:17:28.137 -07:00 | Connection update   | Networking     | Nickname of 76561199702397511@steam is now Egor4ik.
2024-08-06 03:17:28.296 -07:00 | Connection update   | Networking     | 76561199103754081@steam authenticated from endpoint 37.157.145.203:56156. Player ID assigned: 11. Auth token serial number: 9XSTjKXU-zv09PQWI.
2024-08-06 03:17:28.296 -07:00 | Connection update   | Networking     | Nickname of 76561199103754081@steam is now Mr pelmen.
2024-08-06 03:17:28.297 -07:00 | Connection update   | Permissions    | Mr pelmen (76561199103754081@steam) has been assigned to group Заведующий events 🛡.
2024-08-06 03:17:29.131 -07:00 | Connection update   | Networking     | 76561199401547259@steam preauthenticated from endpoint 31.180.159.47:56153.
2024-08-06 03:17:29.437 -07:00 | Connection update   | Networking     | 76561198451966069@steam authenticated from endpoint 91.244.168.35:52705. Player ID assigned: 5. Auth token serial number: zhGw/acL-kjMQOTrn.
2024-08-06 03:17:29.437 -07:00 | Connection update   | Networking     | Nickname of 76561198451966069@steam is now Dragon Slayer.
2024-08-06 03:17:29.693 -07:00 | Connection update   | Networking     | 76561199520684589@steam authenticated from endpoint 188.162.180.108:40095. Player ID assigned: 28. Auth token serial number: RZwRixmJ-zZMRy2L2.
2024-08-06 03:17:29.693 -07:00 | Connection update   | Networking     | Nickname of 76561199520684589@steam is now Faseg fop.
2024-08-06 03:17:29.695 -07:00 | Connection update   | Permissions    | Faseg fop (76561199520684589@steam) has been assigned to group Стажёр 👤.
2024-08-06 03:17:30.167 -07:00 | Connection update   | Networking     | 76561198824786265@steam authenticated from endpoint 86.108.18.225:54856. Player ID assigned: 8. Auth token serial number: mRiTVC9X-kNNR/T6r.
2024-08-06 03:17:30.167 -07:00 | Connection update   | Networking     | Nickname of 76561198824786265@steam is now ModTDL.
2024-08-06 03:17:30.558 -07:00 | Connection update   | Networking     | 76561199547420898@steam authenticated from endpoint 83.139.170.206:5135. Player ID assigned: 4. Auth token serial number: 6YGg1pAI-PINAQttY.
2024-08-06 03:17:30.558 -07:00 | Connection update   | Networking     | Nickname of 76561199547420898@steam is now Su0rT1k.
2024-08-06 03:17:30.558 -07:00 | Connection update   | Permissions    | Su0rT1k (76561199547420898@steam) has been assigned to group Заместитель Владельца 💜.
2024-08-06 03:17:31.125 -07:00 | Connection update   | Networking     | 76561199567545029@steam authenticated from endpoint 87.117.60.19:31134. Player ID assigned: 14. Auth token serial number: neD1JxfT-rgxogPBQ.
2024-08-06 03:17:31.126 -07:00 | Connection update   | Networking     | Nickname of 76561199567545029@steam is now zaron9zaron9.
2024-08-06 03:17:31.127 -07:00 | Connection update   | Permissions    | zaron9zaron9 (76561199567545029@steam) has been assigned to group Стажёр 👤.
2024-08-06 03:17:33.457 -07:00 | Connection update   | Networking     | (null) (null) disconnected from IP address 95.25.104.247. Last class: None.
2024-08-06 03:17:34.084 -07:00 | Connection update   | Networking     | Dragon Slayer (76561198451966069@steam) disconnected from IP address 91.244.168.35. Last class: None.
2024-08-06 03:17:38.536 -07:00 | Connection update   | Networking     | 76561199560067996@steam authenticated from endpoint 178.158.1.209:53290. Player ID assigned: 7. Auth token serial number: HChbwH2a-MtBMczoE.
2024-08-06 03:17:38.536 -07:00 | Connection update   | Networking     | Nickname of 76561199560067996@steam is now Чипсы с Крыбом.
2024-08-06 03:17:43.450 -07:00 | Connection update   | Networking     | 76561199130413743@steam preauthenticated from endpoint 5.44.173.29:59691.
