2024-08-06 01:03:29.641 -07:00 | Internal            | Logger         | Started logging.
2024-08-06 01:03:29.641 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-08-06 01:03:29.641 -07:00 | Internal            | Logger         | Build type: Release.
2024-08-06 01:03:29.641 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-08-06 01:03:29.641 -07:00 | Internal            | Logger         | Headless: True.
2024-08-06 01:03:34.749 -07:00 | Connection update   | Networking     | 76561198261581275@steam preauthenticated from endpoint 31.148.238.58:59862.
2024-08-06 01:03:34.952 -07:00 | Connection update   | Networking     | 76561198268089417@steam preauthenticated from endpoint 83.139.129.162:1830.
2024-08-06 01:03:35.324 -07:00 | Connection update   | Networking     | 76561198305007398@steam preauthenticated from endpoint 95.32.14.192:1046.
2024-08-06 01:03:40.640 -07:00 | Connection update   | Networking     | 76561199645814845@steam preauthenticated from endpoint 31.181.58.2:51689.
2024-08-06 01:03:42.572 -07:00 | Rate Limit          | Networking     | Incoming connection from endpoint 188.170.200.252:27482 rejected due to exceeding the rate limit.
2024-08-06 01:03:42.837 -07:00 | Connection update   | Networking     | 76561198261581275@steam authenticated from endpoint 31.148.238.58:59862. Player ID assigned: 2. Auth token serial number: tAjyArRO-oZr6P5iO.
2024-08-06 01:03:42.837 -07:00 | Connection update   | Networking     | Nickname of 76561198261581275@steam is now Baron Samedi.
2024-08-06 01:03:43.110 -07:00 | Connection update   | Networking     | 76561199735903324@steam preauthenticated from endpoint 188.170.200.252:4119.
2024-08-06 01:03:45.105 -07:00 | Connection update   | Networking     | 76561198268089417@steam authenticated from endpoint 83.139.129.162:1830. Player ID assigned: 16. Auth token serial number: 9bwLPFkg-Url/QDM7.
2024-08-06 01:03:45.105 -07:00 | Connection update   | Networking     | Nickname of 76561198268089417@steam is now pokakal kt.
2024-08-06 01:03:45.106 -07:00 | Connection update   | Permissions    | pokakal kt (76561198268089417@steam) has been assigned to group Стажёр 👤.
2024-08-06 01:03:47.153 -07:00 | Connection update   | Networking     | 76561198305007398@steam authenticated from endpoint 95.32.14.192:1046. Player ID assigned: 1. Auth token serial number: IKaj2wJu-XARmedkz.
2024-08-06 01:03:47.153 -07:00 | Connection update   | Networking     | Nickname of 76561198305007398@steam is now сержант.
2024-08-06 01:03:52.785 -07:00 | Connection update   | Networking     | 76561199219944867@steam preauthenticated from endpoint 109.61.166.16:57627.
2024-08-06 01:03:58.860 -07:00 | Connection update   | Networking     | 76561199645814845@steam authenticated from endpoint 31.181.58.2:51689. Player ID assigned: 6. Auth token serial number: DTHSgrcU-68FinA/H.
2024-08-06 01:03:58.880 -07:00 | Connection update   | Networking     | Nickname of 76561199645814845@steam is now ٴٴٴٴٴ.
2024-08-06 01:03:58.880 -07:00 | Connection update   | Networking     | ٴٴٴٴٴ (76561199645814845@steam) connected from IP address 31.181.58.2 sent Do Not Track signal.
2024-08-06 01:04:01.261 -07:00 | Connection update   | Networking     | 76561199735903324@steam authenticated from endpoint 188.170.200.252:4119. Player ID assigned: 4. Auth token serial number: POxliqAj-cQOVrqur.
2024-08-06 01:04:01.261 -07:00 | Connection update   | Networking     | Nickname of 76561199735903324@steam is now gondi31.
2024-08-06 01:04:11.469 -07:00 | Game Event          | Logger         | Round has been started.
2024-08-06 01:04:41.504 -07:00 | Connection update   | Networking     | 76561199219944867@steam authenticated from endpoint 109.61.166.16:57627. Player ID assigned: 7. Auth token serial number: zcWIzXVj-z9OOhKNk.
2024-08-06 01:04:41.504 -07:00 | Connection update   | Networking     | Nickname of 76561199219944867@steam is now 𝙼𝚘𝚗𝚜𝚝𝚎𝚛.
2024-08-06 01:07:59.241 -07:00 | Connection update   | Networking     | 76561199023516281@steam preauthenticated from endpoint 37.186.111.115:58405.
2024-08-06 01:08:18.304 -07:00 | Connection update   | Networking     | 76561199023516281@steam authenticated from endpoint 37.186.111.115:58405. Player ID assigned: 10. Auth token serial number: ZOaER6q8-mxHNjfu9.
2024-08-06 01:08:18.305 -07:00 | Connection update   | Networking     | Nickname of 76561199023516281@steam is now naninanika.
2024-08-06 01:10:18.557 -07:00 | Game Event          | Class change   | Player naninanika (76561199023516281@steam) respawned as NtfCaptain.
2024-08-06 01:10:18.563 -07:00 | Game Event          | Class change   | Player 𝙼𝚘𝚗𝚜𝚝𝚎𝚛 (76561199219944867@steam) respawned as NtfSergeant.
2024-08-06 01:10:18.563 -07:00 | Game Event          | Class change   | RespawnManager has successfully spawned 2 players as NineTailedFox!
2024-08-06 01:14:32.121 -07:00 | Connection update   | Networking     | 76561199469885798@steam preauthenticated from endpoint 178.34.163.93:4894.
2024-08-06 01:14:34.595 -07:00 | Kill                | Class change   | сержант (76561198305007398@steam), playing as Nine-Tailed Fox Private, has been killed by Baron Samedi (76561198261581275@steam) playing as: SCP-049. Specific death reason: Died to a heart-attack forced by SCP-049 (Baron Samedi).
2024-08-06 01:14:44.687 -07:00 | Connection update   | Networking     | 76561199469885798@steam authenticated from endpoint 178.34.163.93:4894. Player ID assigned: 9. Auth token serial number: iP90Pjea-h7cshJgD.
2024-08-06 01:14:44.688 -07:00 | Connection update   | Networking     | Nickname of 76561199469885798@steam is now Mi.
2024-08-06 01:15:28.650 -07:00 | Kill                | Class change   | Baron Samedi (76561198261581275@steam), playing as SCP-049, has been killed by ٴٴٴٴٴ (76561199645814845@steam) playing as: Nine-Tailed Fox Specialist. Specific death reason: Shot by ٴٴٴٴٴ with GunE11SR to the 'Body' hitbox.
2024-08-06 01:15:29.584 -07:00 | Game Event          | Logger         | Round finished! Anomalies: 0 | Chaos: 0 | Facility Forces: 5 | D escaped percentage: 0 | S escaped percentage: 1.
2024-08-06 01:15:41.475 -07:00 | Connection update   | Networking     | Baron Samedi (76561198261581275@steam) disconnected from IP address 31.148.238.58. Last class: Spectator.
2024-08-06 01:15:41.493 -07:00 | Connection update   | Networking     | pokakal kt (76561198268089417@steam) disconnected from IP address 83.139.129.162. Last class: FacilityGuard.
2024-08-06 01:15:41.495 -07:00 | Connection update   | Networking     | Mi (76561199469885798@steam) disconnected from IP address 178.34.163.93. Last class: Spectator.
2024-08-06 01:15:41.517 -07:00 | Connection update   | Networking     | 𝙼𝚘𝚗𝚜𝚝𝚎𝚛 (76561199219944867@steam) disconnected from IP address 109.61.166.16. Last class: NtfSergeant.
2024-08-06 01:15:41.519 -07:00 | Connection update   | Networking     | сержант (76561198305007398@steam) disconnected from IP address 95.32.14.192. Last class: Spectator.
2024-08-06 01:15:41.519 -07:00 | Connection update   | Networking     | naninanika (76561199023516281@steam) disconnected from IP address 37.186.111.115. Last class: NtfCaptain.
2024-08-06 01:15:41.520 -07:00 | Connection update   | Networking     | ٴٴٴٴٴ (76561199645814845@steam) disconnected from IP address 31.181.58.2. Last class: NtfSpecialist.
2024-08-06 01:15:41.545 -07:00 | Connection update   | Networking     | gondi31 (76561199735903324@steam) disconnected from IP address 188.170.200.252. Last class: NtfPrivate.
