2024-07-30 02:59:19.408 -07:00 | Internal            | Logger         | Started logging.
2024-07-30 02:59:19.408 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-07-30 02:59:19.409 -07:00 | Internal            | Logger         | Build type: Release.
2024-07-30 02:59:19.409 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-07-30 02:59:19.409 -07:00 | Internal            | Logger         | Headless: True.
2024-07-30 02:59:23.696 -07:00 | Connection update   | Networking     | 76561199383848831@steam preauthenticated from endpoint 94.255.133.39:13318.
2024-07-30 02:59:25.519 -07:00 | Connection update   | Networking     | 76561199547420898@steam preauthenticated from endpoint 83.139.170.206:4609.
2024-07-30 02:59:25.893 -07:00 | Connection update   | Networking     | 76561199192116068@steam preauthenticated from endpoint 176.36.205.17:54858.
2024-07-30 02:59:29.971 -07:00 | Connection update   | Networking     | 76561199383848831@steam authenticated from endpoint 94.255.133.39:13318. Player ID assigned: 21. Auth token serial number: AnKCKFDv-RNsqe1nJ.
2024-07-30 02:59:29.971 -07:00 | Connection update   | Networking     | Nickname of 76561199383848831@steam is now Какой-то НН.
2024-07-30 02:59:30.001 -07:00 | Connection update   | Networking     | 76561199523435144@steam preauthenticated from endpoint 195.64.157.2:3501.
2024-07-30 02:59:34.752 -07:00 | Connection update   | Networking     | 76561199547420898@steam authenticated from endpoint 83.139.170.206:4609. Player ID assigned: 22. Auth token serial number: JQKH5zx5-MfvlYn1a.
2024-07-30 02:59:34.752 -07:00 | Connection update   | Networking     | Nickname of 76561199547420898@steam is now Su0rT1k.
2024-07-30 02:59:34.754 -07:00 | Connection update   | Permissions    | Su0rT1k (76561199547420898@steam) has been assigned to group Заместитель Создателя 💜.
2024-07-30 02:59:35.747 -07:00 | Connection update   | Networking     | 76561198337659313@steam preauthenticated from endpoint 145.255.9.126:16552.
2024-07-30 02:59:36.301 -07:00 | Connection update   | Networking     | 76561199029841494@steam preauthenticated from endpoint 178.75.66.181:53080.
2024-07-30 02:59:38.008 -07:00 | Remote Admin        | Administrative | Su0rT1k (76561199547420898@steam) enabled lobby lock.
2024-07-30 02:59:40.098 -07:00 | Connection update   | Networking     | 76561199192116068@steam authenticated from endpoint 176.36.205.17:54858. Player ID assigned: 23. Auth token serial number: cYohfLnG-CdvEXZcE.
2024-07-30 02:59:40.098 -07:00 | Connection update   | Networking     | Nickname of 76561199192116068@steam is now :).
2024-07-30 02:59:45.319 -07:00 | Connection update   | Networking     | 76561199227085017@steam preauthenticated from endpoint 2.61.114.33:52169.
2024-07-30 02:59:49.282 -07:00 | Connection update   | Networking     | 76561199523435144@steam authenticated from endpoint 195.64.157.2:3501. Player ID assigned: 17. Auth token serial number: nNMTgx9v-1m2Ixgsh.
2024-07-30 02:59:49.282 -07:00 | Connection update   | Networking     | Nickname of 76561199523435144@steam is now bebro4ka.
2024-07-30 02:59:49.284 -07:00 | Connection update   | Permissions    | bebro4ka (76561199523435144@steam) has been assigned to group Старший Администратор 👤.
