2024-08-03 03:52:56.784 -07:00 | Internal            | Logger         | Started logging.
2024-08-03 03:52:56.784 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-08-03 03:52:56.784 -07:00 | Internal            | Logger         | Build type: Release.
2024-08-03 03:52:56.784 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-08-03 03:52:56.784 -07:00 | Internal            | Logger         | Headless: True.
2024-08-03 03:53:01.454 -07:00 | Connection update   | Networking     | 76561199216801848@steam preauthenticated from endpoint 46.172.30.34:49937.
2024-08-03 03:53:01.726 -07:00 | Connection update   | Networking     | 76561199573877378@steam preauthenticated from endpoint 94.233.241.238:20108.
2024-08-03 03:53:01.959 -07:00 | Connection update   | Networking     | 76561199205233187@steam preauthenticated from endpoint 31.130.249.158:51624.
2024-08-03 03:53:02.713 -07:00 | Connection update   | Networking     | 76561199653853720@steam preauthenticated from endpoint 85.174.192.87:13455.
2024-08-03 03:53:07.708 -07:00 | Connection update   | Networking     | 76561199736015593@steam preauthenticated from endpoint 188.162.188.23:49985.
2024-08-03 03:53:10.290 -07:00 | Connection update   | Networking     | 76561199216801848@steam authenticated from endpoint 46.172.30.34:49937. Player ID assigned: 12. Auth token serial number: I198nQlP-cdSvzTye.
2024-08-03 03:53:10.290 -07:00 | Connection update   | Networking     | Nickname of 76561199216801848@steam is now StarSword.
2024-08-03 03:53:10.291 -07:00 | Connection update   | Permissions    | StarSword (76561199216801848@steam) has been assigned to group Стажёр 👤.
2024-08-03 03:53:11.605 -07:00 | Connection update   | Networking     | 76561199573877378@steam authenticated from endpoint 94.233.241.238:20108. Player ID assigned: 17. Auth token serial number: o2H6QcOl-1R8zVRGN.
2024-08-03 03:53:11.605 -07:00 | Connection update   | Networking     | Nickname of 76561199573877378@steam is now Мельник.
2024-08-03 03:53:11.711 -07:00 | Connection update   | Networking     | 76561199205233187@steam authenticated from endpoint 31.130.249.158:51624. Player ID assigned: 4. Auth token serial number: pl4cdRem-WfVhzSfl.
2024-08-03 03:53:11.711 -07:00 | Connection update   | Networking     | Nickname of 76561199205233187@steam is now dunmac15.
2024-08-03 03:53:27.904 -07:00 | Connection update   | Networking     | 76561199736015593@steam authenticated from endpoint 188.162.188.23:49985. Player ID assigned: 14. Auth token serial number: V6v3VG/R-EqtsmMmJ.
2024-08-03 03:53:27.904 -07:00 | Connection update   | Networking     | Nickname of 76561199736015593@steam is now Bankai.
2024-08-03 03:53:35.887 -07:00 | Game Event          | Logger         | Round has been started.
2024-08-03 03:53:58.269 -07:00 | Connection update   | Networking     | 76561199653853720@steam preauthenticated from endpoint 85.174.192.87:13460.
2024-08-03 03:54:12.003 -07:00 | Connection update   | Networking     | 76561199653853720@steam authenticated from endpoint 85.174.192.87:13460. Player ID assigned: 18. Auth token serial number: QTyN214D-RFsym13N.
