2024-08-01 03:51:19.491 -07:00 | Internal            | Logger         | Started logging.
2024-08-01 03:51:19.491 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-08-01 03:51:19.491 -07:00 | Internal            | Logger         | Build type: Release.
2024-08-01 03:51:19.491 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-08-01 03:51:19.491 -07:00 | Internal            | Logger         | Headless: True.
2024-08-01 03:51:30.092 -07:00 | Connection update   | Networking     | 76561199547420898@steam preauthenticated from endpoint 83.139.170.206:3076.
2024-08-01 03:51:30.105 -07:00 | Connection update   | Networking     | 76561198268089417@steam preauthenticated from endpoint 83.139.129.162:2836.
2024-08-01 03:51:30.118 -07:00 | Connection update   | Networking     | 76561199216801848@steam preauthenticated from endpoint 46.172.28.171:63122.
2024-08-01 03:51:30.128 -07:00 | Connection update   | Networking     | 76561199576345737@steam preauthenticated from endpoint 151.0.21.76:58302.
2024-08-01 03:51:30.136 -07:00 | Connection update   | Networking     | 76561199620582963@steam preauthenticated from endpoint 46.147.226.194:65150.
2024-08-01 03:51:30.144 -07:00 | Connection update   | Networking     | 76561199205233187@steam preauthenticated from endpoint 31.130.252.60:53126.
2024-08-01 03:51:30.156 -07:00 | Connection update   | Networking     | 76561199516351799@steam preauthenticated from endpoint 178.234.113.77:1563.
2024-08-01 03:51:30.170 -07:00 | Connection update   | Networking     | 76561199383848831@steam preauthenticated from endpoint 94.255.135.98:9242.
2024-08-01 03:51:30.180 -07:00 | Connection update   | Networking     | 76561199140437536@steam preauthenticated from endpoint 185.15.38.75:3063.
2024-08-01 03:51:30.200 -07:00 | Connection update   | Networking     | 76561199729657865@steam preauthenticated from endpoint 95.153.177.227:38070.
