2024-07-31 01:57:56.341 -07:00 | Internal            | Logger         | Started logging.
2024-07-31 01:57:56.341 -07:00 | Internal            | Logger         | Game version: 13.5.1.
2024-07-31 01:57:56.341 -07:00 | Internal            | Logger         | Build type: Release.
2024-07-31 01:57:56.341 -07:00 | Internal            | Logger         | Build timestamp: 2024-07-20 16:26:48Z.
2024-07-31 01:57:56.341 -07:00 | Internal            | Logger         | Headless: True.
2024-07-31 01:58:02.586 -07:00 | Connection update   | Networking     | 76561199466370636@steam preauthenticated from endpoint 46.16.224.121:17437.
2024-07-31 01:58:03.255 -07:00 | Connection update   | Networking     | 76561199523435144@steam preauthenticated from endpoint 195.64.157.2:3482.
2024-07-31 01:58:07.431 -07:00 | Connection update   | Networking     | 76561199227085017@steam preauthenticated from endpoint 2.61.114.33:65422.
2024-07-31 01:58:12.804 -07:00 | Connection update   | Networking     | 76561199441231689@steam preauthenticated from endpoint 146.158.116.21:50849.
2024-07-31 01:58:14.008 -07:00 | Connection update   | Networking     | 76561199466370636@steam authenticated from endpoint 46.16.224.121:17437. Player ID assigned: 8. Auth token serial number: ArQAkV0h-vwhVoHjV.
2024-07-31 01:58:14.008 -07:00 | Connection update   | Networking     | Nickname of 76561199466370636@steam is now Red.
2024-07-31 01:58:21.490 -07:00 | Connection update   | Networking     | 76561199523435144@steam authenticated from endpoint 195.64.157.2:3482. Player ID assigned: 10. Auth token serial number: nxFpFlpw-fVGxjLmr.
2024-07-31 01:58:21.490 -07:00 | Connection update   | Networking     | Nickname of 76561199523435144@steam is now bebro4ka.
2024-07-31 01:58:21.490 -07:00 | Connection update   | Permissions    | bebro4ka (76561199523435144@steam) has been assigned to group Старший Администратор 👤.
2024-07-31 01:58:25.155 -07:00 | Connection update   | Networking     | 76561199227085017@steam authenticated from endpoint 2.61.114.33:65422. Player ID assigned: 21. Auth token serial number: dmyYyz4y-Y4naRcOp.
2024-07-31 01:58:25.155 -07:00 | Connection update   | Networking     | Nickname of 76561199227085017@steam is now maximgr45.
2024-07-31 01:58:25.157 -07:00 | Connection update   | Permissions    | maximgr45 (76561199227085017@steam) has been assigned to group Стажёр 👤.
2024-07-31 01:58:25.715 -07:00 | Remote Admin        | Administrative | bebro4ka (76561199523435144@steam) enabled lobby lock.
